ufs_serial,pred,health
S00000,0.0001862734874985652,0.0
S00002,0.00012524495924908603,0.0
S00003,0.00018976728444871672,0.0
S00004,0.0003723392697503413,0.0
S00009,0.00010465966212484753,0.0
S00012,0.00014993823965314267,0.0
S00013,4.1145316460068694e-05,0.0
S00015,0.0054915154881091935,0.0
S00017,0.0019652949871319693,0.0
S00018,0.002512768871444843,0.0
S00020,0.0029206804786123795,0.0
S00021,0.005717371882900538,0.0
S00022,0.0019796694290700276,0.0
S00023,0.0008773697577405924,0.0
S00024,0.0038349196574042274,0.0
S00025,0.0007975368049595161,0.0
S00026,0.0055812073072677125,0.0
S00027,0.002793728323457887,0.0
S00028,0.0033438377245778948,0.0
S00029,0.003112440482439252,0.0
S00031,0.003097520499306199,0.0
S00032,0.004719391828600778,0.0024556306573382
S00034,0.003194351299128843,0.0
S00035,0.003249951661669737,0.0
S00037,0.004275076267394969,0.0024203995363741
S00038,0.004596102707852984,0.0
S00039,0.0016262722000122776,0.0024294149851399
S00041,0.0017364966473446732,0.0024488066378919
S00042,0.004275981738840677,0.0024355223631917
S00043,0.0006452999687401569,0.0
S00044,0.0017354509483061783,0.0
S00047,0.0031245083749965215,0.0024454088310256
S00049,0.0027286845852199037,0.0
S00051,0.0040787477247965455,0.0023918839575332
S00052,0.0013462220041580545,0.0
S00056,0.002161361035815407,0.0024112401634015
S00057,0.00213151539955186,0.0
S00058,0.0038208308980257136,0.0
S00059,0.0023263423717636783,0.00240752581914
S00061,0.003771323672495824,0.0
S00062,0.0037407020437958023,0.0
S00063,0.005228269374966689,0.0
S00064,0.0036726212934230446,0.0
S00065,0.003488466746239015,0.0
S00068,0.0034060404939028,0.0096413121496052
S00069,0.004897682516399901,0.0024141213958187
S00071,0.007479005407300864,0.0
S00072,0.005426643697111635,0.0
S00075,0.00202067853822681,0.0
S00079,0.003719947586209659,0.0
S00080,0.0032024371245812835,0.0024551575598599
S00081,0.003611721760785035,0.0048692551117381
S00084,0.0025254767286180266,0.0
S00086,0.0028258857407471912,0.0
S00087,0.004193979188377802,0.0071833265884257
S00092,0.0026124194933479176,0.0
S00096,0.0022982693166569354,0.0
S00098,0.005608994093970988,0.0
S00099,0.0031576925247628856,0.002429023161249
S00101,0.002299538981289224,0.0047811447811447
S00103,0.0021333266765761025,0.0023947190902958
S00106,0.0031604347891252406,0.0
S00108,0.005496637207513233,0.0
S00109,0.0016525909817949693,0.0024466006035276
S00111,0.0027543563913331433,0.0
S00113,0.003015775864481602,0.0
S00114,0.0049978431752616785,0.0
S00116,0.0023640269049914646,0.0
S00120,0.0028564331942324116,0.0
S00121,0.0027494361463672344,0.0
S00122,0.00585141484650983,0.0
S00123,0.0018232308597832241,0.0120079634300735
S00124,0.001794212791254608,0.0
S00126,0.003250702846984276,0.0145181549966406
S00127,0.004481939263937225,0.0
S00128,0.004681120682893468,0.0023878847281078
S00129,0.0010593790547811382,0.0071621056878935
S00130,0.0031290101905607354,0.0048756321399316
S00131,0.0034163876738193873,0.0
S00132,0.0038252763031089744,0.0
S00133,0.0038426278579299037,0.0
S00134,0.0023598825991252713,0.0
S00135,0.004969954842744472,0.0024002704530087
S00136,0.003114281554508165,0.0024124339857098
S00137,0.00219465708152412,0.0
S00138,0.002605100899362516,0.0024209654634906
S00139,0.0023176083544397884,0.0023857183316292
S00142,0.00330667059192052,0.0023883666839667
S00144,0.002569883454380187,0.0
S00145,0.0028305103617911023,0.0048074365336157
S00146,0.002293470257746299,0.0
S00148,0.003043701086631538,0.0023848940713548
S00149,0.0025521914384634852,0.0
S00150,0.00030036651928390834,0.0024284534611569
S00151,0.0010449630690550437,0.0
S00152,0.0008520742845054079,0.0
S00153,0.001115618784937494,0.0
S00154,0.001521135676880272,0.0024048348309115
S00155,0.00047425881254312883,0.0
S00156,0.0020789230918302286,0.0
S00157,0.0013486004436004382,0.0023905723905723
S00158,0.001952607858731423,0.0
S00162,0.004711790011228199,0.0
S00164,0.0021676346838621894,0.0
S00165,0.0019182991950920719,0.0
S00166,0.0026900759012141754,0.0
S00168,0.0032289107606726787,0.0044468304030778
S00169,0.0035555242231602247,0.002185201306724
S00170,0.0052077915846597935,0.0
S00171,0.0023604554338913764,0.002232734493277
S00174,0.004461668546080265,0.0
S00175,0.004287141834270178,0.0
S00177,0.005393067933014542,0.0043713251623854
S00178,0.0057957792452785935,0.0
S00180,0.00296358406340231,0.0
S00181,0.00449988591391897,0.0
S00183,0.0014635060847301147,0.0
S00185,0.0036764136636368984,0.0
S00186,0.003594309934421398,0.0
S00187,0.003956316921551709,0.0023849627379564
S00188,0.003500815989016685,0.0
S00189,0.0010682809624377775,0.0
S00191,0.003026767140612033,0.0
S00192,0.0019740378026621708,0.0
S00193,0.00594746965741108,0.0
S00194,0.0012645613481264118,0.0023942345675443
S00199,0.0035206578311854347,0.0
S00201,0.0022452544797980306,0.0
S00202,0.005452854745227413,0.0
S00205,0.00411867934207258,0.0024191978193146
S00206,0.002212139785880662,0.0
S00207,0.003435465790435307,0.0024246859373094
S00208,0.004675015240325011,0.0
S00210,0.0016678591552176476,0.0
S00211,0.0048100262758637175,0.0024002356770644
S00214,0.0007941916447901356,0.0
S00216,0.0009401058331457616,0.0
S00217,0.0005386725859753956,0.0
S00218,0.003727047201274419,0.0
S00220,0.0063615634179093866,0.0048111362800333
S00221,0.00424179175733617,0.0024405814181889
S00223,0.005202240422946209,0.0
S00226,0.005733461049795714,0.0
S00227,0.0007497457361072205,0.0
