ufs_serial,run_wf_xy,pred,health
S00000,0000000_25_24_25,0.008369120641525183,0.0
S00002,0000000_8_37_24,0.008635345785784447,0.0
S00003,0000000_13_34_27,0.008739135784539666,0.0
S00004,0000000_10_22_15,0.008654174264454962,0.0
S00009,0000000_7_41_19,0.008555003885552505,0.0
S00012,0000000_20_50_26,0.008183451251629791,0.0
S00013,0000000_22_24_20,0.00850859942941701,0.0
S00015,0000001_4_49_31,0.008831532175993176,0.0
S00017,0000002_3_19_16,0.00837767989068944,0.0
S00018,0000003_16_17_20,0.008509195733031837,0.0
S00020,0000003_22_63_22,0.008395655161855739,0.0
S00021,0000004_25_33_23,0.008325832980146065,0.0
S00022,0000005_19_42_14,0.008460277770179565,0.0
S00023,0000003_5_58_18,0.008411930210093597,0.0
S00024,0000003_12_32_17,0.00831630332094914,0.0
S00025,0000003_13_45_17,0.008227062630390854,0.0
S00026,0000003_14_35_23,0.008179736252696307,0.0
S00027,0000003_5_58_21,0.008434019832657182,0.0
S00028,0000003_16_58_21,0.008483975228536821,0.0
S00029,0000004_7_52_18,0.008864673442580368,0.0
S00031,0000004_8_26_15,0.008490494055674846,0.0
S00032,0000004_5_36_15,0.008701590259730744,0.0024556306573382
S00034,0000004_7_41_27,0.008495125362123209,0.0
S00035,0000004_7_30_25,0.008510499683559094,0.0
S00037,0000004_8_47_19,0.008275303168705853,0.0024203995363741
S00038,0000003_14_50_14,0.00854128783652852,0.0
S00039,0000006_11_28_31,0.009107803468207758,0.0024294149851399
S00041,0000004_23_41_11,0.0091884081174511,0.0024488066378919
S00042,0000007_16_21_29,0.008321873405152017,0.0024355223631917
S00043,0000008_3_54_30,0.008448224035161777,0.0
S00044,0000009_3_57_14,0.008516713060976178,0.0
S00047,0000004_21_17_27,0.008322419377961434,0.0024454088310256
S00049,0000003_15_41_11,0.008532731336857708,0.0
S00051,0000011_21_22_29,0.008526667882870934,0.0023918839575332
S00052,0000011_20_50_12,0.007994293848374138,0.0
S00056,0000011_18_45_11,0.008242204785616955,0.0024112401634015
S00057,0000014_24_59_15,0.0086874652774934,0.0
S00058,0000011_18_16_26,0.008371233724765611,0.0
S00059,0000013_13_17_27,0.00836651053915526,0.00240752581914
S00061,0000015_18_56_14,0.008764522479442044,0.0
S00062,0000015_15_42_16,0.00840895855045992,0.0
S00063,0000015_18_44_28,0.008734454411875118,0.0
S00064,0000015_11_27_14,0.008829353992478787,0.0
S00065,0000015_13_43_15,0.008347089292611116,0.0
S00068,0000015_14_26_20,0.00871699372996488,0.0096413121496052
S00069,0000012_8_41_16,0.008496371682777375,0.0024141213958187
S00071,0000015_13_30_26,0.008638564192776487,0.0
S00072,0000012_10_49_25,0.008426493349611191,0.0
S00075,0000012_6_37_16,0.008679766271801746,0.0
S00079,0000012_4_27_19,0.008574676912500514,0.0
S00080,0000012_10_34_31,0.008490510054067613,0.0024551575598599
S00081,0000012_5_31_25,0.008433503363295408,0.0048692551117381
S00084,0000004_21_17_18,0.008527973307233691,0.0
S00086,0000004_20_42_12,0.008692837413737628,0.0
S00087,0000005_13_32_29,0.008464994309424373,0.0071833265884257
S00092,0000003_22_33_16,0.0083474122463583,0.0
S00096,0000004_19_42_16,0.008446391018021632,0.0
S00098,0000004_9_61_16,0.008510420774557905,0.0
S00099,0000005_7_33_16,0.008637504315031873,0.002429023161249
S00101,0000005_12_36_19,0.00842433600731225,0.0047811447811447
S00103,0000003_18_48_19,0.0083258984476545,0.0023947190902958
S00106,0000005_18_38_23,0.008111104832331063,0.0
S00108,0000005_10_54_18,0.00865672010834834,0.0
S00109,0000006_11_43_18,0.008288615184311073,0.0024466006035276
S00111,0000005_10_55_15,0.008454436872927953,0.0
S00113,0000005_11_51_20,0.008418593419979057,0.0
S00114,0000004_25_46_27,0.008199035002657637,0.0
S00116,0000006_5_51_22,0.008377657326274828,0.0
S00120,0000006_16_30_16,0.008355633834331268,0.0
S00121,0000005_17_50_27,0.00852054439152638,0.0
S00122,0000006_16_18_16,0.008720805344981878,0.0
S00123,0000006_24_29_23,0.008336653457610128,0.0120079634300735
S00124,0000005_17_31_19,0.008570191574302144,0.0
S00126,0000017_6_56_26,0.00860582426123849,0.0145181549966406
S00127,0000017_11_44_20,0.008792995982658194,0.0
S00128,0000017_19_43_26,0.008377190617272422,0.0023878847281078
S00129,0000017_24_13_21,0.008649732432661587,0.0071621056878935
S00130,0000017_9_33_16,0.008350567684595668,0.0048756321399316
S00131,0000017_3_63_24,0.009000847170841734,0.0
S00132,0000017_9_37_26,0.00806112544155322,0.0
S00133,0000017_9_35_15,0.008241752480150182,0.0
S00134,0000017_11_39_25,0.00849756762951779,0.0
S00135,0000018_24_27_14,0.008366959283831998,0.0024002704530087
S00136,0000001_22_29_23,0.00858194796385188,0.0024124339857098
S00137,0000001_1_62_25,0.00831183701685154,0.0
S00138,0000009_20_36_24,0.008212518966017877,0.0024209654634906
S00139,0000018_24_19_25,0.008416088688423055,0.0023857183316292
S00142,0000001_17_25_28,0.008538026405409162,0.0023883666839667
S00144,0000020_8_25_17,0.008327599984158227,0.0
S00145,0000001_17_60_25,0.008591844977366222,0.0048074365336157
S00146,0000001_1_48_16,0.008514033865345794,0.0
S00148,0000001_17_21_22,0.008533354473953378,0.0023848940713548
S00149,0000001_17_45_19,0.008243477097293174,0.0
S00150,0000020_10_45_21,0.008134095694350404,0.0024284534611569
S00151,0000001_9_37_22,0.008327233999199183,0.0
S00152,0000017_25_45_27,0.008421841017728514,0.0
S00153,0000001_7_47_24,0.008640412977170497,0.0
S00154,0000001_15_48_24,0.008383073141439325,0.0024048348309115
S00155,0000001_10_39_13,0.008560737974598635,0.0
S00156,0000001_11_25_17,0.008493798934706571,0.0
S00157,0000009_7_29_17,0.008282117650448265,0.0023905723905723
S00158,0000001_11_39_30,0.008429203430993591,0.0
S00162,0000001_23_16_22,0.008157053371201595,0.0
S00164,0000017_19_41_12,0.008036473638434712,0.0
S00165,0000001_23_55_25,0.008145361409876074,0.0
S00166,0000001_23_33_21,0.008156175227712604,0.0
S00168,0000007_10_25_22,0.008080522697995312,0.0044468304030778
S00169,0000007_5_44_15,0.008258834246583933,0.002185201306724
S00170,0000007_5_32_12,0.008401187355009417,0.0
S00171,0000007_10_37_22,0.008237995401864321,0.002232734493277
S00174,0000007_20_40_22,0.008038902988071028,0.0
S00175,0000007_21_46_13,0.008206644411794594,0.0
S00177,0000021_19_40_29,0.008662569308768712,0.0043713251623854
S00178,0000021_19_46_28,0.008554193212380002,0.0
S00180,0000021_22_54_28,0.008627053366496116,0.0
S00181,0000021_22_33_20,0.00834874631751079,0.0
S00183,0000021_22_55_14,0.008199409283591088,0.0
S00185,0000021_24_54_16,0.008195383371322962,0.0
S00186,0000021_25_55_25,0.00865062212749968,0.0
S00187,0000021_11_35_14,0.008539953247329956,0.0023849627379564
S00188,0000021_24_34_12,0.008564688763530257,0.0
S00189,0000021_11_40_25,0.008718757721689554,0.0
S00191,0000021_9_31_21,0.009181084694598224,0.0
S00192,0000021_8_42_14,0.008831314483891996,0.0
S00193,0000021_9_17_24,0.009037594616096028,0.0
