ufs_serial,pred,health
S00000,7.370057214073296e-05,0.0
S00002,0.0004732798528311471,0.0
S00003,2.338221252998275e-05,0.0
S00004,0.00047108826585751183,0.0
S00009,7.103147312171186e-06,0.0
S00012,5.31913404894383e-05,0.0
S00013,8.852374216871887e-06,0.0
S00015,0.00200434383636713,0.0
S00017,0.0008563094090162212,0.0
S00018,0.005522357869259883,0.0
S00020,0.0013561288455873751,0.0
S00021,0.004132312434395133,0.0
S00022,0.002455359664970281,0.0
S00023,0.000720745988444029,0.0
S00024,0.004994153112779055,0.0
S00025,0.001104721381305635,0.0
S00026,0.0057343684319703,0.0
S00027,0.0020695458452455857,0.0
S00028,0.0023166202458023695,0.0
S00029,0.00424882605136968,0.0
S00031,0.0017914201232235283,0.0
S00032,0.0028746851468051072,0.0024556306573382
S00034,0.0032639977597934827,0.0
S00035,0.0030418643012543553,0.0
S00037,0.001707325703123312,0.0024203995363741
S00038,0.005677690165236768,0.0
S00039,0.0012594636253479114,0.0024294149851399
S00041,0.003639808953190343,0.0024488066378919
S00042,0.004347456253602831,0.0024355223631917
S00043,0.0001965185504279193,0.0
S00044,0.0005732133603202912,0.0
S00047,0.002000327362188051,0.0024454088310256
S00049,0.0030017698306236047,0.0
S00051,0.0034021625109188942,0.0023918839575332
S00052,0.00024947393076184715,0.0
S00056,0.0012477772072240199,0.0024112401634015
S00057,0.0018196395495227596,0.0
S00058,0.0022788020138099574,0.0
S00059,0.0014794965512033996,0.00240752581914
S00061,0.002716335473952866,0.0
S00062,0.005401406543960825,0.0
S00063,0.001485892821858284,0.0
S00064,0.0034708503315666636,0.0
S00065,0.0036354899547750546,0.0
S00068,0.0026081433449390967,0.0096413121496052
S00069,0.0064390209011171064,0.0024141213958187
S00071,0.00611730753212633,0.0
S00072,0.0049170517399373176,0.0
S00075,0.003484148571493862,0.0
S00079,0.0035976552380610725,0.0
S00080,0.002035965522405845,0.0024551575598599
S00081,0.0028821157783871162,0.0048692551117381
S00084,0.0009173414215119975,0.0
S00086,0.0038117459790824883,0.0
S00087,0.0022233155210473494,0.0071833265884257
S00092,0.0018744601600047131,0.0
S00096,0.000959173793689271,0.0
S00098,0.0024304774604138714,0.0
S00099,0.0025359169797819522,0.002429023161249
S00101,0.002095047780066741,0.0047811447811447
S00103,0.0028318177480953334,0.0023947190902958
S00106,0.004656733496466317,0.0
S00108,0.006742133252845581,0.0
S00109,0.0016954855039682548,0.0024466006035276
S00111,0.0015098907568303881,0.0
S00113,0.0015332777310923746,0.0
S00114,0.0065358586378252825,0.0
S00116,0.0031022806976001072,0.0
S00120,0.0027018020934630586,0.0
S00121,0.0010235233969841846,0.0
S00122,0.001562441152910985,0.0
S00123,0.0006954679433480964,0.0120079634300735
S00124,0.0026424949844905082,0.0
S00126,0.001902273405502205,0.0145181549966406
S00127,0.0005482309562614199,0.0
S00128,0.0037514269151510725,0.0023878847281078
S00129,0.0019899185208677984,0.0071621056878935
S00130,0.0020923103217361334,0.0048756321399316
S00131,0.003825866414507749,0.0
S00132,0.003035798266362225,0.0
S00133,0.003815869769029336,0.0
S00134,0.0035736328720679415,0.0
S00135,0.0036640887192556483,0.0024002704530087
S00136,0.002014770850036777,0.0024124339857098
S00137,0.0015646787356316555,0.0
S00138,0.0011381308428941492,0.0024209654634906
S00139,0.001729051708430358,0.0023857183316292
S00142,0.0045862731146153225,0.0023883666839667
S00144,0.005964236336319447,0.0
S00145,0.002001423864160404,0.0048074365336157
S00146,0.0030713136010669974,0.0
S00148,0.0007962621595368812,0.0023848940713548
S00149,0.0007620724661470018,0.0
S00150,0.00019679810669812823,0.0024284534611569
S00151,0.0001114484534838202,0.0
S00152,0.00036860291265583523,0.0
S00153,0.00010076935513533569,0.0
S00154,0.002545043361917757,0.0024048348309115
S00155,0.00019366278532505395,0.0
S00156,0.0005619088657432431,0.0
S00157,0.00021995890831102651,0.0023905723905723
S00158,0.0007728965607456584,0.0
S00162,0.003132324393138159,0.0
S00164,0.004197622855832427,0.0
S00165,0.0022541790997973113,0.0
S00166,0.0014693901702284523,0.0
S00168,0.0009186331421896552,0.0044468304030778
S00169,0.005188552354191512,0.002185201306724
S00170,0.0022886664622645426,0.0
S00171,0.0004272771708826349,0.002232734493277
S00174,0.004698388842168513,0.0
S00175,0.0026218442663346843,0.0
S00177,0.003180488922623668,0.0043713251623854
S00178,0.004340142495462501,0.0
S00180,0.0004552598038692391,0.0
S00181,0.00458420347035946,0.0
S00183,0.0008780721039344713,0.0
S00185,0.007024091850436989,0.0
S00186,0.002945034309052531,0.0
S00187,0.002280319375473288,0.0023849627379564
S00188,0.004485133313078497,0.0
S00189,0.0002087518990784894,0.0
S00191,0.0018036618534450492,0.0
S00192,0.00024540115722823273,0.0
S00193,0.006340281446089498,0.0
S00194,0.0001439018920378105,0.0023942345675443
S00199,0.0019284989268989737,0.0
S00201,0.0016358019589870134,0.0
S00202,0.005387746769280235,0.0
S00205,0.004219850345513426,0.0024191978193146
S00206,0.0025056229156999654,0.0
S00207,0.00142487783750731,0.0024246859373094
S00208,0.003399214102824684,0.0
S00210,0.00446709702219274,0.0
S00211,0.0046317176585496415,0.0024002356770644
S00214,0.0016709124102722295,0.0
S00216,0.0014043732271969073,0.0
S00217,0.0013091679507264086,0.0
S00218,0.0031174500051778546,0.0
S00220,0.006270706318630916,0.0048111362800333
S00221,0.004921651568517039,0.0024405814181889
S00223,0.004334521746267934,0.0
S00226,0.0051680057259304735,0.0
S00227,0.0001591954205370705,0.0
S00229,0.0021902644767307724,0.0
S00233,0.00023494397756440675,0.0
S00237,0.001885732142788663,0.0
S00238,0.0005432485354098516,0.0
S00245,0.0006265167975157081,0.0
S00247,0.0014402251253448713,0.0
S00248,0.0024468433730242736,0.0048394556829523
S00249,0.0019692990628265876,0.0072902762090563
S00252,0.0016176334402570785,0.0
S00253,0.002869893832103197,0.0
S00257,0.0003578303972094104,0.0122792453576052
S00258,0.00025422002470858396,0.004889013491513
S00259,0.0024339957627388443,0.0
S00260,0.001889519070247514,0.0
S00261,0.0025431225822290966,0.0
S00262,0.0002809847880392837,0.0
S00264,0.0003821870347889584,0.0
S00265,0.003518797967531378,0.0021986286219862
S00267,0.0023241541303947277,0.0022214176846302
S00268,0.001385409553415279,0.0
S00269,0.002318908805643255,0.0
S00270,0.0017854700194779426,0.0021931566452205
S00271,0.0066721528471590024,0.0
S00273,0.00106200873302433,0.0023947190902958
S00275,0.004670333966400847,0.0
S00277,0.0047868425215150685,0.0
S00278,0.003118896471054971,0.0024270303793883
S00283,0.002682984642578024,0.0
S00284,0.0014887327421415195,0.0
S00289,0.000269789246019201,0.0
S00290,0.0031426737900856604,0.0024540301396377
S00294,0.004686445193215944,0.0
S00296,0.00026337794113737894,0.0
S00297,0.0029604347205244965,0.0048750582407611
S00302,0.002322274258201215,0.0
S00303,0.0023716841709880937,0.0044147169073886
S00308,0.002105703958689649,0.0
S00309,0.00016593543008522744,0.0021791077496437
S00310,0.0009739126193113644,0.0156605896916497
S00311,0.0015681800155405265,0.0
S00312,0.0017726680146850557,0.0022374990433228
S00313,0.00028276245948416446,0.0
S00314,0.000585071191589425,0.0021928953719759
S00315,0.0006701004584068432,0.0021781336418657
S00316,0.00018042265165938923,0.0
S00318,9.941275910798826e-05,0.0022137295775651
S00319,0.0007371513388544735,0.0021892730027839
S00321,8.731637601652617e-05,0.0
S00323,0.0006639089852266864,0.0
S00324,0.0022975306654058197,0.002440437609255
S00325,0.004028710585020616,0.0
S00326,0.003330007580838866,0.0
S00327,0.0017969896055107923,0.0044787484736659
S00328,0.0034110450539373326,0.0
S00329,0.0006133176550973191,0.0021770745724698
S00331,0.001591499014280088,0.0
S00332,0.0024192942739825448,0.0
S00334,0.0036445710124355197,0.0072413089722295
S00335,0.003387751714583501,0.0
S00336,0.0008911805489210773,0.0
S00339,0.0019146457489411751,0.0
S00340,0.0005865386604631241,0.0
S00341,0.00248259197153487,0.0
S00342,0.0005135909971193009,0.0239999227366672
S00343,0.0012893940440659882,0.0071593200806683
S00344,0.002531156426333644,0.0
S00347,0.002794008589606598,0.0
S00349,0.003970692863933411,0.0
S00350,0.002557074830428847,0.0022072702240579
S00351,0.001254606651940715,0.0
S00352,0.0031688751505106073,0.0
S00354,0.00095212024624614,0.0047855643499528
S00356,0.005039791307114996,0.0
S00357,0.003703504947864684,0.0
S00358,0.0030258906891269723,0.0
S00360,0.005671796365576944,0.0
S00361,0.0059779709029270925,0.0024229128580134
S00362,0.002234820233687802,0.0
S00363,0.0027735750300308592,0.0
S00366,0.0020333184176901083,0.0044445636815653
S00369,0.00317503826512786,0.0
S00371,0.0036535194376645574,0.0087046378029984
S00373,0.000483342992960936,0.0023894345645892
S00376,0.0034378875173723643,0.0022044799290308
S00377,0.002538110309507537,0.0066640743372799
S00378,0.0006013311082688848,0.0
S00379,0.00022285016654176255,0.0024318042813455
S00380,0.0021437398292275213,0.0
S00383,0.005182545649360621,0.0
S00384,0.0028585000019431,0.0043461531734788
S00388,0.0023387240886934973,0.0
S00389,0.0006395244282329894,0.0120899864747837
S00390,0.003862683776587051,0.0
S00393,0.004956764837068821,0.0
S00395,0.0013847270091422166,0.0
S00396,0.005030373231223514,0.0
S00398,0.005414693640992173,0.0
S00400,0.0040745693777781925,0.0
S00402,0.00019964463214942156,0.0
S00403,0.0016522179344142661,0.0043498619334567
S00404,0.0033238662051310714,0.0
S00405,0.0035720532173234816,0.0
S00406,0.0026411997018218874,0.0
S00408,0.0016463033817005614,0.0022408584697236
S00409,0.0007628428884887037,0.002175502182068
S00410,0.0038000795292797308,0.0
S00411,8.055861746543769e-06,0.0
S00412,0.0002836147941864942,0.0
S00416,0.0005056450307754664,0.0
S00417,0.0013999143050412988,0.0065888903619249
S00420,0.0037415220827255336,0.0067010031280336
S00423,0.002106875153177861,0.0022000593174946
S00429,0.003999767605904925,0.0
S00430,0.0022669683863099344,0.0065350023668016
S00432,0.004341197933046728,0.0
S00434,0.000673991113682421,0.002191705914519
S00435,0.005300083969643701,0.0
S00436,0.003540363251636093,0.0
S00438,7.063061351503129e-05,0.0
S00439,0.006891522976539741,0.0
S00440,3.150573909414177e-05,0.0122367980460517
S00441,0.00013533277078517941,0.0
S00446,0.0010329109406560031,0.0
S00448,0.0021702746465236747,0.012265971677205
S00450,0.002778997636961071,0.0
S00452,0.0020282841224396513,0.0048683965637152
S00453,0.00038970252793457227,0.0024367761990213
S00454,0.0005572886345998407,0.0
S00455,0.0002484693598318512,0.0
S00456,0.001117091073123974,0.0
S00457,0.0037023536709047365,0.0047714366632584
S00461,0.0027325597540778096,0.0
S00462,0.00019770656621001683,0.0
S00463,0.0003303761817172777,0.0
S00464,0.00021279036239734998,0.0
S00465,0.0013109265001362976,0.0
S00467,0.00032759673330862176,0.0047907539412867
S00469,0.002929609561954392,0.0024476488781198
S00470,0.0005892037292181032,0.0
S00472,0.0003022698417162247,0.0
S00473,3.979351847026249e-05,0.0
S00475,0.0033755715408766936,0.0
S00476,0.0033947671773390197,0.0048258518065386
S00478,0.0010031734414047786,0.0
S00482,0.0005811347787848546,0.0
S00483,0.0025968983459212017,0.0
S00484,0.0019004955841134365,0.0
S00485,0.0002248153896859226,0.0
S00486,0.00017324051984773627,0.0023937848290876
S00487,0.0016822090779075568,0.0047925556278778
S00488,0.00041096835522977414,0.0024354507544016
S00491,0.0016329764651513024,0.0
S00493,3.2515543676489106e-05,0.0
S00495,0.0024175465629758907,0.0
S00497,0.0033334604340978305,0.0043514615044499
S00498,0.0006667028347598625,0.0
S00499,0.0006997437563798865,0.0
S00500,0.0018646736383867942,0.0021848266645565
S00501,0.0035690855971503184,0.0021832142888519
S00502,0.0013346201232264294,0.0022247289590775
S00503,0.001259886790467297,0.0
S00505,0.004823991612421411,0.0
S00510,0.0013048619005539114,0.0022227290819726
S00512,0.0021663716313179136,0.0043474647807241
S00513,0.0024369771270675122,0.0
S00514,0.0023653739449330602,0.0
S00515,0.004441915070673923,0.0065527516282994
S00516,0.005082016140089116,0.0
S00518,0.0016875779540105993,0.0
S00519,0.0028633255962151895,0.0
S00520,0.0009403125160817095,0.0
S00521,0.0014507957295437743,0.004380398378283
S00522,0.002117799620426155,0.0
