ufs_serial,run_wf_xy,prob,health
S34888,0000000_6_50_24,0.22857511061637234,0.0
S34889,0000000_2_30_21,0.26859687585166114,0.0
S34890,0000000_2_40_18,0.2956620957670782,0.0
S34895,0000000_20_51_22,0.3034877465032531,0.0
S34896,0000000_24_43_15,0.4019134233238424,0.0
S34897,0000000_22_61_27,0.3483686650888163,0.0148846960167714
S34898,0000002_15_56_30,0.45520760140687716,0.0
S34901,0000002_6_24_13,0.4999560895880814,0.0
S34902,0000002_6_42_11,0.5119233032859412,0.0
S34904,0000022_14_48_30,0.41915724368557644,0.0
S34906,0000022_7_39_25,0.5452555671182902,0.0
S34909,0000022_9_25_25,0.42214529572121745,0.0
S34910,0000022_14_23_23,0.4002156735629516,0.0
S34911,0000022_11_43_27,0.3942408469657164,0.0
S34913,0000002_3_35_15,0.50727572770018,0.0
S34915,0000002_6_36_17,0.5274518461400214,0.0
S34918,0000002_6_36_14,0.5151434806937112,0.0
S34920,0000009_23_41_17,0.4267519002685859,0.0
S34921,0000009_23_39_16,0.477580444388819,0.0
S34923,0000009_23_42_22,0.4541856717710979,0.0
S34924,0000009_19_41_25,0.4857310942292696,0.0
S34927,0000012_11_28_29,0.5155136704545783,0.0
S34928,0000012_17_48_17,0.4844213687354195,0.0
S34929,0000012_17_35_27,0.5055247376086967,0.0
S34930,0000012_16_29_19,0.4822270666324185,0.0
S34932,0000011_21_21_26,0.4997720679746093,0.0
S34933,0000012_18_55_24,0.5356065883168484,0.0
S34934,0000012_20_25_25,0.462525733466763,0.0
S34935,0000012_18_32_28,0.5431916256678048,0.0
S34936,0000012_20_43_15,0.47335854328634175,0.0
S34937,0000011_21_35_15,0.46735175570675824,0.0
S34938,0000011_22_33_22,0.4702203854747875,0.0
S34940,0000011_23_17_23,0.47050430681126737,0.0
S34941,0000012_21_36_19,0.4422811475794837,0.0
S34942,0000012_21_30_26,0.4843204594633591,0.0
S34944,0000011_19_23_16,0.4783887536480958,0.0
S34945,0000009_24_25_19,0.4691624896361095,0.0
S34946,0000008_9_42_31,0.48965235834827664,0.0
S34948,0000008_5_51_27,0.47365717730788215,0.0
S34951,0000001_21_37_16,0.4905977559714803,0.0
S34952,0000001_21_31_24,0.47351639538461615,0.0
S34953,0000009_3_23_20,0.47965148769695126,0.0
S34954,0000009_2_27_22,0.526252023853435,0.0
S34955,0000009_2_26_28,0.5033890206791597,0.0
S34956,0000009_2_45_21,0.5116681806616226,0.0
S34957,0000009_2_27_24,0.553740344783647,0.0
S34958,0000023_16_47_27,0.511066764059848,0.0
S34959,0000023_10_39_26,0.46510014834618923,0.0
S34961,0000023_14_61_22,0.5323669125509417,0.0
S34962,0000023_13_49_29,0.5025499539029621,0.0
S34963,0000023_11_58_24,0.5164906967680533,0.0
S34964,0000007_10_36_25,0.6019213197849002,0.0
S34965,0000007_10_55_24,0.5592293180049505,0.0
S34966,0000007_5_34_19,0.6012169810550844,0.0
S34967,0000026_3_29_23,0.39973361785047545,0.0
S34968,0000026_3_54_24,0.375379989784697,0.0
S34969,0000022_18_49_28,0.3520736380062523,0.0
S34970,0000022_20_23_28,0.32625293861166743,0.0
S34971,0000022_17_60_20,0.2940392449312872,0.0
S34973,0000022_20_46_22,0.29771788263189125,0.0
S34974,0000001_13_48_19,0.4668499275558036,0.0
S34976,0000008_15_49_24,0.5098793348952164,0.0
S34978,0000008_21_33_24,0.4917130526395095,0.0039322731228736
S34979,0000008_21_58_19,0.5292650335587172,0.0
S34980,0000001_21_19_16,0.4574053268425528,0.0
S34982,0000009_1_40_20,0.4981884527227626,0.0
S34985,0000008_5_35_21,0.4674001371793245,0.0
S34987,0000009_14_23_25,0.4610834343763883,0.0
S34988,0000000_25_42_19,0.3717139659021327,0.0
S34990,0000000_20_59_26,0.31722827517637703,0.0
S34992,0000015_6_50_22,0.36308578694228416,0.0
S34993,0000015_4_18_26,0.41149814292004244,0.0
S34995,0000027_14_54_28,0.4411442772180151,0.0
S35000,0000002_22_51_26,0.49890379202834656,0.0
S35001,0000002_8_36_15,0.5106670528108932,0.0
S35003,0000002_22_55_17,0.5030732568493647,0.0
S35004,0000002_22_23_15,0.498789377079154,0.0
S35008,0000005_19_30_31,0.5161883178732238,0.0
S35009,0000003_13_43_32,0.5209660179066675,0.0
S35013,0000027_25_38_11,0.45325700665820234,0.0
S35015,0000015_3_25_30,0.3814382604093331,0.0
S35016,0000016_7_37_23,0.5213756553420673,0.0
S35019,0000016_6_54_23,0.5334467218773713,0.0
S35022,0000022_9_19_23,0.4380686685191477,0.0
S35024,0000004_20_57_18,0.4822071869869377,0.0
S35025,0000003_15_38_13,0.5026410073675754,0.0
S35026,0000004_19_34_22,0.5062685543295192,0.0
S35027,0000003_22_33_19,0.474794960980327,0.0
S35030,0000002_2_35_23,0.5240142853725691,0.0
S35032,0000002_12_25_22,0.500909882577316,0.0
S35035,0000002_12_33_20,0.5152073444679944,0.0
S35037,0000002_20_42_13,0.4991546418007939,0.0
S35040,0000010_3_53_14,0.4673004267944588,0.0
S35043,0000010_13_45_25,0.502432346880757,0.0
S35044,0000021_16_20_14,0.3836153694895984,0.0
S35045,0000021_17_25_13,0.4235084173164687,0.0
S35046,0000021_22_16_26,0.40672886007972325,0.0
S35047,0000023_10_44_13,0.4397074966205443,0.0
S35048,0000023_16_54_19,0.48590064307421854,0.0
S35049,0000023_11_33_13,0.5137594541939087,0.0
S35054,0000024_7_39_28,0.5700967735216135,0.0
S35056,0000024_12_24_21,0.5270127668641266,0.0
S35057,0000024_12_24_29,0.5293966685805598,0.0
S35059,0000006_17_43_14,0.5071032468492113,0.0
S35061,0000006_17_47_26,0.5169261819070416,0.0
S35062,0000006_10_30_29,0.5266204084864005,0.0
S35064,0000023_18_51_13,0.4564932319383433,0.0
S35069,0000026_11_55_23,0.42622130585591106,0.0
S35070,0000026_8_42_12,0.4432861419667966,0.0
S35071,0000023_5_28_16,0.5659497895799693,0.0
S35072,0000023_4_52_28,0.48229604657671055,0.0
S35073,0000023_2_43_15,0.4769031145607976,0.0
S35075,0000020_2_31_23,0.4937242544402533,0.0
S35076,0000018_19_58_26,0.5509563845994451,0.0
S35078,0000020_2_45_12,0.43619065776043686,0.0
S35079,0000021_24_47_27,0.43841564661385185,0.0
S35081,0000021_9_24_18,0.4104377307679101,0.0
S35083,0000021_17_28_27,0.4391298007114053,0.0
S35090,0000003_10_35_30,0.536930929264087,0.0159072170755813
S35091,0000012_17_19_20,0.5325045619194977,0.0219467941549679
S35092,0000012_17_24_22,0.5327546690665185,0.0092745386057001
S35094,0000012_17_39_17,0.4897959725688713,0.048591629736757
S35095,0000012_15_61_27,0.47952786138401066,0.0161454638068729
S35098,0000012_18_43_18,0.5460378362805502,0.0196526379970559
S35099,0000012_18_63_24,0.5049538834371551,0.0155804257186745
S35100,0000011_22_52_20,0.4911852344701713,0.0196925980757662
S35103,0000011_19_29_21,0.498405261375077,0.0171144610706272
S35104,0000011_25_49_19,0.5070247471457803,0.0089405212485788
S35110,0000008_5_40_23,0.44903182060108315,0.0155406593836111
S35114,0000008_22_56_17,0.520031716478733,0.0209558746020702
S35115,0000009_2_45_22,0.5213484763431755,0.0180972248650959
S35116,0000009_2_24_23,0.5487755462682518,0.007883820718427
S35118,0000008_14_35_25,0.5234287194765391,0.0034914189773022
S35119,0000008_22_25_21,0.5147721404160933,0.0219611378129256
S35120,0000008_9_36_12,0.4657109805176651,0.0165541590798063
S35121,0000008_21_62_21,0.5250999378862886,0.0208228590581531
S35122,0000001_13_62_26,0.4777033689441563,0.0237731669714508
S35123,0000001_16_58_26,0.4797758059727036,0.0116362006584035
S35124,0000001_11_61_17,0.4454621757420616,0.0272797874514612
S35125,0000001_15_49_14,0.47380385034774664,0.0257593034103866
S35126,0000004_14_53_19,0.5120928264085531,0.020686241776219
S35128,0000003_18_24_16,0.5086101862841664,0.0179099099099099
S35129,0000003_18_23_14,0.4658594334899289,0.0117097306212204
S35130,0000005_6_36_23,0.5147203902951242,0.0182783242093148
S35131,0000005_6_51_21,0.5494581144163861,0.0134055850310594
S35136,0000003_18_34_15,0.4970187043494254,0.019281922954751
S35139,0000005_18_33_28,0.5654564522544004,0.0156162610209327
S35140,0000005_18_51_16,0.5286221179417813,0.0008690801564694
S35141,0000005_11_48_13,0.4973201146324864,0.0291184093966337
S35142,0000005_11_51_14,0.5069231513154726,0.0227747337274232
S35143,0000005_10_47_24,0.5421072861874047,0.0383111637343594
S35144,0000005_11_18_20,0.545979092984331,0.0211655719388956
S35145,0000005_10_38_13,0.50347650915129,0.0083645011657999
S35150,0000006_11_22_23,0.5274911954246555,0.0177173494560025
S35154,0000006_21_54_27,0.5499310351060396,0.0154711181151384
S35158,0000005_17_37_14,0.5301366654957893,0.0187884310297853
S35160,0000005_13_23_15,0.5478548718852823,0.0168880866931111
S35161,0000006_22_23_21,0.533890608361697,0.0010116368773191
S35162,0000006_21_19_18,0.5560153195128038,0.0197045819298279
S35163,0000006_16_51_13,0.5272010603999336,0.0086874290978183
S35165,0000005_17_22_21,0.5322679743585842,0.0161936559235037
S35166,0000005_17_29_20,0.5304939474729912,0.0077028341579532
S35167,0000005_13_40_24,0.5327380441057663,0.0184851909708474
S35168,0000006_5_20_15,0.5050404992519671,0.0317318725179546
S35170,0000005_7_41_21,0.4623415003056063,0.0032452098873775
S35171,0000003_16_46_27,0.514787075841984,0.0029591365275336
S35172,0000005_17_45_22,0.5368630737557258,0.0023777060160267
S35173,0000007_15_44_30,0.5696925637380145,0.0149375573840901
S35175,0000006_1_35_15,0.5444558231809397,0.0138933815747962
S35176,0000007_6_36_19,0.5311742207036969,0.0245204892077554
S35178,0000006_1_38_21,0.4913783991071934,0.0157477454919499
S35183,0000007_16_17_19,0.5511863783349953,0.008198218260182
S35184,0000006_3_26_27,0.5452592728891968,0.0433360945197715
S35185,0000007_19_40_23,0.5638480899724837,0.0111588776406416
S35187,0000007_17_39_24,0.6234568457119473,0.0226757971837584
S35190,0000006_1_57_24,0.5382441836740698,0.0199382901777549
S35191,0000007_6_55_20,0.601567145851987,0.0182493690999158
S35192,0000007_19_31_21,0.6125899888108911,0.0084716149761789
S35193,0000007_16_41_26,0.5814256851817791,0.0161574881318543
S35194,0000007_25_29_19,0.588098384672768,0.0115960578736283
S35195,0000007_21_26_26,0.5830099952710801,0.0037621588887627
S35196,0000007_6_24_28,0.5580740556164315,0.0135639345157102
S35198,0000007_21_22_21,0.5671434549205057,0.0143225024091774
S35200,0000007_6_55_18,0.5504139071155804,0.0140768507594549
S35204,0000007_20_24_22,0.5885406753261951,0.0201854983421824
S35208,0000007_9_22_21,0.5385301682709344,0.0132423862939969
S35209,0000007_21_29_13,0.5322310509313344,0.005017486929872
S35210,0000007_21_46_26,0.590321785067501,0.001731484094385
S35211,0000007_9_47_25,0.5702157207548806,0.0015282291913299
S35212,0000007_9_43_16,0.5813632860902241,0.0236176411259038
S35213,0000007_11_45_31,0.501925648976672,0.0178954216046108
S35214,0000007_18_53_25,0.5931465117364912,0.0231065219484319
S35215,0000007_8_17_23,0.5523462929810956,0.0054574154141788
S35216,0000007_9_17_25,0.5577673973736726,0.0031496641836919
S35217,0000007_8_22_15,0.5796976642610396,0.0196555338039587
S35219,0000007_8_53_14,0.5527814451557145,0.0243955853090321
S35220,0000007_9_37_22,0.6183266403435993,0.0079669238869611
S35222,0000007_12_16_23,0.5686913287410136,0.0177591695303901
S35223,0000007_12_47_18,0.5905493603287376,0.0120944638017808
S35224,0000007_13_26_26,0.6147396826570588,0.0119832405602115
S35225,0000007_13_25_24,0.5744914897166911,0.0200464102631973
S35227,0000007_12_40_26,0.5832815820839056,0.0224093601100597
S35229,0000007_13_51_21,0.572693742294174,0.0077127804030199
S35230,0000007_12_17_20,0.535439919830021,0.0287043429216018
S35231,0000007_11_61_23,0.5708605336852641,0.0640800746458563
S35232,0000007_12_58_17,0.5387368018104298,0.0112164929840497
S35233,0000007_15_53_29,0.5604558381271136,0.016192312849218
S35234,0000007_14_26_25,0.5997410164136976,0.0191729772894733
S35235,0000007_14_57_19,0.5983732081194806,0.0266849805585737
S35236,0000007_11_42_25,0.5921943037481447,0.0093038569877482
S35238,0000007_15_31_21,0.5884030884390364,0.0248475883223098
S35239,0000027_18_23_14,0.49803494871337284,0.0125361133585957
S35240,0000027_15_21_27,0.453570301644048,0.017455592726251
S35243,0000027_16_15_24,0.47665720174002296,0.0205852834817517
S35245,0000027_14_55_21,0.44944704397759744,0.0095605650736399
S35246,0000027_16_27_30,0.45378592344495755,0.0344530893195015
S35247,0000027_20_49_23,0.48589307333374765,0.0173784852254902
S35248,0000027_15_23_21,0.5101037948343671,0.0196374383613604
S35250,0000027_18_42_15,0.523495286744069,0.0322189174962335
S35251,0000027_21_50_26,0.4992887835814664,0.0287254179490514
S35252,0000027_22_32_13,0.4798246755539828,0.0
S35253,0000027_22_56_27,0.4858090844872471,0.0291535783524415
S35255,0000027_19_35_21,0.4611562341840736,0.0012118197533934
S35256,0000027_16_56_23,0.4484149496916345,0.0073538115530303
S35258,0000027_24_30_13,0.5117845674304091,0.0215967496240002
S35259,0000027_4_36_19,0.4237142279462077,0.018102388084005
S35261,0000027_6_34_20,0.4862446564030545,0.0170007525484025
S35262,0000027_2_55_20,0.4370839259495362,0.0012272332187586
S35264,0000027_3_34_31,0.45482881632282823,0.0217411825379831
S35270,0000025_8_36_21,0.38238690155769184,0.0019967116529417
S35271,0000016_7_33_11,0.49514188235947026,0.0068182921449813
S35272,0000016_5_48_31,0.4969468853384598,0.0
S35273,0000016_13_36_11,0.5124003273709851,0.0178510496920065
S35275,0000006_22_53_30,0.4960543644917049,0.00572325692088
S35276,0000005_7_60_15,0.5196878944397759,0.0299989522403833
S35278,0000005_19_36_32,0.5239061919506208,0.0174045725148831
S35280,0000010_21_36_32,0.5169942160392041,0.0187376586409542
S35281,0000007_2_17_27,0.5112122100356659,0.0073548842646912
S35282,0000005_18_59_28,0.5052350601971753,0.0142661802543748
S35283,0000009_16_30_31,0.49198917298660516,0.0198682235620341
S35286,0000008_2_58_14,0.493875858979762,0.0159523818015171
S35287,0000007_19_34_32,0.5203851746211727,0.0165387869971571
S35288,0000007_23_25_13,0.4879698974065762,0.0156200557859135
S35291,0000007_8_47_31,0.5339674461706394,0.0195591626721897
S35292,0000007_12_17_16,0.5282566655042463,0.0116506089862731
S35294,0000013_6_16_26,0.4765426295113709,0.0197434471401434
S35295,0000012_11_35_11,0.48189402833691,0.0194055041249448
S35296,0000014_20_16_26,0.4422846712954368,0.0211289923631079
S35297,0000012_6_37_32,0.4963553816370626,0.0213508411458141
S35300,0000014_18_54_13,0.3089901266665813,0.0142231790929613
S35301,0000014_20_21_14,0.3841453928218472,0.037231253277399
S35304,0000025_17_19_20,0.3838971230153614,0.0
S35308,0000025_17_23_21,0.39675522877948205,0.0
S35309,0000025_9_32_31,0.40367528082725335,0.0
S35316,0000010_12_26_24,0.5513827682423514,0.0
S35317,0000010_12_56_26,0.544609861612864,0.0
S35318,0000022_16_53_30,0.3445463298254002,0.0
S35319,0000026_8_50_12,0.4048521284506193,0.0
S35320,0000022_12_22_29,0.37478212763828306,0.0
S35322,0000009_3_24_30,0.4922145068906458,0.0
S35326,0000002_24_28_20,0.5319592285559174,0.0
S35327,0000002_24_37_23,0.5109798624619719,0.0
S35328,0000002_9_29_17,0.4944752868505869,0.0
S35329,0000002_22_56_23,0.49060079632720954,0.0
S35330,0000002_9_38_18,0.495408813305742,0.0
S35331,0000002_2_55_28,0.5204894150125167,0.0022327871540611
S35332,0000002_18_29_23,0.5498613174936703,0.0087352055146037
S35333,0000002_21_58_16,0.48215837258160305,0.0203385351811643
S35334,0000002_21_20_21,0.5084031655607536,0.0
S35340,0000002_21_57_29,0.4771748849048947,0.0
S35343,0000022_1_60_19,0.46359465363062285,0.0279323329399201
S35344,0000022_1_43_17,0.4491921874359263,0.0233466059236407
S35345,0000022_4_58_20,0.467978664922721,0.0372787278727872
S35346,0000022_7_51_18,0.5071848275155787,0.0313152445425526
S35347,0000022_5_34_21,0.5011961131548495,0.0215979310417925
S35351,0000014_10_20_16,0.26923193928263683,0.0
S35354,0000014_14_54_26,0.26598009508650494,0.0
S35355,0000014_14_25_18,0.20696693791610427,0.0
S35358,0000024_23_35_19,0.5761256582964448,0.0
S35360,0000024_17_37_17,0.6058444845064119,0.0
S35361,0000024_16_56_15,0.561604032907678,0.0
S35363,0000022_20_50_27,0.31692900816367064,0.0
S35364,0000022_19_33_16,0.36673064007776784,0.0
S35366,0000022_21_25_16,0.36792326857267266,0.0
S35367,0000022_21_18_25,0.3771131810358666,0.0
S35371,0000020_1_57_16,0.4985087245717595,0.0
S35372,0000020_4_28_17,0.4631722474393379,0.0
S35374,0000020_16_39_27,0.4656080974961485,0.0
S35376,0000020_16_59_20,0.49889133236952404,0.0
S35377,0000025_24_55_14,0.4224328881192545,0.0
S35378,0000015_1_46_22,0.3849384567562271,0.0
S35380,0000027_20_18_21,0.4942929301641306,0.0
S35381,0000015_6_43_29,0.4032225846424542,0.0
S35382,0000015_3_24_28,0.36589115199208844,0.0
S35383,0000022_14_60_18,0.37653185706742837,0.0125031083605949
S35384,0000015_3_41_23,0.316527125619061,0.0
S35385,0000015_4_31_29,0.4233887262613077,0.0
S35386,0000015_1_31_23,0.3777438702311819,0.0
S35387,0000022_14_55_14,0.37691091051110037,0.0
S35388,0000022_15_22_27,0.3863001974924385,0.021433107250708
S35392,0000022_9_61_19,0.4131449469044929,0.0118143038653216
S35394,0000027_10_49_27,0.4877513099672083,0.0
S35395,0000022_9_24_17,0.4203125786914206,0.0421116594463146
S35396,0000027_10_17_21,0.45178610582783707,0.0
S35401,0000027_5_59_17,0.40598624318845516,0.0
S35402,0000002_9_16_26,0.5101606722377645,0.0
S35403,0000013_16_49_19,0.44444064099486974,0.0
S35404,0000013_2_50_22,0.529406410380059,0.0
S35406,0000009_1_48_16,0.504924116607039,0.028215814748766
S35407,0000001_11_59_23,0.5041307067547063,0.0448562673754241
S35409,0000001_16_37_27,0.4879653711828964,0.008411634119303
S35411,0000012_5_40_20,0.4495596352072419,0.011720994451448
S35412,0000012_5_24_20,0.499389881403384,0.0382107257976789
S35413,0000012_5_62_22,0.5326451244137933,0.0174337871706292
S35414,0000012_2_28_28,0.5571853102351083,0.0234258084535588
S35417,0000012_6_38_21,0.4604699141388419,0.0
S35418,0000012_10_31_20,0.4990092483120747,0.0116380690974809
S35422,0000012_6_33_30,0.5091533425000541,0.0223216290747078
S35423,0000012_8_32_12,0.48180970432596454,0.022765620342918
S35424,0000012_10_25_18,0.5300927241841442,0.0204474966770048
S35425,0000011_17_15_25,0.4708084403076706,0.0207584808591043
S35429,0000011_12_56_15,0.49324368292098447,0.0117724353220433
S35432,0000012_6_40_20,0.46698187243649314,0.0759381838343359
S35433,0000012_6_43_25,0.5075599495693439,0.018366662971161
S35435,0000013_8_33_15,0.5057929570865752,0.0162012658100883
S35436,0000011_17_30_24,0.47820295335652274,0.0182641929421152
S35438,0000011_10_39_28,0.5388916756147522,0.0032796404933318
S35440,0000015_14_27_24,0.47952053180588194,0.0108983699590927
S35441,0000013_17_22_28,0.43364214458760675,0.016842953485132
S35442,0000013_8_33_23,0.4736445080629788,0.0217479790586636
S35443,0000013_8_42_24,0.5331734751757962,0.0365246751418569
S35445,0000015_12_33_26,0.485222266618237,0.0028579807819481
S35446,0000015_12_37_27,0.47997182625279805,0.0242860476167788
S35447,0000015_12_37_13,0.49241827408725986,0.0320785893166034
S35449,0000013_8_14_19,0.4852979038300255,0.0243582930570813
S35450,0000013_8_55_28,0.4744305595185177,0.0188915671494089
S35452,0000013_12_33_23,0.49359241917708724,0.029341765893149
S35454,0000013_14_36_12,0.4486278232410104,0.0105524790761803
S35458,0000013_16_47_23,0.4777725203128431,0.0118270130776674
S35462,0000015_16_47_22,0.43345409773146815,0.0123834284437322
S35463,0000015_13_24_16,0.5293820542901553,0.0096380232091778
S35464,0000015_13_41_16,0.4736901467440044,0.0232951664897026
S35465,0000015_14_49_20,0.4859537690723491,0.0237378063658687
S35468,0000015_16_26_29,0.42340340563850176,0.0187011716453362
S35471,0000013_8_20_18,0.5020609904973758,0.0212242787948259
S35472,0000013_17_29_25,0.483929875004896,0.006922843206133
S35473,0000013_14_34_29,0.5114822722729512,0.0213463438190325
S35475,0000015_13_29_13,0.45817022495695986,0.0303284073528762
S35476,0000015_14_18_25,0.4912183666057019,0.0122037610665645
S35478,0000015_13_15_21,0.5272494896641989,0.0134074872588405
S35479,0000015_14_49_29,0.5026807135519649,0.0151065330904036
S35482,0000013_16_25_27,0.49450625857011465,0.0230556033508432
S35484,0000015_19_33_17,0.4310426238427708,0.0102129408440574
S35485,0000015_19_39_23,0.429845715718682,0.0043965090188536
S35486,0000015_18_62_24,0.44078475051101035,0.0063704806817241
S35494,0000013_4_61_25,0.48820089251122867,0.0194786777272056
S35495,0000015_11_42_29,0.4313276284178324,0.0041570328416348
S35499,0000013_2_34_13,0.5146585877073863,0.0626034376696389
S35500,0000013_10_33_12,0.4886232900341575,0.0146963824289405
S35502,0000013_10_43_15,0.4739783223517454,0.0154930533984852
S35505,0000013_5_26_20,0.5228109541340147,0.0632969832046485
S35507,0000013_4_42_21,0.47982037322626087,0.0048673293044713
S35509,0000013_4_16_24,0.4897071323174836,0.0128831739785807
S35510,0000013_6_14_21,0.43696347642199085,0.0152120070177242
S35511,0000013_4_53_17,0.48219020241302035,0.0121304869402006
S35513,0000013_2_51_15,0.5460901916268468,0.0187614427813744
S35514,0000013_4_41_17,0.43935965439523605,0.0194475965811583
S35518,0000013_2_54_18,0.5625818875353651,0.0092899583867809
S35520,0000013_1_33_21,0.5121785352429478,0.0121820797130896
S35521,0000002_6_27_29,0.5088553123764509,0.0
S35522,0000002_6_38_22,0.5005978986784031,0.0
S35523,0000023_7_48_18,0.5073966689466431,0.0
S35524,0000023_14_55_26,0.5602992333154246,0.0
S35527,0000000_22_48_16,0.26003693703617065,0.0
S35528,0000000_22_34_18,0.2592283713510008,0.0
S35529,0000000_1_44_27,0.23806608848609576,0.0
S35530,0000000_16_23_26,0.23273503244718094,0.0
S35531,0000000_7_49_29,0.4550718737793264,0.0
S35532,0000000_14_38_24,0.23942881286909007,0.0
S35533,0000000_11_42_12,0.38386476067561387,0.0
S35534,0000000_1_52_28,0.2918060915329394,0.0
S35535,0000000_10_61_22,0.3313927835422623,0.0
S35536,0000000_13_60_21,0.43696384070637173,0.0
S35539,0000022_3_36_17,0.5626774194170208,0.0
S35542,0000005_6_36_15,0.47025819617735554,0.0
S35543,0000011_21_45_17,0.49931377207301264,0.0
S35544,0000012_21_28_27,0.5076902936702783,0.0219019918914154
S35548,0000009_16_60_26,0.4931738688804051,0.0
S35549,0000008_4_47_14,0.5165562091711036,0.0
S35551,0000009_5_39_21,0.5229247854415852,0.0
S35554,0000024_17_28_25,0.582920259075233,0.0
S35555,0000007_10_29_12,0.537865884025692,0.0
S35557,0000006_23_48_26,0.5119021590564791,0.0039839040656662
S35560,0000004_22_26_14,0.5132091549123999,0.0
S35562,0000006_4_26_20,0.4836703812437062,0.0
S35564,0000006_10_42_28,0.5254195705088668,0.0039976512793288
S35568,0000006_23_54_18,0.5522892881537317,0.0040619010841271
S35569,0000004_16_57_17,0.5097637372825369,0.0
S35572,0000009_19_61_25,0.492538887247292,0.0118838396518537
S35573,0000003_10_30_17,0.5518300464709026,0.0
S35574,0000003_10_57_16,0.5387823632262356,0.0118504035575054
S35575,0000003_10_31_22,0.5798045848977875,0.0059423460908449
S35576,0000003_10_58_23,0.5756812675044415,0.0040101827981716
S35577,0000011_21_44_17,0.47075383225659645,0.0020231872730529
S35578,0000012_17_29_14,0.550680167307425,0.0
S35581,0000011_24_54_21,0.48616847569600824,0.0
S35584,0000011_23_55_28,0.49334981998862765,0.0019897509808631
S35585,0000011_23_34_14,0.44555486447915815,0.0
S35586,0000011_18_41_12,0.47451911832147237,0.002020128117582
S35587,0000011_18_52_14,0.48697392768212244,0.0
S35588,0000011_20_29_23,0.5446729566612274,0.0059121621621621
S35591,0000011_19_37_14,0.47588408026920975,0.0
S35593,0000009_14_21_18,0.501105851618303,0.0
S35596,0000001_21_40_13,0.45976612892530105,0.0019728798488385
S35599,0000008_22_26_14,0.48314464445621164,0.0059237893181086
S35600,0000008_14_36_29,0.5221941078910747,0.02382835910344
S35601,0000001_16_37_13,0.5015610312432238,0.0
S35602,0000001_19_26_29,0.47378039894147417,0.002018823395604
S35604,0000008_14_61_21,0.5068808818643131,0.006030601968136
S35605,0000008_15_46_13,0.5288317499898397,0.0
S35609,0000001_13_48_20,0.45714067850158985,0.0078761370479541
S35611,0000013_14_46_28,0.5065515966862172,0.0
S35612,0000013_6_50_14,0.5046275696111828,0.0020142088860249
S35614,0000011_17_42_12,0.44933245004576583,0.0
S35616,0000011_17_43_23,0.5129733638154125,0.0
S35618,0000011_17_33_13,0.4843390036068859,0.0
S35621,0000011_10_22_15,0.4843896916175077,0.0
S35624,0000013_4_49_22,0.49515050593036214,0.0
S35625,0000013_1_18_20,0.5657049033761903,0.0
S35626,0000013_1_55_26,0.5357037663034319,0.0
S35628,0000013_6_49_25,0.5162837013588263,0.0
S35629,0000013_4_38_16,0.4802338756715748,0.0040344511279416
S35634,0000010_18_30_14,0.4970674071003004,0.0040367613315626
S35636,0000010_10_41_16,0.4481013110631268,0.0040251388956379
S35638,0000003_25_24_25,0.5004868591557975,0.0
S35640,0000003_23_37_26,0.5311122300141752,0.0019914731291372
S35641,0000004_20_34_28,0.49986656974033755,0.0
S35644,0000003_22_62_19,0.49503599671044785,0.0
S35646,0000003_23_49_23,0.5194705856361398,0.0
S35649,0000004_21_33_30,0.4831378140457499,0.0039753480429209
S35650,0000004_19_48_27,0.5147738666210966,0.0
S35651,0000004_15_31_20,0.5771443491142562,0.0019914252514324
S35652,0000003_15_25_17,0.5544949329274934,0.0020161944633758
S35655,0000003_18_45_16,0.46691497394522663,0.0039583457778308
S35659,0000005_18_53_18,0.5731458387977795,0.001997933726488
S35661,0000005_11_55_20,0.533249408934645,0.0
S35662,0000005_10_55_24,0.5450952381748546,0.0
S35663,0000005_11_33_17,0.5294479314773113,0.0
S35666,0000006_11_42_24,0.5408358309664989,0.0
S35668,0000005_10_23_15,0.5111937976594118,0.0039513122013658
S35669,0000006_24_53_20,0.5399445846133231,0.0
S35672,0000006_24_42_20,0.47935005207520504,0.0040424744498533
S35673,0000006_11_18_18,0.5031700197738447,0.0040529575581134
S35678,0000005_7_45_20,0.47270313146408305,0.0
S35679,0000005_7_44_23,0.5048677213188081,0.0120049759055061
S35680,0000017_16_44_15,0.44247132597271,0.0078800707145178
S35682,0000017_6_44_31,0.4056332176154315,0.0019681453497121
S35683,0000017_11_52_17,0.4540062536090149,0.0020305024778667
S35687,0000017_24_41_24,0.49896038403882104,0.0039413945558
S35688,0000017_24_28_26,0.4900364353993868,0.0
S35691,0000017_24_24_29,0.4213531714550716,0.0
S35693,0000017_9_37_23,0.47777171753754116,0.0
S35694,0000017_11_31_29,0.4644290434092801,0.0020133276619878
S35695,0000017_9_24_26,0.5188810186529105,0.0020194878546293
S35696,0000018_24_22_18,0.5312418545131297,0.0019737495284049
S35697,0000019_11_47_26,0.36995824007072614,0.0040292505756072
S35699,0000019_11_15_20,0.3900025723754114,0.0020224216159026
S35700,0000017_16_51_24,0.45745000777493544,0.0019985845035306
S35701,0000001_1_57_27,0.5018877065988401,0.0
S35703,0000001_1_49_29,0.5153482862091554,0.0
S35705,0000001_1_17_23,0.5006559693117127,0.0040237213350334
S35706,0000001_22_36_31,0.5079723718772503,0.0
S35707,0000001_22_55_29,0.4683666095503647,0.0019769999721549
S35709,0000001_17_31_24,0.5032168412804809,0.0
