ufs_serial,position,split,health,clf_proba
S00645,1,train,0.0,0.3368321040694358
S00646,1,train,0.0,0.3672461580063067
S00647,1,train,0.0,0.31591094421975247
S00648,1,train,0.0,0.264455896597315
S00651,1,train,0.0,0.40016602589810074
S00654,1,train,0.0,0.39127364709826684
S00656,1,train,0.0,0.30052069968082706
S00657,1,train,0.0,0.34500064816724674
S00658,1,train,0.0,0.24750714653057085
S00660,1,train,0.0,0.4437566091587299
S00661,1,train,0.0,0.30774601408308944
S00662,1,train,0.0,0.5419029590369259
S00664,1,train,0.0,0.37865667881648046
S00666,1,train,0.0,0.510160151717511
S00667,1,train,0.0,0.5190549347552226
S00668,1,train,0.0,0.4698124281576918
S00670,1,train,0.0,0.48752684704152355
S00671,1,train,0.0,0.5303126876850015
S00673,1,train,0.0,0.49311850460773193
S00676,1,train,0.0,0.351371699633863
S00677,1,train,0.0,0.4359493647610965
S00679,1,train,0.0,0.5375817525020679
S00683,1,train,0.0,0.7459127193042279
S00685,1,train,0.0,0.6378271347061113
S00686,1,train,0.0,0.49253341103133486
S00687,1,train,0.0,0.4745948690686593
S00689,1,train,0.0,0.5258527261524334
S00690,1,train,0.0,0.5674250636453939
S00691,1,train,0.0,0.5338886970910807
S00692,1,train,0.0,0.5702955159657216
S00693,1,train,0.0,0.37540223579257165
S00698,1,train,0.0,0.6329268219273727
S00700,1,train,0.0,0.5980026110511755
S00702,1,train,0.0,0.3761230653485385
S00703,1,train,0.0,0.44024527331354846
S00705,1,train,0.0,0.4574291587185499
S00706,1,train,0.0,0.3478516391036278
S00707,1,train,0.0,0.38380353212971396
S00708,1,train,0.0,0.6286616113264295
S00711,1,train,0.0,0.30513822924108136
S00713,1,train,0.0,0.373645037789524
S00717,1,train,0.0,0.47934390078842937
S00718,1,train,0.0,0.5628615671880454
S00719,1,train,0.0,0.6294262343107614
S00720,1,train,0.0,0.44716199823377645
S00722,1,train,0.0,0.48486916795659907
S00726,1,train,0.0,0.6110529122620124
S00727,1,train,0.0,0.37551322313831104
S00728,1,train,0.0,0.591286158023939
S00729,1,train,0.0,0.44130264380101086
S00731,1,train,0.0,0.5059241562887813
S00732,1,train,0.0,0.5879729419699606
S00733,1,train,0.0,0.5371843359686417
S00735,1,train,0.0,0.39938811838103183
S00736,1,train,0.0,0.41289554451017896
S00737,1,train,0.0,0.3447757579687032
S00738,1,train,0.0,0.36291111126433484
S00740,1,train,0.0,0.3286105777757056
S00741,1,train,0.0,0.4535787817488771
S00742,1,train,0.0,0.36234477050213587
S00747,1,train,0.0,0.2675496408474122
S00748,1,train,0.0,0.4879201870317404
S00752,1,train,0.0,0.33535043545625476
S00754,1,train,0.0,0.3690902974558595
S00755,1,train,0.0,0.3587109340767269
S00757,1,train,0.0,0.47743683470229836
S00758,1,train,0.0,0.4934214664292079
S00761,1,train,0.0,0.3732635333022705
S00763,1,train,0.0,0.5208702089709613
S00769,1,train,0.0,0.35506851800863826
S00771,1,train,0.0,0.6011924569341969
S00772,1,train,0.0,0.653606580689976
S00773,1,train,0.0,0.4392026141333519
S00774,1,train,0.0,0.46760935844365686
S00777,1,train,0.0,0.5184770460859066
S00778,1,train,0.0,0.4778226663517839
S00781,1,train,0.0,0.4356709972104927
S00782,1,train,0.0,0.3857277860416665
S00784,1,train,0.0,0.581708730485174
S00786,1,train,0.0,0.7023374421200793
S00787,1,train,0.0,0.6063881771080618
S00788,1,train,0.0,0.6394234294528351
S00789,1,train,0.0,0.6202739067260975
S00791,1,train,0.0,0.6061158118587866
S00792,1,train,0.0,0.48811001865639275
S00793,1,train,0.0,0.5484623736933678
S00794,1,train,0.0,0.4726021823868134
S00795,1,train,0.0,0.5878060875511125
S00797,1,train,0.0,0.4314621214124293
S00798,1,train,0.0,0.6413448547705963
S00800,1,train,0.0,0.5123025871309583
S00801,1,train,0.0,0.5745571962374205
S00803,1,train,0.0,0.4791978993795121
S00805,1,train,0.0,0.44084061160519733
S00809,1,train,0.0,0.5918218301306494
S00815,1,train,0.0,0.5998526419060342
S00816,1,train,0.0,0.34737093919691153
S00817,1,train,0.0,0.5256771929303125
S00818,1,train,0.0,0.5704696658277951
S00819,1,train,0.0,0.4923245140893872
S00820,1,train,0.0,0.4392349076623362
S00822,1,train,0.0,0.5563766849928674
S00824,1,train,0.0,0.5969607792234611
S00826,1,train,0.0,0.4688387436788913
S00827,1,train,0.0,0.45419800801696214
S00828,1,train,0.0,0.5586801449574995
S00829,1,train,0.0,0.5932670971458724
S00833,1,train,0.0,0.38928902107994473
S00834,1,train,0.0,0.2342255387154196
S00835,1,train,0.0,0.3161537779674793
S00836,1,train,0.0,0.2786790329974025
S00837,1,train,0.0,0.5175504219623216
S00839,1,train,0.0,0.25355268645681817
S00842,1,train,0.0,0.2853788814396771
S00843,1,train,0.0,0.37639225548435395
S00844,1,train,0.0,0.2803462438896628
S00847,1,train,0.0,0.304059832508205
S00853,1,train,0.0,0.3596388215362368
S00855,1,train,0.0,0.24753691467271616
S00857,1,train,0.0,0.3741700754502276
S00862,1,train,0.0,0.3885976580043059
S00864,1,train,0.0,0.27209849324984087
S00865,1,train,0.0,0.11696295973640662
S00866,1,train,0.0,0.4619552065248372
S00867,1,train,0.0,0.399514245105286
S00868,1,train,0.0,0.2164766798793814
S00869,1,train,0.0,0.4123585533621352
S00870,1,train,0.0,0.4802880095568873
S00872,1,train,0.0,0.6305066908540784
S00873,1,train,0.0,0.496967489052367
S00874,1,train,0.0,0.36257379833586667
S00876,1,train,0.0,0.37175584915794
S00877,1,train,0.0,0.37455820728533257
S00879,1,train,0.0,0.2924360161173397
S00881,1,train,0.0,0.5025164184629292
S00883,1,train,0.0,0.5127229631436947
S00884,1,train,0.0,0.5009610497986212
S00886,1,train,0.0,0.4838362306689238
S00888,1,train,0.0,0.58225809047277
S00889,1,train,0.0,0.565526515594323
S00895,1,train,0.0,0.28989550041713064
S00897,1,train,0.0,0.27838166251994173
S00898,1,train,0.0,0.2066019649221646
S00899,1,train,0.0,0.6115360490405596
S00901,1,train,0.0,0.3506849782285187
S00905,1,train,0.0,0.4382695675955534
S00906,1,train,0.0,0.6196937074190667
S00908,1,train,0.0,0.6133993058476308
S00909,1,train,0.0,0.6148847985210998
S00910,1,train,0.0,0.5511637261287117
S00911,1,train,0.0,0.424619618794433
S00913,1,train,0.0,0.487745790676104
S00915,1,train,0.0,0.5859976588732373
S00918,1,train,0.0,0.5403292481613301
S00919,1,train,0.0,0.450200554542596
S00920,1,train,0.0257126597340783,0.5714493739578465
S00921,1,train,0.0,0.4105735971286067
S00925,1,train,0.0,0.7698698986874125
S00927,1,train,0.0,0.4913102661954392
S00928,1,train,0.0,0.5735563698913279
S00932,1,train,0.0,0.5286153241733208
S00934,1,train,0.0,0.37685678798962474
S00935,1,train,0.0,0.3788277093185063
S00937,1,train,0.0,0.5716661553596823
S00939,1,train,0.0,0.6693484486641791
S00940,1,train,0.0,0.5610431922930493
S00942,1,train,0.0,0.5473520980329742
S00943,1,train,0.0,0.5437828417165885
S00945,1,train,0.0,0.6263734662638704
S00946,1,train,0.0,0.5478817873516253
S00947,1,train,0.0,0.6994122850994973
S00949,1,train,0.0,0.5906392302333136
S00950,1,train,0.0,0.6473077237924673
S00951,1,train,0.0,0.6303629973051067
S00956,1,train,0.0,0.4837597941238055
S00958,1,train,0.0,0.510746796169568
S00959,1,train,0.0,0.4597073109517802
S00960,1,train,0.0,0.6751603667332446
S00962,1,train,0.0,0.5059494868378098
S00963,1,train,0.0,0.33970542898350414
S00965,1,train,0.0,0.4434401976306858
S00966,1,train,0.0,0.6091449137695053
S00969,1,train,0.0,0.2972482297785137
S00970,1,train,0.0,0.40546920667948044
S00973,1,train,0.0,0.6620903352216967
S00975,1,train,0.0,0.4929409368631344
S00977,1,train,0.0,0.6368908362380367
S00980,1,train,0.0,0.37023747107623955
S00982,1,train,0.0,0.6295548125670175
S00984,1,train,0.0,0.4564677997151785
S00985,1,train,0.0,0.6117245683605531
S00988,1,train,0.0,0.7859660054709992
S00989,1,train,0.0,0.5531071633431308
S00991,1,train,0.0,0.48072600574879126
S00992,1,train,0.0,0.6717600297078078
S00996,1,train,0.0,0.48094653415637567
S00999,1,train,0.0,0.5310999762869532
S01000,1,train,0.0,0.4760257244543121
S01001,1,train,0.0,0.5115525354121269
S01002,1,train,0.0,0.39696914391280874
S01003,1,train,0.0,0.5979239068252168
S01004,1,train,0.0,0.5335110110884308
S01005,1,train,0.0,0.5357620035931063
S01006,1,train,0.0,0.462862224578598
S01008,1,train,0.0,0.4801494600879878
S01009,1,train,0.0,0.5216822753248715
S01010,1,train,0.0,0.6273182129701524
S01011,1,train,0.0,0.648023667873963
S01012,1,train,0.0,0.5018135232369211
S01014,1,train,0.0,0.3243169823637029
S01015,1,train,0.0,0.39490823502737327
S01017,1,train,0.0,0.44612610016631826
S01019,1,train,0.0,0.1842673465483945
S01020,1,train,0.0,0.221709562607366
S01026,1,train,0.0,0.25340292896117655
S01028,1,train,0.0,0.27386707245491976
S01029,1,train,0.0,0.2367693855753463
S01030,1,train,0.0,0.30845345592196877
S01031,1,train,0.0,0.32013121682723783
S01034,1,train,0.0,0.21068619028194596
S01036,1,train,0.0,0.25408602974958533
S01037,1,train,0.0,0.13296991569851171
S01041,1,train,0.0,0.14785990483400926
S01043,1,train,0.0,0.227066201258882
S01044,1,train,0.0,0.14675826107643253
S01046,1,train,0.0,0.497658336662971
S01047,1,train,0.0,0.4738070223423647
S01049,1,train,0.0,0.3267336760713841
S01050,1,train,0.0,0.2577172390967594
S01051,1,train,0.0,0.46546157953353107
S01052,1,train,0.0,0.3158261495892922
S01053,1,train,0.0,0.2735954113076178
S01055,1,train,0.0,0.4876776620058471
S01057,1,train,0.0,0.3178139257238517
S01058,1,train,0.0,0.19660603912709487
S01059,1,train,0.0,0.27147515514406106
S01060,1,train,0.0,0.3667558553838405
S01061,1,train,0.0,0.3681363662900074
S01063,1,train,0.0,0.2692575412162967
S01064,1,train,0.0,0.12084520415047069
S01069,1,train,0.0,0.3381575734237185
S01070,1,train,0.0,0.4744934555464825
S01073,1,train,0.0,0.6543513853787808
