ufs_serial,position,split,health,clf_proba
S00000,1,train,0.0,0.07156308851224105
S00002,1,train,0.0,0.07156308851224105
S00003,1,train,0.0,0.21655172413793103
S00004,1,train,0.0,0.05849056603773585
S00009,1,train,0.0,0.03110273327049953
S00012,1,train,0.0,0.05849056603773585
S00013,1,train,0.0,0.017167381974248927
S00015,1,train,0.0,0.38788221970554926
S00017,1,train,0.0,0.21655172413793103
S00018,1,train,0.0,0.3592233009708738
S00020,1,train,0.0,0.3729086229086229
S00021,1,train,0.0,0.3729086229086229
S00022,1,train,0.0,0.10810810810810811
S00023,1,train,0.0,0.324
S00024,1,train,0.0,0.42077817890092256
S00025,1,train,0.0,0.38657883902840673
S00026,1,train,0.0,0.42077817890092256
S00027,1,train,0.0,0.38788221970554926
S00028,1,train,0.0,0.3592233009708738
S00029,1,train,0.0,0.3729086229086229
S00031,1,train,0.0,0.38657883902840673
S00032,1,train,0.0024556306573382,0.42077817890092256
S00034,1,train,0.0,0.38657883902840673
S00035,1,train,0.0,0.42077817890092256
S00037,1,train,0.0024203995363741,0.38657883902840673
S00038,1,train,0.0,0.38657883902840673
S00039,1,train,0.0024294149851399,0.2790697674418605
S00041,1,train,0.0024488066378919,0.29591174561972744
S00042,1,train,0.0024355223631917,0.38657883902840673
S00043,1,train,0.0,0.324
S00044,1,train,0.0,0.29591174561972744
S00047,1,train,0.0024454088310256,0.3729086229086229
S00049,1,train,0.0,0.32142857142857145
S00051,1,train,0.0023918839575332,0.29591174561972744
S00052,1,train,0.0,0.21655172413793103
S00056,1,train,0.0024112401634015,0.324
S00057,1,train,0.0,0.3729086229086229
S00058,1,train,0.0,0.38788221970554926
S00059,1,train,0.00240752581914,0.324
S00061,1,train,0.0,0.41447368421052627
S00062,1,train,0.0,0.42077817890092256
S00063,1,train,0.0,0.42077817890092256
S00064,1,train,0.0,0.38657883902840673
S00065,1,train,0.0,0.42077817890092256
S00068,1,train,0.0096413121496052,0.42077817890092256
S00069,1,train,0.0024141213958187,0.38788221970554926
S00071,1,train,0.0,0.42077817890092256
S00072,1,train,0.0,0.42077817890092256
S00075,1,train,0.0,0.29591174561972744
S00079,1,train,0.0,0.3729086229086229
