ufs_serial,position,split,health,reg_pred_die
S00217,1,train,0.0,0.0030501350806115333
S00218,1,train,0.0,0.004072528790655166
S00220,1,train,0.0048111362800333,0.00461943879236777
S00221,1,train,0.0024405814181889,0.0038022122202122036
S00223,1,train,0.0,0.0039006986367438696
S00226,1,train,0.0,0.00406105447288592
S00227,1,train,0.0,0.0022765619916555735
S00229,1,train,0.0,0.003096949400546609
S00233,1,train,0.0,0.002390063408011986
S00237,1,train,0.0,0.0031211522516206482
S00238,1,train,0.0,0.0027397232237307448
S00245,1,train,0.0,0.003290094965197633
S00247,1,train,0.0,0.003484660245770276
S00248,1,train,0.0048394556829523,0.003471042500443889
S00249,1,train,0.0072902762090563,0.003572568229343532
S00252,1,train,0.0,0.0038558740238817412
S00253,1,train,0.0,0.0037686102985006417
S00257,1,train,0.0122792453576052,0.002235413037930695
S00258,1,train,0.004889013491513,0.003756286365879396
S00259,1,train,0.0,0.003097361297263486
S00260,1,train,0.0,0.0037739447024749597
S00261,1,train,0.0,0.002773549437060952
S00262,1,train,0.0,0.002614295442927949
S00264,1,train,0.0,0.003402468716815851
S00265,1,train,0.0021986286219862,0.0032740278613845875
S00267,1,train,0.0022214176846302,0.0036362892388215173
S00268,1,train,0.0,0.0037406940822762038
S00269,1,train,0.0,0.00364912404695441
S00270,1,train,0.0021931566452205,0.0038422854647972167
S00271,1,train,0.0,0.0033017407070006655
S00273,1,train,0.0023947190902958,0.0025351508683295514
S00275,1,train,0.0,0.0031637718379029767
S00277,1,train,0.0,0.004443651720991625
S00278,1,train,0.0024270303793883,0.0037534507234458685
S00283,1,train,0.0,0.002914289472744844
S00284,1,train,0.0,0.00328648511856927
S00289,1,train,0.0,0.0032847478223978137
S00290,1,train,0.0024540301396377,0.003876483746296326
S00294,1,train,0.0,0.0036607040521233303
S00296,1,train,0.0,0.003992280684200443
S00297,1,train,0.0048750582407611,0.0039867386816784915
S00302,1,train,0.0,0.0038327135720333874
S00303,1,train,0.0044147169073886,0.003424630302072498
S00308,1,train,0.0,0.003234761439489093
S00309,1,train,0.0021791077496437,0.0029810467928433992
S00310,1,train,0.0156605896916497,0.003253198481640894
S00311,1,train,0.0,0.0026814783209564343
S00312,1,train,0.0022374990433228,0.0023643568339167705
S00313,1,train,0.0,0.002686692544321173
S00314,1,train,0.0021928953719759,0.002556564522967158
S00315,1,train,0.0021781336418657,0.0037043379734413282
S00316,1,train,0.0,0.0029677203419603997
S00318,1,train,0.0022137295775651,0.0027236838360123576
S00319,1,train,0.0021892730027839,0.0027698611790538206
S00321,1,train,0.0,0.0012582311171828852
S00323,1,train,0.0,0.0032034412576990275
S00324,1,train,0.002440437609255,0.004019107727092983
S00325,1,train,0.0,0.003764549253134618
S00326,1,train,0.0,0.0031802238934475454
S00327,1,train,0.0044787484736659,0.002937887322951748
S00328,1,train,0.0,0.0035131044201680605
S00329,1,train,0.0021770745724698,0.0026947520670315864
S00331,1,train,0.0,0.0031603051571555837
S00332,1,train,0.0,0.0036805857275645244
S00334,1,train,0.0072413089722295,0.003628227540535873
S00335,1,train,0.0,0.0035719987879489095
S00336,1,train,0.0,0.00263696189224732
S00339,1,train,0.0,0.00343827459434636
S00340,1,train,0.0,0.003948508424999921
S00341,1,train,0.0,0.0034572165649013964
S00342,1,train,0.0239999227366672,0.0023803043032394463
S00343,1,train,0.0071593200806683,0.0034678675585172883
S00344,1,train,0.0,0.003333371043497349
S00347,1,train,0.0,0.0033550147360416225
S00349,1,train,0.0,0.003414168919342258
S00350,1,train,0.0022072702240579,0.003168295088923858
S00351,1,train,0.0,0.0029441917594129484
S00352,1,train,0.0,0.0035246283147543954
S00354,1,train,0.0047855643499528,0.0036391874293874877
S00356,1,train,0.0,0.0035296002115910575
S00357,1,train,0.0,0.003746383006790636
S00358,1,train,0.0,0.0032594725481517946
S00360,1,train,0.0,0.0036201968691805322
S00361,1,train,0.0024229128580134,0.004251466205387711
S00362,1,train,0.0,0.0040313701814224945
S00363,1,train,0.0,0.0038603109491985193
S00366,1,train,0.0044445636815653,0.003410775631180975
S00369,1,train,0.0,0.003615681592465276
S00371,1,train,0.0087046378029984,0.003628318629770569
S00373,1,train,0.0023894345645892,0.002983715468039547
S00376,1,train,0.0022044799290308,0.0037682755047910963
S00377,1,train,0.0066640743372799,0.0034944370787887086
S00378,1,train,0.0,0.00310648330180588
S00379,1,train,0.0024318042813455,0.003238919703492422
S00380,1,train,0.0,0.0038528250560954905
S00383,1,train,0.0,0.004419291869921977
S00384,1,train,0.0043461531734788,0.003300430713231681
S00388,1,train,0.0,0.003248271413634984
