ufs_serial,position,split,health,clf_proba_mean,lds_weight
S02990,2,train,0.0,0.472244308310186,
S02991,2,train,0.0,0.4238976229505654,
S02992,2,train,0.0,0.4365589821846396,
S02995,2,train,0.0,0.4892891348795751,
S02996,2,train,0.0,0.45496462612977284,
S02998,2,train,0.0,0.3734583371324294,
S03000,2,train,0.0,0.43147890613415835,
S03001,2,train,0.0,0.4659492275094433,
S03002,2,train,0.0,0.4998046681214721,
S03003,2,train,0.0,0.537619239235939,
S03004,2,train,0.0,0.45492663308193526,
S03006,2,train,0.0,0.48525109975948855,
S03007,2,train,0.0029118477636774,0.5124200903527593,
S03008,2,train,0.0,0.5082258601462031,
S03010,2,train,0.0,0.46492947268994883,
S03011,2,train,0.0,0.4698937233889042,
S03013,2,train,0.0,0.4587330502733389,
S03015,2,train,0.0,0.4930859788962123,
S03016,2,train,0.0,0.45025933087405773,
S03018,2,train,0.0045907151170309,0.4290257265954791,
S03019,2,train,0.0077300186018153,0.39911818549413985,
S03021,2,train,0.0,0.40981092080999054,
S03023,2,train,0.0,0.24752841802343206,
S03024,2,train,0.0,0.4275962072940264,
S03027,2,train,0.0030645245824816,0.4063545287989652,
S03029,2,train,0.0,0.3194663026446061,
S03035,2,train,0.0,0.3688387868758059,
S03036,2,train,0.0,0.45591145617385803,
S03037,2,train,0.0,0.45640749480734605,
S03038,2,train,0.0,0.41383632342195903,
S03039,2,train,0.0057347918397489,0.4661578883699855,
S03041,2,train,0.0061208404147885,0.4278711562554371,
S03044,2,train,0.0104508369080662,0.3389153633108475,
S03045,2,train,0.0090586809321145,0.389193520313955,
S03046,2,train,0.0045085499160883,0.4260516262354215,
S03048,2,train,0.0046724578820697,0.42747042547638275,
S03049,2,train,0.0076942607317133,0.42878676166472046,
S03051,2,train,0.0077735442982538,0.43612512612051163,
S03052,2,train,0.0061811884174229,0.41206509095191673,
S03054,2,train,0.0015078563258668,0.4560230777147227,
S03057,2,train,0.0015234416908057,0.42953010199246505,
S03058,2,train,0.0030899313003201,0.39941922341017194,
S03059,2,train,0.0,0.4038820989353121,
S03060,2,train,0.0075686969658205,0.3493457123651116,
S03062,2,train,0.0029935340868365,0.41154623336315854,
S03063,2,train,0.0046762826845814,0.47063112708367566,
S03065,2,train,0.004496638830331,0.4830701418825756,
S03066,2,train,0.0,0.4902953672803438,
S03067,2,train,0.0060078028908773,0.43927033696445905,
S03068,2,train,0.00748390283274,0.407451328795861,
S03069,2,train,0.0091540345900944,0.40593480705414403,
S03070,2,train,0.0015043237958599,0.4228892719520642,
S03073,2,train,0.0,0.486139545744698,
S03074,2,train,0.0045328517748349,0.42893862149924056,
S03077,2,train,0.0045084681186897,0.40696111885324227,
S03078,2,train,0.0090330788804071,0.3685823613101715,
S03079,2,train,0.0030916900720668,0.40927156597178005,
S03080,2,train,0.0045293404660572,0.4777424172743754,
S03081,2,train,0.0015538193630278,0.46276126453756145,
S03086,2,train,0.0077464283821654,0.46650035704886433,
S03094,2,train,0.0062449738640932,0.5131910407794514,
S03096,2,train,0.0060480497473387,0.48993242665001907,
S03097,2,train,0.01242729128183,0.4917298969696722,
S03099,2,train,0.0061125408553252,0.5067536985231718,
S03101,2,train,0.0030178001633376,0.4537893842874705,
S03103,2,train,0.0138678323954797,0.44991797820357765,
S03104,2,train,0.0,0.5069219530934258,
S03106,2,train,0.0030980788171198,0.41767885579078756,
S03107,2,train,0.0076195907804484,0.3656846141377619,
S03112,2,train,0.0031048431179621,0.5159960374434697,
S03114,2,train,0.0,0.48533144033828174,
S03115,2,train,0.0,0.18438225319728008,
S03116,2,train,0.0,0.20066624554448884,
S03117,2,train,0.0,0.18373116900413555,
S03119,2,train,0.0085736958321832,0.3512913601456296,
S03120,2,train,0.0,0.21567270296476662,
S03121,2,train,0.0,0.18165875248307572,
S03122,2,train,0.0,0.3005152740091071,
S03123,2,train,0.0,0.19629744590235487,
S03124,2,train,0.0,0.46646056679160325,
S03126,2,train,0.0,0.2781594586177272,
S03127,2,train,0.0,0.32253275742500304,
S03129,2,train,0.0,0.35061346642355296,
S03131,2,train,0.0,0.2592699117488366,
S03133,2,train,0.0,0.4067248685429548,
S03135,2,train,0.0,0.15781384712291083,
S03136,2,train,0.0,0.14140071536763424,
S03138,2,train,0.0,0.3095126425153191,
S03139,2,train,0.0,0.304132152862943,
S03140,2,train,0.0,0.242679931764311,
S03141,2,train,0.0,0.3727863256990173,
S03142,2,train,0.0,0.3561789895004263,
S03144,2,train,0.0,0.3614753973783707,
S03145,2,train,0.0028569621926753,0.43423371137935113,
S03146,2,train,0.0,0.4540722805289658,
S03147,2,train,0.0138257821627937,0.4479352240330967,
S03152,2,train,0.0122039183908998,0.3536583615487607,
S03154,2,train,0.0030886351277868,0.3932787604439783,
S03155,2,train,0.0060017630933835,0.4734507381238091,
S03156,2,train,0.007771137650771,0.3402057493818109,
S03157,2,train,0.0109057851757809,0.41991661222286214,
S03159,2,train,0.0045793789735556,0.3659937628069829,
S03160,2,train,0.0015536444998796,0.42829808830592825,
S03166,2,train,0.0030339379843541,0.42978272650721117,
S03168,2,train,0.001518832607533,0.2560384394611018,
S03171,2,train,0.0076579824837133,0.3728840444693972,
S03174,2,train,0.0030029485692188,0.44709925350707674,
S03175,2,train,0.0028378270352986,0.35679089152032195,
S03179,2,train,0.0,0.37902223838411525,
S03181,2,train,0.0,0.4194899897818131,
S03184,2,train,0.0,0.4412372499331189,
S03186,2,train,0.0,0.3516303553242348,
S03190,2,train,0.0,0.3542597279088162,
S03191,2,train,0.0028711229730276,0.43398567416952344,
S03192,2,train,0.0,0.39308300293093307,
S03194,2,train,0.0,0.5142270413091516,
S03196,2,train,0.0,0.4829955137866473,
S03198,2,train,0.0,0.4103644751981103,
S03200,2,train,0.0,0.45640154893263557,
S03202,2,train,0.0,0.3333452490798912,
S03203,2,train,0.0142251989238078,0.440116782293502,
S03206,2,train,0.0,0.5197850937848072,
S03207,2,train,0.0,0.48732793259563606,
S03209,2,train,0.0,0.39532518208298956,
S03212,2,train,0.0,0.34749763405296646,
S03213,2,train,0.0057705481440198,0.4464110265971497,
S03214,2,train,0.0,0.3266682779236983,
S03216,2,train,0.0,0.49479871896978356,
S03217,2,train,0.0077146839773619,0.3972398431719097,
S03218,2,train,0.0077102318033875,0.35017399032003266,
S03219,2,train,0.0107900058307591,0.4319369958402774,
S03220,2,train,0.00464017627068,0.40997007099750576,
S03221,2,train,0.0075030872864186,0.34782049849960023,
S03223,2,train,0.00306832739115,0.3768436525557592,
S03226,2,train,0.0,0.34797552917825453,
S03229,2,train,0.0075538573308893,0.40584454106051693,
S03230,2,train,0.0030209919430084,0.4493668518923224,
S03231,2,train,0.0092295978532363,0.4273573720362043,
S03234,2,train,0.011534266286059,0.2786178553714315,
S03235,2,train,0.0028919728841174,0.18245838719661447,
S03236,2,train,0.005709788783769,0.13599979917390984,
S03237,2,train,0.0,0.23263461820095718,
S03238,2,train,0.0,0.5211063452596383,
S03240,2,train,0.0028727161328732,0.4752446633886415,
S03241,2,train,0.0,0.3789438059258475,
S03243,2,train,0.0,0.5415573966550802,
S03244,2,train,0.0,0.5000792897638106,
S03245,2,train,0.0,0.4836258328882385,
S03246,2,train,0.0,0.448072453648598,
S03248,2,train,0.0,0.4255205041709327,
S03249,2,train,0.0,0.4491145859071651,
S03251,2,train,0.0,0.49351507738860056,
S03252,2,train,0.0,0.4836514671591698,
S03253,2,train,0.0,0.5034624129815827,
S03254,2,train,0.0,0.47688508213562936,
S03257,2,train,0.0,0.4420453056033569,
S03258,2,train,0.0,0.43663962443273335,
S03261,2,train,0.0,0.4276331715759427,
S03262,2,train,0.0,0.46952318761956624,
S03263,2,train,0.0,0.4880643331892565,
S03264,2,train,0.0,0.44878233087355834,
S03265,2,train,0.0,0.46404155796997903,
S03267,2,train,0.0056935995692568,0.4853774608999862,
S03268,2,train,0.0,0.47555831046446545,
S03270,2,train,0.0,0.5111138368822877,
S03271,2,train,0.0,0.24580537729381433,
S03272,2,train,0.0,0.1329450059322147,
S03274,2,train,0.0,0.15747731893483588,
S03278,2,train,0.0,0.3896630281407261,
S03279,2,train,0.0,0.34423596862417644,
S03280,2,train,0.0,0.30422947271134476,
S03281,2,train,0.0,0.34557810951311724,
S03285,2,train,0.0,0.36201900050183916,
S03289,2,train,0.0056852954466159,0.46525398043832,
S03291,2,train,0.002866106132429,0.24859806109126623,
S03293,2,train,0.0028940947655899,0.34504316526068474,
S03295,2,train,0.0,0.40375960308038755,
S03296,2,train,0.0,0.3962929836835283,
S03297,2,train,0.0,0.3518094080160288,
S03299,2,train,0.0028695315792816,0.409097538987762,
S03302,2,train,0.0,0.11547050662905935,
S03303,2,train,0.0,0.1723344479884893,
S03306,2,train,0.0,0.25853782738180403,
S03310,2,train,0.0,0.2481498960223365,
S03311,2,train,0.0,0.3439949084742622,
S03315,2,train,0.0,0.411810420713205,
S03317,2,train,0.0,0.35134077448683776,
S03318,2,train,0.0028393347844219,0.43246375332227394,
S03319,2,train,0.0,0.3710551269233653,
S03320,2,train,0.0028878894583318,0.5049322970761062,
S03323,2,train,0.0,0.270260434768362,
S03324,2,train,0.0,0.22850728349804084,
S03325,2,train,0.0,0.3111172291531165,
S03327,2,train,0.0,0.34486434238730607,
S03328,2,train,0.0,0.2848251121587018,
S03329,2,train,0.0,0.31812303139334486,
S03330,2,train,0.0,0.3694906778426603,
S03333,2,train,0.0,0.4160852680410149,
S03334,2,train,0.0,0.450555720335821,
S03337,2,train,0.0,0.40039722315491394,
S03339,2,train,0.0,0.3880219576856878,
S03340,2,train,0.0,0.4685871803023263,
S03341,2,train,0.0028432331622816,0.4196014129121313,
S03343,2,train,0.0,0.4248503561791693,
S03345,2,train,0.0,0.3145327674401905,
S03347,2,train,0.0,0.326065499817076,
S03348,2,train,0.0,0.35856335939001666,
S03350,2,train,0.0029072488183817,0.412236013802723,
S03351,2,train,0.0,0.3713001547852406,
S03352,2,train,0.0,0.3937571666182933,
S03353,2,train,0.0,0.3354728633214353,
S03354,2,train,0.0,0.3572288316427139,
S03355,2,train,0.0028475827059484,0.32210114911003607,
S03358,2,train,0.0,0.3367208051858019,
S03360,2,train,0.0401748338558717,0.43183987469088575,
S03361,2,train,0.0,0.36888843569330865,
S03362,2,train,0.0028811594202898,0.324007737628863,
S03364,2,train,0.0028502282476544,0.4487791698730727,
S03365,2,train,0.0,0.3307820733216258,
S03366,2,train,0.0,0.3361687938042335,
S03367,2,train,0.0,0.43383750928011544,
S03368,2,train,0.0028596251992243,0.32799695892346253,
S03369,2,train,0.0,0.3520727387965193,
S03370,2,train,0.0028922758195266,0.40479811856250625,
S03371,2,train,0.0,0.4362827680787524,
S03375,2,train,0.0,0.37449893888453717,
S03377,2,train,0.0,0.3727989890804007,
S03378,2,train,0.0,0.334463419056429,
S03381,2,train,0.0,0.432840438799693,
S03382,2,train,0.0,0.4072162553271099,
S03383,2,train,0.0,0.3510195654956136,
S03385,2,train,0.0,0.10935138977892096,
S03386,2,train,0.0,0.1568964496307601,
S03387,2,train,0.0015341779028991,0.19127949199808994,
S03388,2,train,0.0,0.22922044419148035,
S03389,2,train,0.0,0.1106622036397012,
S03390,2,train,0.0060736042625214,0.13588542409068682,
S03392,2,train,0.002867743368704,0.331560641603106,
S03394,2,train,0.0,0.16732257017865101,
S03396,2,train,0.0,0.24132695097094992,
S03397,2,train,0.0,0.25211671437543864,
S03398,2,train,0.0,0.10829032942407076,
S03400,2,train,0.0077313172795719,0.17248218182247885,
S03401,2,train,0.0057922370038867,0.3788769438441986,
S03402,2,train,0.0,0.40924953583987983,
S03404,2,train,0.0,0.41696650237778066,
S03405,2,train,0.0,0.42651603525061477,
S03406,2,train,0.0,0.38712209590204544,
S03408,2,train,0.0,0.4280999629937434,
S03409,2,train,0.0,0.4104593576292322,
S03410,2,train,0.0,0.33288074895145475,
S03413,2,train,0.0077759524368301,0.40315138616269247,
S03418,2,train,0.0030611836371419,0.4064681196337505,
S03420,2,train,0.0028659573854626,0.4574333249968367,
S03423,2,train,0.0061842457273332,0.403191949928537,
S03424,2,train,0.0077184939463401,0.39746526294696016,
S03425,2,train,0.0,0.3978820275968191,
S03426,2,train,0.0028868829795885,0.45650159565244525,
S03429,2,train,0.0,0.3693883126818908,
S03433,2,train,0.0029870301587873,0.3970184902002041,
S03434,2,train,0.0,0.34267537817510957,
S03435,2,train,0.006154150956246,0.4142976051232437,
S03439,2,train,0.0061485550277117,0.44690095034595706,
S03441,2,train,0.0090623974326246,0.3834988573321885,
S03443,2,train,0.0,0.18003463348187154,
S03445,2,train,0.0,0.11433797805186828,
S03446,2,train,0.0,0.13292433166156925,
S03447,2,train,0.0,0.133994036995614,
S03448,2,train,0.0,0.13420553829212414,
S03449,2,train,0.0,0.1316451838241108,
S03451,2,train,0.0,0.10995103334835286,
S03452,2,train,0.0,0.12567545208906705,
S03453,2,train,0.0,0.23377090261476308,
S03455,2,train,0.0,0.13185457311008397,
S03457,2,train,0.0,0.08320354593979885,
S03458,2,train,0.0,0.09163362776066226,
S03459,2,train,0.0,0.10628324004951273,
S03460,2,train,0.0,0.1670592331722134,
S03462,2,train,0.0,0.10404806518578495,
S03465,2,train,0.0,0.46918359562463086,
S03466,2,train,0.0,0.4386726239277066,
S03468,2,train,0.0,0.4607587710576954,
S03470,2,train,0.0058279978423509,0.39541304813712735,
S03473,2,train,0.0,0.4864844038665088,
S03474,2,train,0.0,0.48624028465380603,
S03478,2,train,0.0,0.3616772152650351,
S03479,2,train,0.0,0.32742307752854016,
S03482,2,train,0.0,0.3611370174489836,
S03484,2,train,0.0,0.4084612166792804,
S03485,2,train,0.0,0.304365004815857,
S03486,2,train,0.0,0.4568204029745256,
S03490,2,train,0.0,0.41710005816859946,
S03491,2,train,0.0,0.24524662433500366,
S03492,2,train,0.0,0.1805581398690442,
S03493,2,train,0.0,0.23478731197965966,
S03494,2,train,0.0,0.13339208479593875,
S03495,2,train,0.0,0.18643739482867092,
S03496,2,train,0.0,0.19426437213434236,
S03497,2,train,0.0,0.20100386577593862,
S03502,2,train,0.0,0.19141740511543812,
S03503,2,train,0.0,0.14678676478756109,
S03505,2,train,0.0,0.4508522948109572,
S03508,2,train,0.0,0.4465980548019597,
S03510,2,train,0.0,0.4076582928283243,
S03511,2,train,0.0,0.4674637803004571,
S03512,2,train,0.0,0.4582288175713825,
S03513,2,train,0.0,0.4227549151455305,
S03514,2,train,0.0,0.4931406808760905,
S03515,2,train,0.0,0.3473958542490865,
S03516,2,train,0.0,0.5120340877582804,
S03517,2,train,0.0,0.4473407101481013,
S03519,2,train,0.0,0.4922128606108244,
S03522,2,train,0.0,0.2383933433998371,
S03523,2,train,0.0070236429671711,0.2753361558716984,
S03525,2,train,0.0,0.3391632280668105,
S03530,2,train,0.0,0.34418560168449536,
S03531,2,train,0.0,0.26072830181715967,
S03534,2,train,0.0,0.2428817151083351,
S03536,2,train,0.0,0.208440303133309,
S03538,2,train,0.0,0.09940728208454956,
S03539,2,train,0.0,0.10523482528260175,
S03541,2,train,0.0,0.15010547950781764,
S03544,2,train,0.0,0.2856085727013465,
S03545,2,train,0.0,0.21617777899983892,
S03546,2,train,0.0,0.29258533331296394,
S03548,2,train,0.0,0.055928406950680874,
S03551,2,train,0.0,0.19126195072097588,
S03552,2,train,0.0,0.09896392716851211,
S03554,2,train,0.0,0.1606014030337767,
S03555,2,train,0.0,0.12352848265636644,
S03556,2,train,0.0,0.06762991261228378,
S03557,2,train,0.0,0.18874321445917755,
S03558,2,train,0.0,0.30297874512527867,
S03560,2,train,0.0,0.1631528433990115,
S03561,2,train,0.0,0.08391232278402695,
S03562,2,train,0.0,0.23577984235462066,
S03563,2,train,0.0,0.21322124516307683,
S03565,2,train,0.0,0.07491822251197222,
S03567,2,train,0.0,0.13241416750764443,
S03569,2,train,0.0,0.0674897548050643,
S03570,2,train,0.0,0.18416010696637927,
S03571,2,train,0.0,0.12060664139668442,
S03572,2,train,0.0,0.1438851284497611,
S03573,2,train,0.0,0.23586705573021205,
S03574,2,train,0.0,0.15095533017523957,
S03575,2,train,0.0,0.07280687478591102,
S03576,2,train,0.0,0.18267522151549254,
S03577,2,train,0.0,0.09024300903903311,
S03579,2,train,0.0,0.07207951338902661,
S03580,2,train,0.0,0.0734470060007567,
S03586,2,train,0.0,0.16938292795939172,
S03590,2,train,0.0,0.21755393717163682,
S03591,2,train,0.0,0.16239991694086156,
S03592,2,train,0.0,0.0668898219396976,
S03594,2,train,0.0,0.23764476277350713,
S03595,2,train,0.0,0.12501895592346193,
S03596,2,train,0.0,0.144722111699635,
S03600,2,train,0.0,0.16146500891132792,
S03601,2,train,0.0,0.13448416194455187,
S03602,2,train,0.0,0.27813970038623714,
S03604,2,train,0.0,0.2249566527761178,
S03606,2,train,0.0,0.21015673840710647,
S03607,2,train,0.0,0.17728907989783585,
S03608,2,train,0.0,0.4657901791843562,
S03613,2,train,0.0,0.4798128916152417,
S03614,2,train,0.0,0.4099394145296042,
S03618,2,train,0.0,0.42184400821563356,
S03619,2,train,0.0,0.5225061642621489,
S03620,2,train,0.0,0.437834199695138,
S03623,2,train,0.0,0.24025805098370165,
S03624,2,train,0.0,0.48180707917547894,
S03625,2,train,0.0,0.4160687724907464,
S03626,2,train,0.0,0.4351001358409479,
S03627,2,train,0.0,0.3811920942014428,
S03628,2,train,0.0,0.3879427702851543,
S03630,2,train,0.0,0.40742271187017726,
S03637,2,train,0.0,0.33185188614792777,
S03639,2,train,0.0,0.33828432596631036,
S03641,2,train,0.0,0.380745015337933,
S03642,2,train,0.0,0.39074345170454183,
S03643,2,train,0.0,0.367467585192555,
S03644,2,train,0.0,0.35781906877957903,
S03646,2,train,0.0,0.4800582378405763,
S03647,2,train,0.0,0.38273167443491846,
S03648,2,train,0.0,0.412695497839578,
S03650,2,train,0.0,0.45969433680160304,
S03651,2,train,0.0,0.41604251037547674,
S03652,2,train,0.0,0.4477636739892025,
S03655,2,train,0.0,0.33750769400482517,
S03657,2,train,0.0,0.31981326072749955,
S03658,2,train,0.0,0.2552463917192268,
S03660,2,train,0.0,0.33857242231336043,
S03661,2,train,0.0,0.40670856732093713,
S03662,2,train,0.0,0.3927253953204732,
S03664,2,train,0.0,0.3411833596050484,
S03666,2,train,0.0,0.3914872579248055,
S03667,2,train,0.0,0.3464426586108927,
S03669,2,train,0.0,0.3641188564697769,
S03670,2,train,0.0,0.39522786193823717,
S03678,2,train,0.0,0.34645973102281563,
S03679,2,train,0.0,0.28095754112929755,
S03680,2,train,0.0,0.2787301124514684,
S03682,2,train,0.0,0.4271435923426849,
S03683,2,train,0.0,0.32116736447944866,
S03684,2,train,0.0,0.2569528211636814,
S03685,2,train,0.0,0.30192488209750284,
S03686,2,train,0.0,0.3477817274889137,
S03687,2,train,0.0,0.19264555465208397,
S03688,2,train,0.0,0.36490449106020906,
S03689,2,train,0.0,0.2763322034399636,
S03690,2,train,0.0,0.32864774762171545,
S03691,2,train,0.0,0.3812496052476663,
S03692,2,train,0.0,0.14391374830075548,
S03696,2,train,0.0,0.13006624729484142,
S03697,2,train,0.0,0.16938544420195822,
S03698,2,train,0.0,0.10386445388147458,
S03700,2,train,0.0,0.14108168046331557,
S03701,2,train,0.0,0.12595228818673346,
S03703,2,train,0.0,0.0754250340470937,
S03704,2,train,0.0,0.18606325945260602,
S03705,2,train,0.0,0.14532056442865504,
S03706,2,train,0.0,0.15735390895916065,
S03707,2,train,0.0,0.14350707543118565,
S03709,2,train,0.0,0.15427660774205715,
S03713,2,train,0.0,0.11115479391063106,
S03715,2,train,0.0,0.11600803062086416,
S03716,2,train,0.0,0.12952597867899998,
S03717,2,train,0.0,0.14439608865869488,
S03719,2,train,0.0,0.1930552350605209,
S03721,2,train,0.0,0.43652635671780377,
S03723,2,train,0.0,0.42038860438878745,
S03726,2,train,0.0,0.42540237552992505,
S03727,2,train,0.0,0.36662419294773513,
S03729,2,train,0.0,0.45041888486646847,
S03730,2,train,0.0,0.4131580660114129,
S03731,2,train,0.0,0.4307974092393538,
S03732,2,train,0.0,0.3628533562012202,
S03733,2,train,0.0,0.4757521557724111,
S03734,2,train,0.0,0.3248125924770131,
S03736,2,train,0.0,0.3966717196708485,
S03737,2,train,0.0,0.13576542482915432,
S03738,2,train,0.0,0.12143580567924561,
S03745,2,train,0.0,0.15915771614040045,
S03746,2,train,0.0,0.13037654683347202,
S03748,2,train,0.0,0.14594532786966716,
S03750,2,train,0.0,0.1577927709267578,
S03751,2,train,0.0,0.10211079705200543,
S03752,2,train,0.0,0.1797993418859055,
S03753,2,train,0.0,0.33221555955957977,
S03755,2,train,0.0,0.3299990823481462,
S03757,2,train,0.0,0.3406495373361258,
S03758,2,train,0.0,0.3762776648540278,
S03759,2,train,0.0,0.3446436043974302,
S03760,2,train,0.0,0.34465416282601424,
S03761,2,train,0.0,0.34726753521214887,
S03762,2,train,0.0,0.2739567283224112,
S03771,2,train,0.0,0.26670849562962756,
S03772,2,train,0.0,0.19900795240633942,
S03774,2,train,0.0,0.17566461046772455,
S03776,2,train,0.0,0.17769028609693402,
S03777,2,train,0.0,0.37763079355478685,
S03778,2,train,0.0,0.3528297880176918,
S03780,2,train,0.0,0.3923318259309199,
S03781,2,train,0.0,0.3971403824939987,
S03785,2,train,0.0,0.3675888707921547,
S03786,2,train,0.0,0.38181181573727024,
S03789,2,train,0.0,0.2905908494809438,
S03790,2,train,0.0,0.28949105304986184,
S03791,2,train,0.0,0.3838594483735158,
S03794,2,train,0.0,0.4307763385555066,
S03795,2,train,0.0,0.2950514102662677,
S03797,2,train,0.0,0.3025200481786629,
S03798,2,train,0.0,0.1728009712811678,
S03802,2,train,0.0,0.24019975068130214,
S03806,2,train,0.0,0.3746436382797614,
S03808,2,train,0.0,0.4316624899759968,
S03810,2,train,0.0,0.355026348524226,
S03812,2,train,0.0,0.338239465430257,
S03815,2,train,0.0,0.44873928270455293,
S03817,2,train,0.0,0.24945836465220153,
S03819,2,train,0.0,0.34479880153334436,
S03823,2,train,0.0,0.4248143324415161,
S03824,2,train,0.0,0.4337412691359175,
S03825,2,train,0.0,0.36478581150066614,
S03826,2,train,0.0,0.44765725125150224,
S03827,2,train,0.0,0.356574409279154,
S03828,2,train,0.0069426982929623,0.2976816776726774,
S03831,2,train,0.0,0.4278780833904155,
S03832,2,train,0.0,0.42473436694342137,
S03833,2,train,0.0,0.4001862293968308,
S03837,2,train,0.0,0.34631403918771947,
S03838,2,train,0.0,0.4574775739990728,
S03839,2,train,0.0,0.2872777442832954,
S03841,2,train,0.0,0.4401772085161788,
S03843,2,train,0.0,0.19478291197489225,
S03845,2,train,0.0,0.3520561927572741,
S03852,2,train,0.0,0.04738940902930918,
S03856,2,train,0.0,0.21078515258069394,
S03857,2,train,0.0,0.10279782001429022,
S03858,2,train,0.0,0.11759234458162575,
S03859,2,train,0.0,0.1020179654326357,
S03863,2,train,0.0,0.45210923389287805,
S03866,2,train,0.0,0.17512654117997825,
S03869,2,train,0.0,0.14891590006285468,
S03870,2,train,0.0,0.16833305708515076,
S03871,2,train,0.0,0.14264124321907645,
S03876,2,train,0.0,0.11014163417577172,
S03877,2,train,0.0,0.14811410420440344,
S03880,2,train,0.0,0.36822451089236746,
S03884,2,train,0.0,0.16152028188706666,
S03886,2,train,0.0,0.34105035177122894,
S03887,2,train,0.0,0.43961929600818367,
S03888,2,train,0.0054295577696206,0.29063957776650756,
S03889,2,train,0.0,0.3265846198593379,
S03892,2,train,0.0,0.4343362478519795,
S03893,2,train,0.0,0.36905947996644173,
S03895,2,train,0.0,0.42040318033591406,
S03897,2,train,0.0,0.39650698165815235,
S03898,2,train,0.0,0.44545977111372553,
S03899,2,train,0.0,0.45317503808987464,
S03900,2,train,0.0,0.45874183700762594,
S03901,2,train,0.0,0.4081431589866453,
S03902,2,train,0.0,0.4710146458431627,
S03904,2,train,0.0,0.5232492686711107,
S03906,2,train,0.0,0.24243045803517313,
S03907,2,train,0.0,0.17380145424984858,
S03910,2,train,0.0,0.17968985949521332,
S03912,2,train,0.0,0.1725325917164403,
S03913,2,train,0.0,0.11700509692137755,
S03914,2,train,0.0,0.16505404692449954,
S03915,2,train,0.0,0.1728935155982337,
S03916,2,train,0.0,0.2282485729061139,
S03917,2,train,0.0,0.15979029174979822,
S03921,2,train,0.0,0.22756312227984377,
S03922,2,train,0.0,0.16516884002022234,
S03925,2,train,0.0,0.40803359219506347,
S03926,2,train,0.0,0.4107917236583636,
S03927,2,train,0.0,0.42253473299330285,
S03928,2,train,0.0,0.40276804511198944,
S03930,2,train,0.0,0.3528947253859375,
S03932,2,train,0.0,0.251059565682743,
S03933,2,train,0.0,0.24333820960044542,
S03937,2,train,0.0,0.18877225729386957,
S03938,2,train,0.0,0.4572263093389081,
S03939,2,train,0.0,0.4081477457246172,
S03940,2,train,0.0,0.38701157905768335,
S03941,2,train,0.0,0.2256565019579897,
S03942,2,train,0.0,0.357513729029946,
S03944,2,train,0.0,0.12275468752230534,
S03945,2,train,0.0,0.3064795227537886,
S03949,2,train,0.0,0.24969388234779752,
S03950,2,train,0.0,0.13873741364700168,
S03951,2,train,0.0,0.20726606862424604,
S03955,2,train,0.0,0.09539977047452801,
S03956,2,train,0.0,0.237312615532529,
S03957,2,train,0.0,0.20560233099621275,
S03959,2,train,0.0,0.23707920884505965,
S03961,2,train,0.0,0.14559950311245742,
S03962,2,train,0.0,0.2021076646301777,
S03964,2,train,0.0,0.07583961574122151,
S03967,2,train,0.0,0.2234800852637534,
S03973,2,train,0.0,0.08440207696991875,
S03974,2,train,0.0162822696894247,0.14287776439197733,
S03976,2,train,0.0,0.15371035400061558,
S03978,2,train,0.0,0.09412205972488273,
S03979,2,train,0.0,0.2825703672325874,
S03982,2,train,0.0,0.2518510295080816,
S03985,2,train,0.0,0.40505147482234266,
S03986,2,train,0.0,0.4266927385759403,
S03987,2,train,0.0,0.45329718970663935,
S03990,2,train,0.0,0.38251661253257124,
S03994,2,train,0.0,0.4845599792335875,
S03995,2,train,0.0,0.3787889757475409,
S03996,2,train,0.0,0.43963745326756426,
S03998,2,train,0.0,0.4572928229024691,
S03999,2,train,0.0,0.49385075568031994,
S04004,2,train,0.0,0.39712096062112384,
S04005,2,train,0.0,0.41138001673213154,
S04006,2,train,0.0,0.45163562440896604,
S04007,2,train,0.0,0.5081637693709196,
S04010,2,train,0.0,0.46939029508956515,
S04011,2,train,0.0,0.41111897104505274,
S04012,2,train,0.0,0.43489486554905094,
S04013,2,train,0.0,0.4270858353190894,
S04014,2,train,0.0,0.37932798923103345,
S04017,2,train,0.0,0.35916637892224584,
S04019,2,train,0.0109535301442471,0.2812920766973155,
S04020,2,train,0.0,0.31720001766701816,
S04021,2,train,0.0,0.34868791868373394,
S04022,2,train,0.0,0.34612394408049657,
S04023,2,train,0.0,0.31506810656260326,
S04024,2,train,0.0,0.43278245328151294,
S04026,2,train,0.0,0.3018780631021577,
S04027,2,train,0.0,0.4775519495386054,
S04030,2,train,0.0,0.4161573108196837,
S04031,2,train,0.0,0.442119217005892,
S04033,2,train,0.0,0.47285208398702006,
S04034,2,train,0.0,0.3287975712379005,
S04035,2,train,0.0,0.3508922402303512,
S04036,2,train,0.0,0.371734732775504,
S04039,2,train,0.0,0.3979266825848746,
S04040,2,train,0.0,0.3593974379077122,
S04041,2,train,0.0,0.4991913937743495,
S04043,2,train,0.0,0.29917941286316796,
S04045,2,train,0.0,0.23932891783603116,
S04046,2,train,0.0,0.2687847486111296,
S04048,2,train,0.0,0.4060183194310427,
S04053,2,train,0.0,0.28936930734051997,
S04054,2,train,0.0,0.40804786784945796,
S04055,2,train,0.0,0.3093493947685053,
S04056,2,train,0.0,0.4973019163600833,
S04058,2,train,0.0,0.4135003530118618,
S04059,2,train,0.0,0.33465812080281715,
