ufs_serial,pred,health
S00000,0.0,0.0
S00002,0.0,0.0
S00003,0.0,0.0
S00004,0.0,0.0
S00009,0.0,0.0
S00012,0.0,0.0
S00013,0.0,0.0
S00015,0.002631178461753434,0.0
S00017,0.002736561777960075,0.0
S00018,0.0026302167204652897,0.0
S00020,0.0026164741133095203,0.0
S00021,0.0030701442311358747,0.0
S00022,0.002223683500765069,0.0
S00023,0.002465627657870831,0.0
S00024,0.0026965885023654055,0.0
S00025,0.0025594092739111697,0.0
S00026,0.002792191369139596,0.0
S00027,0.002577365953985448,0.0
S00028,0.002606637134800368,0.0
S00029,0.002910138092961337,0.0
S00031,0.0025580018441017953,0.0
S00032,0.002754782007734994,0.0024556306573382
S00034,0.0025783763382139085,0.0
S00035,0.0024744777644662807,0.0
S00037,0.002407046396331004,0.0024203995363741
S00038,0.0032341443773754083,0.0
S00039,0.0025886165207797676,0.0024294149851399
S00041,0.00302269138042516,0.0024488066378919
S00042,0.0029779375602253283,0.0024355223631917
S00043,0.0024859296115575624,0.0
S00044,0.00248328598992852,0.0
S00047,0.002431935856165472,0.0024454088310256
S00049,0.0026297765538620885,0.0
S00051,0.002594242458622259,0.0023918839575332
S00052,0.0022604263705671233,0.0
S00056,0.002582141868589711,0.0024112401634015
S00057,0.0023659458089122344,0.0
S00058,0.002727745309469079,0.0
S00059,0.002461260492542961,0.00240752581914
S00061,0.002476165600829322,0.0
S00062,0.0022382010920644255,0.0
S00063,0.0023473748280059426,0.0
S00064,0.002445924401293055,0.0
S00065,0.0024307375009370094,0.0
S00068,0.002292793365803945,0.0096413121496052
S00069,0.0025328385869075607,0.0024141213958187
S00071,0.0035888252651240403,0.0
S00072,0.0030036460116521775,0.0
S00075,0.0024388214281957595,0.0
S00079,0.0027736338853306735,0.0
S00080,0.002688882473624204,0.0024551575598599
S00081,0.0026887238915840567,0.0048692551117381
S00084,0.002494979721940612,0.0
S00086,0.002725259100786627,0.0
S00087,0.0027429860673692658,0.0071833265884257
S00092,0.002415789282838952,0.0
S00096,0.0025820558207732274,0.0
S00098,0.002727482739551774,0.0
S00099,0.0026806767093184407,0.002429023161249
S00101,0.002518443897031154,0.0047811447811447
S00103,0.00261713310129807,0.0023947190902958
S00106,0.0028517666792113715,0.0
S00108,0.003092313459079665,0.0
S00109,0.002591924456890479,0.0024466006035276
S00111,0.0028763527088443257,0.0
S00113,0.0029538323915044625,0.0
