ufs_serial,run_wf_xy,pred,health
S00483,0000022_14_31_14,0.002045894615287112,0.0
S00484,0000027_16_16_24,0.002514116233945031,0.0
S00485,0000027_14_42_22,0.0017303790722727318,0.0
S00486,0000022_10_25_26,0.0019311851622835653,0.0023937848290876
S00487,0000022_14_21_26,0.0022456663272973185,0.0047925556278778
S00488,0000022_10_60_26,0.002172890863790468,0.0024354507544016
S00491,0000022_9_32_22,0.002632869038913665,0.0
S00493,0000027_5_40_26,0.0012843765724278324,0.0
S00495,0000023_17_44_12,0.003000597902197072,0.0
S00497,0000023_19_37_22,0.0030167473082631773,0.0043514615044499
S00498,0000023_22_24_29,0.0025617473002052886,0.0
S00499,0000023_21_33_19,0.0026704963900933344,0.0
S00500,0000023_22_30_16,0.002975605858344939,0.0021848266645565
S00501,0000004_10_20_27,0.003164561130969393,0.0021832142888519
S00502,0000004_22_41_17,0.002500842073509245,0.0022247289590775
S00503,0000004_10_42_31,0.002551072849812655,0.0
S00505,0000004_10_32_15,0.0035222255571895865,0.0
S00510,0000004_16_41_13,0.0029924243023454577,0.0022227290819726
S00512,0000006_17_25_17,0.003042227648539865,0.0043474647807241
S00513,0000004_4_51_24,0.0030338875871571236,0.0
S00514,0000004_4_40_21,0.002690143588878312,0.0
S00515,0000004_4_49_17,0.003499834238039698,0.0065527516282994
S00516,0000004_4_53_20,0.003370175841927496,0.0
S00518,0000006_10_44_19,0.0027967954844638604,0.0
S00519,0000011_10_14_24,0.0035159665177791843,0.0
S00520,0000011_10_58_16,0.0023117523113624964,0.0
S00521,0000013_8_18_22,0.0031007505367313154,0.004380398378283
S00522,0000011_14_47_26,0.0023187550818566357,0.0
S00523,0000011_10_22_23,0.0031673592997679377,0.0
S00524,0000011_10_60_20,0.002520652165944175,0.0073659093266936
S00525,0000011_10_37_30,0.0026652585640855953,0.0022026334100044
S00527,0000013_16_34_27,0.0027745924355258955,0.0022325840475805
S00529,0000013_8_38_24,0.00330230807677979,0.0022204351516776
S00531,0000013_16_26_14,0.0025169697481668032,0.0
