ufs_serial,prob,pred,health
S00371,0.4150251636749612,0.0035262570824995056,0.0087046378029984
S00373,0.2818865675046188,0.0023950463541124465,0.0023894345645892
S00376,0.3227860906922872,0.002742548736942226,0.0022044799290308
S00377,0.4315632753061919,0.003666772979787285,0.0066640743372799
S00378,0.3420719144980781,0.002906410542777858,0.0
S00379,0.12085052349291314,0.001026805243848803,0.0024318042813455
S00380,0.25169458049975185,0.0021385204435678366,0.0
S00383,0.8194139335736823,0.006962142153447696,0.0
S00384,0.3317796024175506,0.0028189620178549705,0.0043461531734788
S00388,0.5230946191633008,0.004444468112026566,0.0
S00389,0.38261648878157106,0.0032508971058530208,0.0120899864747837
S00390,0.4930101394627367,0.004188855636199652,0.0
S00393,0.5323598733324257,0.004523190249850051,0.0
S00395,0.4852241569737551,0.004122702115162815,0.0
S00396,0.5393194029089732,0.004582321822121137,0.0
S00398,0.5225415705926724,0.004439769140470537,0.0
S00400,0.5758348917016824,0.0048925753012982855,0.0
S00402,0.23351045992951752,0.001984019248069164,0.0
S00403,0.42620037040339337,0.003621207112819577,0.0043498619334567
S00404,0.5373683375569236,0.004565744615199119,0.0
S00405,0.2924034488286594,0.0024844029293290496,0.0
S00406,0.5031502770248509,0.004275011211874405,0.0
S00408,0.37838310765920435,0.0032149282261988788,0.0022408584697236
S00409,0.27956551515631994,0.002375325556439438,0.002175502182068
S00410,0.2030898511684197,0.0017255508550977443,0.0
S00411,0.016358491620051922,0.00013898975768947343,0.0
S00412,0.09497622964067048,0.0008069645692659941,0.0
S00416,0.13800897894275926,0.0011725918860827627,0.0
S00417,0.31842305318469033,0.0027054782331295373,0.0065888903619249
S00420,0.43124763084131673,0.0036640911098014704,0.0067010031280336
S00423,0.4711320162967578,0.0040029683852129865,0.0022000593174946
S00429,0.6141865142245795,0.005218429472041119,0.0
S00430,0.5045647559906946,0.004287029318022925,0.0065350023668016
S00432,0.6406413707514476,0.005443202891484758,0.0
S00434,0.29750812615234934,0.002527774768296949,0.002191705914519
S00435,0.7269745283073908,0.006176731686679972,0.0
S00436,0.48200847286995063,0.004095380087877254,0.0
S00438,0.0622686626650063,0.0005290650590820987,0.0
S00439,0.6815795101207407,0.005791033376308999,0.0
S00440,0.043625097024422174,0.0003706601932155992,0.0122367980460517
S00441,0.11017756631323475,0.0009361225717120111,0.0
S00446,0.3534893891285158,0.003003418999863537,0.0
S00448,0.44484685514316263,0.003779636780782617,0.012265971677205
S00450,0.3616195009987576,0.003072496412688573,0.0
S00452,0.3376453350454341,0.0028688001554752762,0.0048683965637152
S00453,0.20028038933465592,0.0017016802911984418,0.0024367761990213
S00454,0.1279113065198096,0.0010867971150310659,0.0
S00455,0.10947277306131648,0.0009301343030145952,0.0
S00456,0.23880818370222204,0.0020290313042278982,0.0
S00457,0.4962613134111424,0.004216479202588948,0.0047714366632584
S00461,0.35124393165659973,0.002984340493288941,0.0
S00462,0.14205136204749613,0.0012069379530224977,0.0
S00463,0.20470285037594677,0.0017392556864608444,0.0
S00464,0.01562596074355692,0.00013276581654692358,0.0
S00465,0.3095590944425739,0.002630165697820592,0.0
S00467,0.3712559790179315,0.003154372650178779,0.0047907539412867
S00469,0.35521432991822066,0.0030180749417412027,0.0024476488781198
S00470,0.22489015372772714,0.0019107769040912351,0.0
S00472,0.2695626194548608,0.002290336054838039,0.0
S00473,0.05727534124013255,0.00048663935437604,0.0
S00475,0.4224511875651952,0.003589352218962741,0.0
S00476,0.2856658869978868,0.0024271573037526035,0.0048258518065386
S00478,0.15304390977034674,0.001300336022959225,0.0
S00482,0.46980354394721235,0.003991681033405185,0.0
S00483,0.1704308162722717,0.001448063697233903,0.0
S00484,0.29751909845817626,0.0025278679943818226,0.0
S00485,0.21657382625467855,0.0018401173122907005,0.0
S00486,0.15769458527452612,0.0013398504400846966,0.0023937848290876
S00487,0.41051763197737323,0.0034879588852710143,0.0047925556278778
S00488,0.18078162810677845,0.0015360092647215527,0.0024354507544016
S00491,0.4165703285783624,0.0035393855603874525,0.0
S00493,0.04216189148382552,0.0003582280822202226,0.0
S00495,0.46261278095942443,0.0039305847888070605,0.0
S00497,0.4382372709233534,0.003723478515676232,0.0043514615044499
S00498,0.3809950853132382,0.003237120867773453,0.0
S00499,0.33897818812680436,0.0028801247281264757,0.0
S00500,0.4318737887147539,0.0036694112538053166,0.0021848266645565
S00501,0.348769647639059,0.002963317764296533,0.0021832142888519
S00502,0.2931376577956681,0.0024906411283505837,0.0022247289590775
S00503,0.36397572463823263,0.0030925160428793793,0.0
S00505,0.5922543377659388,0.005032082957803057,0.0
S00510,0.4025356899696685,0.0034201403961761872,0.0022227290819726
S00512,0.4178622412165891,0.003550362282979833,0.0043474647807241
S00513,0.4239255933378893,0.0036018794926162313,0.0
S00514,0.24038761544075654,0.002042450929932073,0.0
S00515,0.6096495820342689,0.005179881473825203,0.0065527516282994
S00516,0.645240650155877,0.005482280622171385,0.0
S00518,0.228745904573949,0.001943537251944484,0.0
S00519,0.4332085713713649,0.0036807522210729263,0.0
S00520,0.19762933727846643,0.0016791556543633258,0.0
S00521,0.5301384057600739,0.004504315573213133,0.004380398378283
S00522,0.3944470911703761,0.003351415698736299,0.0
S00523,0.5812903065362711,0.004938927177960654,0.0
S00524,0.3580367993622941,0.0030420560246692185,0.0073659093266936
S00525,0.48722741078640885,0.004139722740809617,0.0022026334100044
S00527,0.3042358983628532,0.002584937216464339,0.0022325840475805
S00529,0.7229398972656702,0.006142451485064818,0.0022204351516776
S00531,0.36564324306935425,0.003106684096271309,0.0
S00537,0.579102876387005,0.004920341699942835,0.0
S00538,0.47723656354677707,0.004054835608841605,0.0
