ufs_serial,position,split,health,reg_pred_die
S00084,1,train,0.0,0.0011718592429260325
S00248,1,train,0.0048394556829523,0.001227374655638116
S00273,1,train,0.0023947190902958,0.0013540581548195253
S00327,1,train,0.0044787484736659,0.001969755425559457
S00331,1,train,0.0,0.001963557708378638
S00379,1,train,0.0024318042813455,0.001358860826798343
S00403,1,train,0.0043498619334567,0.0015314366026261876
S00408,1,train,0.0022408584697236,0.0020209873783523387
S00457,1,train,0.0047714366632584,0.0011757532075072357
S00467,1,train,0.0047907539412867,0.00115730303918901
S00472,1,train,0.0,0.001201028977157664
S00518,1,train,0.0,0.0017868798746124284
S00537,1,train,0.0,0.0019188015698329145
S00561,1,train,0.0,0.0012768565150260997
S00566,1,train,0.0,0.002020637827250248
S00629,1,train,0.0,0.0015033452144838518
S00647,1,train,0.0,0.0013767899760854364
S00656,1,train,0.0,0.0015708960252364176
S00691,1,train,0.0,0.0009524331382020956
S00702,1,train,0.0,0.0009555357234311973
S00800,1,train,0.0,0.002995641566383153
S00803,1,train,0.0,0.0007418036525650122
S00816,1,train,0.0,0.0034633517099420742
S00829,1,train,0.0,0.0018368687885040274
S00853,1,train,0.0,0.0014783098498287034
S00897,1,train,0.0,0.001175185611408797
S00920,1,train,0.0257126597340783,0.0011407456590832089
S01079,1,train,0.0,0.0012542742918892143
S01145,1,train,0.0,0.0023560796590847157
S01258,1,train,0.0088358697198122,0.0007110634023146251
S01286,1,train,0.0,0.0010576010341898628
S01322,1,train,0.0,0.0004372664006884331
S01419,1,train,0.0,0.0012746726358081086
S01439,1,train,0.0014258991484771,0.0020343788674759794
S01462,1,train,0.0,0.002038469321216156
S01478,1,train,0.0014308746473196,0.0021689913525575906
S01488,1,train,0.0014427752376805,0.0015274148754778844
S01513,1,train,0.0,0.0009800027375148463
S01591,1,train,0.0,0.001968404164442219
S01609,1,train,0.0029240798267909,0.0013377632681300386
S01624,1,train,0.002882964406701,0.0017034246761838037
S01690,1,train,0.0071382815843825,0.0014004605957046107
S01802,1,train,0.0248257583771141,0.0009167054330292755
S01878,1,train,0.0100184588448391,0.0031332768182741125
S01906,1,train,0.0,0.000774747910154269
S01924,1,train,0.0,0.0009150055402216997
S01926,1,train,0.0,0.0010530782119845955
S01937,1,train,0.0,0.0012217133679452421
S02065,1,train,0.0,0.0021568169322969447
S02082,1,train,0.0,0.00092465257041805
S02121,1,train,0.0,0.0008153182157238617
S02158,1,train,0.0,0.000961972611116357
S02319,1,train,0.0085486746974136,0.001175493662642874
S02337,1,train,0.0,0.00038741182133340054
S02475,1,train,0.0,0.002434654431980318
S02482,1,train,0.0,0.0014786324842735517
S02505,1,train,0.0,0.004908141801544717
S02517,1,train,0.0,0.002451741747333679
S02529,1,train,0.0,0.0009069651872233513
S02556,1,train,0.0,0.0013268968811144552
S02567,1,train,0.0,0.0007925641449292413
S02613,1,train,0.0029144090258719,0.0013224525337637853
S02650,1,train,0.0,0.0011192499355678852
S02715,1,train,0.0,0.0014285042461135383
S02745,1,train,0.0,0.0015798614431044233
S02763,1,train,0.0,0.0004437375802289955
S02783,1,train,0.0,0.0013873116792603932
S02833,1,train,0.0,0.0013905229871573237
S02861,1,train,0.0,0.0015324161152598117
S02868,1,train,0.0,0.0009272568575333691
S02898,1,train,0.0,0.002096313475501806
S02944,1,train,0.0,0.0009633078782964568
S02974,1,train,0.0,0.001886636849762188
S03106,1,train,0.0030980788171198,0.0018882493402732985
S03122,1,train,0.0,0.0018085252230818547
S03133,1,train,0.0,0.000989492385433572
S03152,1,train,0.0122039183908998,0.001790813898971752
S03268,1,train,0.0,0.002061584610540494
S03315,1,train,0.0,0.0015819268701220816
S03368,1,train,0.0028596251992243,0.001610682586890325
S03388,1,train,0.0,0.001222318512022986
S03452,1,train,0.0,0.0007311339766922558
S03495,1,train,0.0,0.0006886842750052114
S03576,1,train,0.0,0.0017533564478677429
S03682,1,train,0.0,0.002559545846297808
S03697,1,train,0.0,0.0013058822822183556
S03704,1,train,0.0,0.0005326435869269062
S03723,1,train,0.0,0.0018554966372843736
S03729,1,train,0.0,0.002040742762532343
S03781,1,train,0.0,0.0008206664071907627
S03808,1,train,0.0,0.002567578792977207
S03825,1,train,0.0,0.002516240857122516
S03826,1,train,0.0,0.003676660184148161
S03838,1,train,0.0,0.002650012585007495
S03843,1,train,0.0,0.0016298838992404548
S03866,1,train,0.0,0.0007436733933934187
S03938,1,train,0.0,0.002034302428558671
S03990,1,train,0.0,0.0012444292661526564
S04020,1,train,0.0,0.0043522245799700165
S04080,1,train,0.0,0.0029576986993053427
S04088,1,train,0.0,0.0019739228354880727
S04152,1,train,0.0,0.0011453538762982232
S04178,1,train,0.0,0.0007014117290310849
S04273,1,train,0.0,0.0016322526402662962
S04377,1,train,0.0,0.0009638712910478148
S04421,1,train,0.0,0.0008357273415926944
S04425,1,train,0.0,0.0016638824440992855
S04443,1,train,0.0,0.002285184142201189
S04457,1,train,0.0,0.0031065066976636783
S04516,1,train,0.0,0.0017219397935099522
S04521,1,train,0.0,0.004650949875790943
S04583,1,train,0.0,0.0016728120742859468
S04615,1,train,0.0,0.0014490527805362103
S04658,1,train,0.0034283191578889,0.0014467582184642593
S04688,1,train,0.0,0.0012985865860745934
S04727,1,train,0.0,0.0014289905508313723
S04730,1,train,0.0,0.0009032742135000784
S04776,1,train,0.0,0.0009702955105550805
S04791,1,train,0.0,0.0025174172948634554
S04805,1,train,0.0,0.0019927557360964023
S04813,1,train,0.0,0.0018380030103507575
S04883,1,train,0.0,0.0016296873253606571
S04893,1,train,0.0,0.0020616455850845047
S04904,1,train,0.0,0.0010174878022573188
S04915,1,train,0.0,0.0012813690278428312
S04936,1,train,0.0,0.0014370978212097279
S04968,1,train,0.0,0.004100373540816767
S04971,1,train,0.0,0.0018637250061768777
S04989,1,train,0.0,0.0011800303302675246
S05019,1,train,0.0,0.0010642639355795788
S05075,1,train,0.0034852979333655,0.0011579297291586358
S05088,1,train,0.0,0.0010033190369143276
S05120,1,train,0.0,0.001089024901455712
S05124,1,train,0.0,0.0013067715984918897
S05152,1,train,0.0,0.004887059348236546
S05158,1,train,0.0,0.002062654213289408
S05191,1,train,0.0,0.0013631076375743517
S05210,1,train,0.0,0.0008372980672367545
S05269,1,train,0.0,0.0021251157788302424
S05287,1,train,0.0,0.0019465192679249505
S05293,1,train,0.0,0.0021537836293882453
S05340,1,train,0.010195290063182,0.001285142628030913
S05380,1,train,0.0,0.002259342172211596
S05488,1,train,0.0,0.0012904067691500891
S05552,1,train,0.0034483715637705,0.0012128635586600828
S05560,1,train,0.0069424073530849,0.0037968209581644347
S05618,1,train,0.0051030361524955,0.0012989508326525694
S05629,1,train,0.0,0.001917826218619229
S05632,1,train,0.0,0.0018784979720702605
S05645,1,train,0.0383807493899237,0.0020558277352557674
S05681,1,train,0.0069270947666983,0.0009806517348657207
S05682,1,train,0.0,0.001717699705988294
S05707,1,train,0.0017111673466577,0.003866322252448673
S05733,1,train,0.0,0.0022758945455523152
S05739,1,train,0.0,0.0015254293027379782
S05746,1,train,0.0086874746542489,0.0007658879927340525
S05750,1,train,0.0104721970542995,0.0019440615410257136
S05757,1,train,0.0017240781212058,0.0018477044185147993
S05781,1,train,0.0,0.0013601542723045456
S05785,1,train,0.0017600895272902,0.001958646190886537
S05819,1,train,0.0085040124565816,0.0012858161247419843
S05866,1,train,0.0,0.001429723814796983
S05892,1,train,0.0,0.0018202255646237394
S05914,1,train,0.0,0.0029125374151313544
S05936,1,train,0.0,0.0024906835718206464
S05990,1,train,0.0,0.0012498677939671752
S05998,1,train,0.0,0.00060498740193609
S06049,1,train,0.0,0.001513725868448826
S06052,1,train,0.0,0.000750396279853073
S06062,1,train,0.0,0.0015482425655138933
S06082,1,train,0.0,0.0008985386934144124
S06091,1,train,0.0,0.0020731097742970163
S06151,1,train,0.0015301959697655,0.0010261516298583425
S06201,1,train,0.0106604646602072,0.0015642003237859752
S06237,1,train,0.0045106776907508,0.0023941694241913993
S06259,1,train,0.0061573532053545,0.0017471211661360475
S06263,1,train,0.0061002178649237,0.0018139583954422413
S06270,1,train,0.0135600927652221,0.0014458836288057475
S06324,1,train,0.0015286992522599,0.0010957287885707742
S06360,1,train,0.0045436676631652,0.0018573730154247943
S06406,1,train,0.001555833122028,0.002140115509217487
S06416,1,train,0.0,0.0007965840944790369
S06431,1,train,0.0091889843121666,0.0015995662691715188
S06483,1,train,0.0,0.0019523592931184452
S06490,1,train,0.0015050754657557,0.003178079102441007
S06493,1,train,0.0107002036083584,0.001026187066736705
