feature,lgbm_gain,et_impurity,enet_abs_coef,lgbm_weak,et_weak,enet_zero
X80,18.0,0.0014700719232076521,0.0,False,False,True
X81,17.2,0.0017892457679379355,0.0,False,False,True
X82,18.8,0.0014807469413965766,0.0,False,False,True
X83,13.6,0.0017617201782564515,0.0,False,False,True
X85,42.4,0.0016011775343286612,0.0,False,False,True
X95,31.6,0.001603567412080858,0.0,False,False,True
X104,4.6,0.0013981739923712739,0.0,False,False,True
X105,2.6,0.00152490794689706,0.0,False,False,True
X110,32.2,0.0023432993332734254,0.0,False,False,True
X111,2.8,0.0014976917471356877,0.0,False,False,True
X112,5.2,0.001540722810047699,0.0,False,False,True
X113,18.8,0.0012559530653964278,0.0,False,True,True
X116,19.4,0.0017773527915479841,0.0,False,False,True
X117,22.0,0.0015598787740323007,0.0,False,False,True
X120,14.6,0.0015801125628626435,0.0,False,False,True
X121,18.4,0.001682327430881534,0.0,False,False,True
X122,15.0,0.0016844331252499748,0.0,False,False,True
X123,13.2,0.0013906435880327,0.0,False,False,True
X125,20.6,0.0017853505524810097,0.0,False,False,True
X126,20.0,0.0014281374271345147,0.0,False,False,True
X127,25.0,0.001632882783149363,0.0,False,False,True
X128,21.0,0.0014006355735651898,0.0,False,False,True
X130,14.2,0.0014153365632595285,0.0,False,False,True
X132,9.0,0.0014399417326477005,0.0,False,False,True
X145,13.8,0.001215807478804297,0.0,False,True,True
X146,20.6,0.0011971380307371933,0.0,False,True,True
X150,13.6,0.0014699396180615596,0.0,False,False,True
X154,18.4,0.0014843350385962556,0.0,False,False,True
X155,38.4,0.0018626380765375116,0.0,False,False,True
X160,19.8,0.0013756799241155598,0.0,False,False,True
X161,24.6,0.0014647545996454554,0.0,False,False,True
X165,30.4,0.0016850095089336764,0.0,False,False,True
X166,27.2,0.0015642490563354387,0.0,False,False,True
X170,22.4,0.001691426935663845,0.0,False,False,True
X173,20.0,0.0014832614288521014,0.0,False,False,True
X177,19.2,0.0013697464446072011,0.0,False,False,True
X180,7.2,0.0013042587880965906,0.0,False,False,True
X183,23.2,0.0015483770099135419,0.0,False,False,True
X184,22.0,0.0014652169144571123,0.0,False,False,True
X185,36.8,0.0014248505593576662,0.0,False,False,True
X190,38.4,0.0016346286345289445,0.0,False,False,True
X191,18.6,0.0017500352567854545,0.0,False,False,True
X193,37.2,0.0015384974449081305,0.0,False,False,True
X196,19.0,0.0015897258488590128,0.0,False,False,True
X198,21.4,0.0014766042211667104,0.0,False,False,True
X199,15.2,0.0014776549127620488,0.0,False,False,True
X201,21.8,0.0014447315484147905,0.0,False,False,True
X203,24.8,0.0015412208189460612,0.0,False,False,True
X207,28.6,0.0014409309703698023,0.0,False,False,True
X209,23.2,0.0014077036227499525,0.0,False,False,True
X210,25.8,0.0015218212703466982,0.0,False,False,True
X213,12.0,0.0014330613455614972,0.0,False,False,True
X214,21.0,0.0013278930103900965,0.0,False,False,True
X240,43.6,0.0016919003472474152,0.0,False,False,True
X243,50.8,0.0016719883855483807,0.0,False,False,True
X250,36.6,0.0014346676705122928,0.0,False,False,True
X260,9.2,0.0017147378511100926,0.0,False,False,True
X262,17.4,0.0017139508419603722,0.0,False,False,True
X264,29.4,0.0015513598918106813,0.0,False,False,True
X265,33.2,0.0014967368040445528,0.0,False,False,True
X266,20.8,0.0014951426391117948,0.0,False,False,True
X268,36.6,0.001471528989399093,0.0,False,False,True
X269,17.0,0.0019199108643773223,0.0,False,False,True
X271,14.2,0.0016494285098206656,0.0,False,False,True
X275,9.8,0.0013690417501738285,0.0,False,False,True
X279,6.8,0.001717933956251807,0.0,False,False,True
X284,9.4,0.0014407343788892693,0.0,False,False,True
X292,28.0,0.0016891620751115877,0.0,False,False,True
X293,31.6,0.0021032770863754742,0.0,False,False,True
X294,33.4,0.002109218128611819,0.0,False,False,True
X295,40.6,0.0019256212167020135,0.0,False,False,True
X302,2.0,0.0017706793882163625,0.0,False,False,True
X305,24.4,0.0015103523283273078,0.0,False,False,True
X314,34.0,0.0019073080994700896,0.0,False,False,True
X317,28.0,0.001676516837410447,0.0,False,False,True
X318,13.0,0.0021004794047619325,0.0,False,False,True
X319,14.8,0.0016724319870498033,0.0,False,False,True
X320,21.8,0.0017200426469867046,0.0,False,False,True
X329,16.8,0.0019138697570452515,0.0,False,False,True
X330,24.4,0.0012674288146020522,0.0,False,True,True
X332,1.0,0.0024680229622514598,0.0,False,False,True
X335,6.0,0.001818905575931121,0.0,False,False,True
X336,8.6,0.0016105995902928774,0.0,False,False,True
X337,40.8,0.0012566017691266057,0.0,False,True,True
X340,18.4,0.002100911683718741,0.0,False,False,True
X342,25.6,0.0024673500056884676,0.0,False,False,True
X344,6.0,0.0016504088720714599,0.0,False,False,True
X346,14.4,0.0018778317286966498,0.0,False,False,True
X348,6.6,0.002204738660336888,0.0,False,False,True
X355,56.8,0.0022750093228249995,0.0,False,False,True
X364,1.2,0.0010845655182086873,0.0,False,True,True
X365,13.6,0.0022459906648376283,0.0,False,False,True
X366,0.0,0.000958038333054341,0.0,True,True,True
X367,0.0,0.0007521768075288435,0.0,True,True,True
X368,0.0,0.00047636806402753356,0.0,True,True,True
X369,0.0,0.0008139249790305267,0.0,True,True,True
X373,0.0,0.001285074962262407,0.0,True,True,True
X374,0.0,0.0,0.0,True,True,True
X375,0.0,0.0,0.0,True,True,True
X376,10.2,0.002208234008222583,0.0,False,False,True
X379,3.0,0.0019107003851260205,0.0,False,False,True
X380,5.2,0.00143736674505207,0.0,False,False,True
X384,0.0,0.0,0.0,True,True,True
X385,2.4,0.0015778873188394785,0.0,False,False,True
X386,0.0,0.002072622496826705,0.0,True,False,True
X387,0.6,0.0020625878390645356,0.0,True,False,True
X388,1.2,0.001994081156868294,0.0,False,False,True
X389,9.4,0.0021728552888013674,0.0,False,False,True
X390,7.0,0.0020643078862354744,0.0,False,False,True
X391,17.0,0.0017549340823895382,0.0,False,False,True
X392,11.6,0.001775320391067693,0.0,False,False,True
X393,8.6,0.0020840316278466814,0.0,False,False,True
X394,14.8,0.0017677384542632729,0.0,False,False,True
X395,7.6,0.001709129266847137,0.0,False,False,True
X396,14.2,0.0020620864470913816,0.0,False,False,True
X397,19.0,0.0024764518697435343,0.0,False,False,True
X398,9.8,0.002608490836895794,0.0,False,False,True
X399,9.8,0.0024149488315511588,0.0,False,False,True
X400,56.2,0.0027096446131925976,0.0,False,False,True
X403,11.6,0.0017473385052529183,0.0,False,False,True
X405,12.2,0.0021654237124569048,0.0,False,False,True
X406,5.2,0.0015563901817927017,0.0,False,False,True
X407,10.0,0.0017337188538360051,0.0,False,False,True
X409,25.6,0.0018038143080645543,0.0,False,False,True
X411,28.0,0.002015225449744435,0.0,False,False,True
X415,21.4,0.0017610551288270208,0.0,False,False,True
X418,5.0,0.0019931149577720646,0.0,False,False,True
X420,12.6,0.0017404657721935858,0.0,False,False,True
X425,2.6,0.001338875061046588,0.0,False,False,True
X428,3.4,0.001347546701512705,0.0,False,False,True
X429,6.2,0.001448530717947974,0.0,False,False,True
X430,4.8,0.0016373101129559344,0.0,False,False,True
X431,8.6,0.0014860019349203638,0.0,False,False,True
X432,3.2,0.0013019648488811868,0.0,False,False,True
X433,5.8,0.001896036881375174,0.0,False,False,True
X434,6.4,0.001575548982571218,0.0,False,False,True
X435,0.8,0.0014072858637503836,0.0,True,False,True
X441,7.2,0.0012110839967635818,0.0,False,True,True
X442,5.8,0.0014458403338125305,0.0,False,False,True
X445,7.4,0.0017160705105944605,0.0,False,False,True
X446,7.4,0.0015731420211100948,0.0,False,False,True
X450,10.6,0.0017504654936607359,0.0,False,False,True
X453,7.2,0.0015285277403083257,0.0,False,False,True
X454,8.8,0.0019075918308489078,0.0,False,False,True
X461,6.2,0.0018207140712210655,0.0,False,False,True
X462,6.0,0.0016528380855866508,0.0,False,False,True
X465,12.2,0.0018064989986998682,0.0,False,False,True
X466,1.0,0.0016775417338267696,0.0,False,False,True
X467,0.0,0.0,0.0,True,True,True
X468,0.0,0.0,0.0,True,True,True
X469,0.0,0.0,0.0,True,True,True
X470,0.0,0.0,0.0,True,True,True
X471,0.2,0.0013913391323991798,0.0,True,False,True
X472,0.2,0.0013158119970834185,0.0,True,False,True
X473,4.0,0.001772331429477292,0.0,False,False,True
X474,0.6,0.0013196422130074747,0.0,True,False,True
X475,0.0,0.0,0.0,True,True,True
X476,0.0,0.0,0.0,True,True,True
X477,0.0,0.0,0.0,True,True,True
X479,17.6,0.0014259010059388046,0.0,False,False,True
X480,18.2,0.0014194887203549426,0.0,False,False,True
X481,18.6,0.0018611735644282466,0.0,False,False,True
X482,15.2,0.001404816727595985,0.0,False,False,True
X483,19.8,0.0012989467692119932,0.0,False,False,True
X484,11.8,0.0014995183420423845,0.0,False,False,True
X485,47.2,0.0018965128315027988,0.0,False,False,True
X486,24.0,0.0018042240063504311,0.0,False,False,True
X495,1.8,0.0015770663910635273,0.0,False,False,True
X496,1.4,0.0015729107060816383,0.0,False,False,True
X497,2.4,0.00173507728580568,0.0,False,False,True
X498,6.2,0.002661600459103258,0.0,False,False,True
X499,11.6,0.0018487267717254216,0.0,False,False,True
X500,4.4,0.0013303767349929334,0.0,False,False,True
X501,9.6,0.0013118464918865326,0.0,False,False,True
X502,3.4,0.0016665463286458834,0.0,False,False,True
X512,0.0,0.0,0.0,True,True,True
X514,0.0,0.0009283559944875703,0.0,True,True,True
X548,4.4,0.0017961935029215774,0.0,False,False,True
X549,43.0,0.0013901303993895926,0.0,False,False,True
X550,48.8,0.001466667618528948,0.0,False,False,True
X557,78.8,0.0018278669498044517,0.0,False,False,True
X558,26.4,0.0015678362209773796,0.0,False,False,True
X561,29.6,0.0031659387360662705,0.0,False,False,True
X562,31.8,0.002076793627759546,0.0,False,False,True
X563,30.0,0.0016950298568237463,0.0,False,False,True
X570,8.8,0.0016722012397437382,0.0,False,False,True
X571,23.0,0.0016013552605933918,0.0,False,False,True
X572,51.2,0.0017998375247237608,0.0,False,False,True
X573,54.6,0.0024306227933487863,0.0,False,False,True
X574,30.4,0.0019197007967129884,0.0,False,False,True
X576,21.8,0.0018129601600946278,0.0,False,False,True
X577,19.6,0.001605521229587046,0.0,False,False,True
X578,32.4,0.001823065580447343,0.0,False,False,True
X579,10.4,0.001418746615460061,0.0,False,False,True
X580,36.6,0.0015162690157812578,0.0,False,False,True
X581,21.4,0.0018624410240852516,0.0,False,False,True
X582,19.2,0.001735921222252613,0.0,False,False,True
X583,22.4,0.0016755311546161021,0.0,False,False,True
X584,22.2,0.0018163694349239853,0.0,False,False,True
X585,9.6,0.001229892914425814,0.0,False,True,True
X586,41.4,0.0024232257239750186,0.0,False,False,True
X587,73.2,0.0022628574806426507,0.0,False,False,True
X588,34.2,0.0018349822395148682,0.0,False,False,True
X589,47.6,0.0021659773255817494,0.0,False,False,True
X590,40.2,0.0019506764326842744,0.0,False,False,True
X592,358.6,0.0027488042686925522,0.0,False,False,True
X594,175.2,0.0028153806479695675,0.0,False,False,True
X595,0.2,0.0013134568342741933,0.0,True,False,True
X601,37.8,0.0020313349366423167,0.0,False,False,True
X606,24.6,0.0018273178291072657,0.0,False,False,True
X608,10.2,0.002070609196673544,0.0,False,False,True
X611,0.2,0.001242126697063143,0.0,True,True,True
X613,15.6,0.0013431727908161078,0.0,False,False,True
X630,13.2,0.003222090104999588,0.0,False,False,True
X632,35.8,0.0023312455480692215,0.0,False,False,True
X636,0.0,0.0013027705816357486,0.0,True,False,True
X637,6.8,0.002217043192431706,0.0,False,False,True
X639,10.8,0.002698883613801848,0.0,False,False,True
X640,0.0,0.0014639158918888521,0.0,True,False,True
X641,10.0,0.0023845122129395814,0.0,False,False,True
X642,6.8,0.002400063310369657,0.0,False,False,True
X643,6.8,0.0018521277608325615,0.0,False,False,True
X644,16.2,0.002286469448492754,0.0,False,False,True
X645,3.6,0.0029124142126400274,0.0,False,False,True
X646,5.2,0.002068073015106808,0.0,False,False,True
X647,9.2,0.001781636207050273,0.0,False,False,True
X649,29.2,0.0025674826152084222,0.0,False,False,True
X650,17.8,0.002392785125814306,0.0,False,False,True
X651,9.0,0.00196686660955939,0.0,False,False,True
X652,15.8,0.001996615369529722,0.0,False,False,True
X654,10.6,0.0013451516040437796,0.0,False,False,True
X655,9.4,0.0013171329002257658,0.0,False,False,True
X660,40.4,0.0017603919283295162,0.0,False,False,True
X661,42.8,0.0014025109463251923,0.0,False,False,True
X664,32.6,0.0015390983282823527,0.0,False,False,True
X665,22.2,0.0013436897835531199,0.0,False,False,True
X667,36.0,0.0015929146014153183,0.0,False,False,True
X668,41.8,0.001427803914139856,0.0,False,False,True
X669,18.8,0.0014499023381646988,0.0,False,False,True
X670,26.0,0.00141768253951636,0.0,False,False,True
X678,12.4,0.0014186379050432135,0.0,False,False,True
X689,21.4,0.0016887712318469372,0.0,False,False,True
X690,24.0,0.0015883127615444986,0.0,False,False,True
X713,50.0,0.0014818228808055173,0.0,False,False,True
X718,151.8,0.002621264878390101,0.0,False,False,True
X719,87.0,0.0018199961122944118,0.0,False,False,True
X720,8.4,0.001856098948246087,0.0,False,False,True
X721,60.0,0.0015687478555323029,0.0,False,False,True
X722,87.4,0.0018371453499644176,0.0,False,False,True
X723,76.8,0.0024153344477383576,0.0,False,False,True
X724,20.4,0.0032472652118200524,0.0,False,False,True
X726,141.0,0.003073127659057693,0.0,False,False,True
X727,226.8,0.003325567645780593,0.0,False,False,True
X730,31.4,0.0012604275501509232,0.0,False,True,True
X731,38.2,0.0018682131237379718,0.0,False,False,True
X732,99.6,0.0025217306659555032,0.0,False,False,True
X733,28.4,0.0019467806564006083,0.0,False,False,True
X734,19.6,0.0020853553060785164,0.0,False,False,True
X735,18.0,0.0012959501400552852,0.0,False,True,True
X738,35.0,0.0017159572061841897,0.0,False,False,True
X739,12.8,0.0013522872490671785,0.0,False,False,True
X744,12.6,0.0013822347985059577,0.0,False,False,True
X745,8.8,0.0013096935809680755,0.0,False,False,True
X746,20.0,0.0015247733427524294,0.0,False,False,True
X747,10.4,0.0015945195048248633,0.0,False,False,True
X748,8.8,0.0013196153869771813,0.0,False,False,True
X749,7.2,0.0011707053687190511,0.0,False,True,True
X750,16.0,0.0014988171045068122,0.0,False,False,True
X751,10.6,0.0016629356101168524,0.0,False,False,True
X752,18.0,0.001502732805224687,0.0,False,False,True
X753,20.8,0.0015401642290758968,0.0,False,False,True
X754,11.6,0.001246711172555103,0.0,False,True,True
X755,8.0,0.0013402275709963533,0.0,False,False,True
X756,18.4,0.0013304383470947464,0.0,False,False,True
X757,8.6,0.001243879231731359,0.0,False,True,True
X758,7.2,0.001394402815073379,0.0,False,False,True
X759,9.6,0.0015472547997095094,0.0,False,False,True
X760,10.2,0.0014232933914796546,0.0,False,False,True
X761,15.8,0.0015157688631498947,0.0,False,False,True
X762,8.0,0.0013956329112490915,0.0,False,False,True
X763,15.6,0.001352319329011372,0.0,False,False,True
X764,9.8,0.0016472088357031571,0.0,False,False,True
X765,10.2,0.0013453721481710686,0.0,False,False,True
X766,8.2,0.001490732008782315,0.0,False,False,True
X767,5.6,0.0014160939460480374,0.0,False,False,True
X768,23.8,0.0023799465240567537,0.0,False,False,True
X769,14.0,0.0018535442429395504,0.0,False,False,True
X773,22.2,0.0022175733668802745,0.0,False,False,True
X775,7.2,0.0015423306718529539,0.0,False,False,True
X776,11.6,0.0015077081383250788,0.0,False,False,True
X779,7.8,0.0014621327505872192,0.0,False,False,True
X781,16.0,0.001572098719654371,0.0,False,False,True
X782,8.0,0.0015273288969071483,0.0,False,False,True
X783,6.4,0.0014902971372841903,0.0,False,False,True
X784,10.6,0.0014168437617081196,0.0,False,False,True
X785,8.2,0.0015583005095880541,0.0,False,False,True
X788,7.6,0.0012650823578715241,0.0,False,True,True
X789,7.4,0.0013240492339947581,0.0,False,False,True
X790,8.4,0.0013706946085272546,0.0,False,False,True
X791,10.2,0.00131348610475202,0.0,False,False,True
X792,4.2,0.001255908866438465,0.0,False,True,True
X793,9.6,0.0013171922810017037,0.0,False,False,True
X794,8.0,0.0014596251281137962,0.0,False,False,True
X795,9.0,0.0013197002523221985,0.0,False,False,True
X796,4.0,0.0011987785580345896,0.0,False,True,True
X797,5.6,0.0012342644325822126,0.0,False,True,True
X798,7.2,0.0014689703963216237,0.0,False,False,True
X799,8.8,0.00169343134163694,0.0,False,False,True
X800,12.4,0.0017720480405116728,0.0,False,False,True
X801,6.2,0.0018206013517391123,0.0,False,False,True
X802,11.2,0.0015252961323437614,0.0,False,False,True
X803,17.0,0.0018342458188267362,0.0,False,False,True
X804,15.0,0.001342516327192358,0.0,False,False,True
X805,16.8,0.0016131006668852962,0.0,False,False,True
X806,19.4,0.0016483475018800864,0.0,False,False,True
X807,17.8,0.0016331892732233428,0.0,False,False,True
X808,11.4,0.0016113456149576774,0.0,False,False,True
X809,20.4,0.0016651182112996383,0.0,False,False,True
X810,9.2,0.001709901562971547,0.0,False,False,True
X811,9.2,0.0016867531505046318,0.0,False,False,True
X812,27.8,0.0016626617027804956,0.0,False,False,True
X813,11.2,0.0015918134359605364,0.0,False,False,True
X814,8.4,0.001719576838409061,0.0,False,False,True
X815,13.0,0.00154164077868138,0.0,False,False,True
X816,11.6,0.0016743140418933357,0.0,False,False,True
X817,13.2,0.001592426060616611,0.0,False,False,True
X818,10.6,0.00231379447184796,0.0,False,False,True
X819,21.0,0.0020440028651932908,0.0,False,False,True
X820,16.0,0.002458584020161629,0.0,False,False,True
X821,15.4,0.0018197514163589377,0.0,False,False,True
X822,6.6,0.0019111452666236632,0.0,False,False,True
X823,14.4,0.0016204493797884168,0.0,False,False,True
X824,23.0,0.0020704488644118888,0.0,False,False,True
X825,9.6,0.002299539072298693,0.0,False,False,True
X826,39.8,0.0021145178805420583,0.0,False,False,True
X828,47.6,0.0013696935181471785,0.0,False,False,True
X829,49.8,0.0016819666663218558,0.0,False,False,True
X830,27.2,0.0015720101030097752,0.0,False,False,True
X831,47.6,0.0019243144398539626,0.0,False,False,True
X832,23.2,0.001529737350638142,0.0,False,False,True
X833,28.0,0.0019039362130927515,0.0,False,False,True
X834,35.0,0.0016982933666709079,0.0,False,False,True
X835,26.6,0.0017723575828157041,0.0,False,False,True
X836,36.2,0.0017168782383687937,0.0,False,False,True
X837,16.6,0.0017446166520622684,0.0,False,False,True
X838,26.8,0.0018154725008356289,0.0,False,False,True
X839,24.4,0.001679781254717113,0.0,False,False,True
X840,19.0,0.0015641328161898685,0.0,False,False,True
X841,18.8,0.0013922847937576685,0.0,False,False,True
X842,14.2,0.0017397695656413861,0.0,False,False,True
X843,23.2,0.0022603436270694187,0.0,False,False,True
X844,20.8,0.0018531770432745208,0.0,False,False,True
X845,9.2,0.0017054183603621824,0.0,False,False,True
X846,6.8,0.00183772531232972,0.0,False,False,True
X847,18.2,0.0016935559183075654,0.0,False,False,True
X848,6.8,0.0020651699284804205,0.0,False,False,True
X849,21.0,0.002494647420136944,0.0,False,False,True
X850,32.4,0.0019861107216279463,0.0,False,False,True
X851,11.4,0.0018527822380848384,0.0,False,False,True
X852,15.0,0.0016243294058769394,0.0,False,False,True
X853,21.2,0.001734501104342099,0.0,False,False,True
X854,34.6,0.0018211643471645826,0.0,False,False,True
X855,31.8,0.0019138673567580759,0.0,False,False,True
X856,35.6,0.0019303609017956036,0.0,False,False,True
X857,21.4,0.0019173826706493642,0.0,False,False,True
X860,26.4,0.0018177548748627593,0.0,False,False,True
X862,23.8,0.0017763324513908139,0.0,False,False,True
X863,28.0,0.001738066844717025,0.0,False,False,True
X865,14.0,0.0017435361392416845,0.0,False,False,True
X867,29.8,0.0022509506298277627,0.0,False,False,True
X868,25.8,0.0019902710067147625,0.0,False,False,True
X870,26.8,0.001767154524631126,0.0,False,False,True
X873,26.0,0.002126808905204232,0.0,False,False,True
X874,26.6,0.0017831450055371873,0.0,False,False,True
X875,36.8,0.0017049808595273087,0.0,False,False,True
X877,25.2,0.0013815083200762847,0.0,False,False,True
X878,18.8,0.0014529995431422,0.0,False,False,True
X880,14.8,0.0019638463524095963,0.0,False,False,True
X881,25.0,0.0019737940937046166,0.0,False,False,True
X882,8.8,0.0018734244897044756,0.0,False,False,True
X883,7.6,0.0013391954430535308,0.0,False,False,True
X884,7.4,0.0015519502858761431,0.0,False,False,True
X885,9.4,0.001528206131449673,0.0,False,False,True
X886,19.6,0.0018542311773281812,0.0,False,False,True
X887,11.6,0.001905979039570145,0.0,False,False,True
X888,17.0,0.00190670534646487,0.0,False,False,True
X889,8.6,0.001823394452229931,0.0,False,False,True
X890,23.4,0.0017733679484062113,0.0,False,False,True
X891,21.2,0.0017596310032921413,0.0,False,False,True
X892,31.0,0.0019739546391644167,0.0,False,False,True
X893,22.6,0.002175318118013278,0.0,False,False,True
X894,10.2,0.0018201566462536394,0.0,False,False,True
X895,33.2,0.0015747697178422515,0.0,False,False,True
X898,19.4,0.0018390360700346671,0.0,False,False,True
X899,9.2,0.0015413122267216681,0.0,False,False,True
X900,13.6,0.0014350451163982825,0.0,False,False,True
X903,26.0,0.001460182288787667,0.0,False,False,True
X904,13.2,0.001784901611309455,0.0,False,False,True
X905,23.6,0.0018924291338960463,0.0,False,False,True
X907,12.6,0.0015017968670806227,0.0,False,False,True
X910,35.4,0.0021463611631851775,0.0,False,False,True
X911,10.4,0.0017131832087204132,0.0,False,False,True
X912,3.8,0.0014865826908611608,0.0,False,False,True
X913,1.4,0.0017446587301727587,0.0,False,False,True
X914,1.4,0.001417587906370713,0.0,False,False,True
X915,3.2,0.0014737506609781305,0.0,False,False,True
X916,10.4,0.0018255533051119502,0.0,False,False,True
X917,2.0,0.0017256075184511987,0.0,False,False,True
X918,0.2,0.0013840591807663702,0.0,True,False,True
X919,0.0,0.0010133704308704784,0.0,True,True,True
X920,0.0,0.00133860312346991,0.0,True,False,True
X921,0.0,0.0008394861475892912,0.0,True,True,True
X922,0.0,0.0012204521813749315,0.0,True,True,True
X923,0.0,0.001049822913935175,0.0,True,True,True
X924,1.2,0.0015866995942576804,0.0,False,False,True
X925,3.0,0.0018529517417522484,0.0,False,False,True
X926,5.4,0.0015819270412811507,0.0,False,False,True
X927,0.6,0.0014737675309629745,0.0,True,False,True
X928,3.6,0.0019461044863110593,0.0,False,False,True
X929,16.8,0.002278595501169849,0.0,False,False,True
X930,0.6,0.0013687521199948235,0.0,True,False,True
X931,16.6,0.0019525618104597562,0.0,False,False,True
X932,6.4,0.0013997026888848295,0.0,False,False,True
X933,0.0,0.0,0.0,True,True,True
X935,3.0,0.001987098656427032,0.0,False,False,True
X936,2.6,0.0015766224404001826,0.0,False,False,True
X937,1.6,0.001750776569979234,0.0,False,False,True
X938,4.4,0.0017291684144587597,0.0,False,False,True
X939,0.8,0.001466249135066711,0.0,True,False,True
X940,0.6,0.0012031151099425729,0.0,True,True,True
X941,1.2,0.0019570637775372596,0.0,False,False,True
X942,0.6,0.0016751944458958117,0.0,True,False,True
X943,0.8,0.001824919225044589,0.0,True,False,True
X944,0.0,0.0015597837709445332,0.0,True,False,True
X945,0.0,0.0006725870203494662,0.0,True,True,True
X946,0.0,0.0011583335560151895,0.0,True,True,True
X947,0.2,0.0009518998137186669,0.0,True,True,True
X948,1.0,0.0018157123710179422,0.0,False,False,True
X949,5.0,0.0017140638264423916,0.0,False,False,True
X950,2.0,0.001638759497345124,0.0,False,False,True
X951,0.0,8.338009727674513e-06,0.0,True,True,True
X952,7.6,0.0012595204588223188,0.0,False,True,True
X953,7.4,0.0013614119520839703,0.0,False,False,True
X954,0.0,0.0006872990687683926,0.0,True,True,True
X956,0.0,0.0,0.0,True,True,True
X957,0.0,0.0013768441366186009,0.0,True,False,True
X958,1.6,0.0013803753375173223,0.0,False,False,True
X959,1.2,0.0016391419299422055,0.0,False,False,True
X960,0.8,0.0017444718700868962,0.0,True,False,True
X961,1.0,0.0015003198820747014,0.0,False,False,True
X962,2.2,0.0015904737040639536,0.0,False,False,True
X963,1.8,0.0011448815272611147,0.0,False,True,True
X964,0.4,0.0014814157499617243,0.0,True,False,True
X965,0.2,0.0015471943106283672,0.0,True,False,True
X966,0.4,0.0012013119074002858,0.0,True,True,True
X967,2.8,0.0013424007233125603,0.0,False,False,True
X968,2.0,0.001291111454550458,0.0,False,True,True
X969,2.4,0.0014149797993127137,0.0,False,False,True
X970,1.2,0.0015546426651552796,0.0,False,False,True
X971,0.6,0.0011079042587690377,0.0,True,True,True
X972,1.4,0.0013422202032821093,0.0,False,False,True
X973,17.2,0.0020216557255841624,0.0,False,False,True
X974,13.6,0.0015580950935218708,0.0,False,False,True
X975,2.2,0.0017539834403996813,0.0,False,False,True
X976,3.0,0.002221612755611671,0.0,False,False,True
X977,3.8,0.0020478121740974448,0.0,False,False,True
X978,1.4,0.0014092320496457695,0.0,False,False,True
X979,8.6,0.0016834090241710324,0.0,False,False,True
X980,3.8,0.0016988708374194277,0.0,False,False,True
X981,0.4,0.0010994721487169782,0.0,True,True,True
X982,29.2,0.0032961817046876147,0.0,False,False,True
X983,12.8,0.0035846354850911587,0.0,False,False,True
X984,5.2,0.0015888047663262079,0.0,False,False,True
