ufs_serial,position,split,health,clf_proba
S07437,1,train,0.0043809775662215,0.5293024081515239
S07461,1,train,0.0,0.7089899985958336
S07475,1,train,0.0,0.6881441535462198
S07486,1,train,0.0,0.2750887814995337
S07556,1,train,0.0,0.4484913026961779
S07584,1,train,0.0,0.5739460096992243
S07599,1,train,0.0115768386992944,0.6197059980278257
S07622,1,train,0.0154481198052977,0.5791952096899662
S07728,1,train,0.0175946056259423,0.7335644260198373
S07739,1,train,0.0033471168999097,0.6762634848236555
S07781,1,train,0.009434021955772,0.2508540105649561
S07832,1,train,0.0032148101192131,0.4947583761130328
S07843,1,train,0.0011100390412121,0.517759832919541
S07849,1,train,0.0031138009673458,0.5569272078762574
S07876,1,train,0.0,0.1267821365835155
S07881,1,train,0.0,0.2137919046091246
S07882,1,train,0.0,0.17395021673412048
S07927,1,train,0.0232228685998526,0.7963370355993001
S07950,1,train,0.0033964327205631,0.3720839931669438
S08007,1,train,0.0105312972354461,0.45344528481317264
S08076,1,train,0.0159508499249223,0.5474903882189512
S08144,1,train,0.0186557622422574,0.7308893597181577
S08152,1,train,0.0059182730550673,0.024745429167884355
S08163,1,train,0.0114150531707205,0.8841895331539359
S08250,1,train,0.0119656391143982,0.771893622570157
S08281,1,train,0.0023665821458757,0.7188322132214513
S08305,1,train,0.0092962139438533,0.5563251054156462
S08306,1,train,0.0119595924594408,0.38495000398038637
S08331,1,train,0.0092094596159636,0.4067167118040746
S08349,1,train,0.0,0.24767546680256364
S08407,1,train,0.0134677397501558,0.3073342679030328
S08420,1,train,0.0139177675564796,0.6284844305040055
S08430,1,train,0.0011900400590949,0.4488284008409099
S08477,1,train,0.0176811697321142,0.6361747340289908
S08495,1,train,0.0,0.29255610701562107
S08520,1,train,0.0023382568459879,0.47214102832835725
S08531,1,train,0.0,0.7581880246644844
S08541,1,train,0.0248973048792706,0.4247308911109191
S08542,1,train,0.0113113160955248,0.17592036308499212
S08553,1,train,0.0123678828682086,0.4269224923083901
S08579,1,train,0.0023075440905745,0.11959981894836158
S08617,1,train,0.0283657584772667,0.663714117332455
S08663,1,train,0.0134175643206176,0.838920211210274
S08671,1,train,0.0,0.1133915746317771
S08691,1,train,0.0,0.4320462741304154
S08715,1,train,0.0,0.2179215492984424
S08720,1,train,0.0,0.4236696200929115
S08721,1,train,0.0,0.39453709281931065
S08726,1,train,0.0,0.4154475984534411
S08728,1,train,0.0069235484230469,0.3614156250263829
S08733,1,train,0.0,0.15768049348761853
S08802,1,train,0.0,0.5099763082754069
S08807,1,train,0.0,0.547928302685511
S08879,1,train,0.0,0.419777551942323
S08938,1,train,0.0,0.6762356092325834
S08973,1,train,0.0,0.4704333649373599
S09003,1,train,0.0,0.530623290392847
S09025,1,train,0.0,0.23627257949824546
S09053,1,train,0.0,0.08643987904687198
S09143,1,train,0.0,0.17620140189368913
S09225,1,train,0.0,0.2927811311354155
S09228,1,train,0.0,0.5786235988521042
S09230,1,train,0.0,0.6352656456832758
S09250,1,train,0.0,0.3742121480904535
S09270,1,train,0.0,0.7737011450180865
S09308,1,train,0.0,0.736520175072189
S09313,1,train,0.0,0.4829919397401947
