ufs_serial,position,split,health,clf_proba_mean,lds_weight
S05681,1,train,0.0069270947666983,0.31449727669845884,0.6995839129298237
S05682,1,train,0.0,0.43307482878794556,1.0
S05707,1,train,0.0017111673466577,0.5017748606171318,0.7814123666310944
S05733,1,train,0.0,0.4918240020265026,1.0
S05739,1,train,0.0,0.4022966402082823,1.0
S05746,1,train,0.0086874746542489,0.23469546029917898,0.7073226598333378
S05750,1,train,0.0104721970542995,0.4188284039219609,0.7324567246235562
S05757,1,train,0.0017240781212058,0.2667932337068987,0.7809852990852002
S05781,1,train,0.0,0.32402434748852343,1.0
S05785,1,train,0.0017600895272902,0.4412488919839257,0.779801030228087
S05819,1,train,0.0085040124565816,0.2952622365417075,0.7057358560046124
S05866,1,train,0.0,0.43580009111813583,1.0
S05892,1,train,0.0,0.5025851570243427,1.0
S05914,1,train,0.0,0.4361145093213545,1.0
S05936,1,train,0.0,0.48364314464515806,1.0
S05990,1,train,0.0,0.3748407920768895,1.0
S05998,1,train,0.0,0.20281041886206633,1.0
S06049,1,train,0.0,0.40533271482704175,1.0
S06052,1,train,0.0,0.22370860551530666,1.0
S06062,1,train,0.0,0.33830560820469185,1.0
S06082,1,train,0.0,0.2377539368724374,1.0
S06091,1,train,0.0,0.42636505403894454,1.0
S06151,1,train,0.0015301959697655,0.19463532519220902,0.7875379233487313
S06201,1,train,0.0106604646602072,0.3225836630837302,0.7361624026534823
S06237,1,train,0.0045106776907508,0.4952457009609335,0.7166405749812301
S06259,1,train,0.0061573532053545,0.36125715507108547,0.7014664978721042
S06263,1,train,0.0061002178649237,0.44683816046197683,0.7017358178597177
S06270,1,train,0.0135600927652221,0.36649064120362,0.8213390339678177
S06324,1,train,0.0015286992522599,0.3121414466523136,0.7875896776160592
S06360,1,train,0.0045436676631652,0.4874399226905483,0.7161816623774405
S06406,1,train,0.001555833122028,0.35282654968279276,0.7866542306883583
S06416,1,train,0.0,0.25420308175654727,1.0
S06431,1,train,0.0091889843121666,0.39507961083717963,0.712595984599184
S06483,1,train,0.0,0.5172754723370256,1.0
S06490,1,train,0.0015050754657557,0.4966117456552544,0.7884089484096629
S06493,1,train,0.0107002036083584,0.34552519881656724,0.7369711571742724
S06616,1,train,0.0,0.2869044017241939,1.0
S06619,1,train,0.0062135291157597,0.3789882218881669,0.7012192847163129
S06718,1,train,0.0,0.240826604076911,1.0
S06834,1,train,0.0069155523397386,0.3593033561214334,0.6995883095224339
S06839,1,train,0.0,0.35586452692912923,1.0
S06841,1,train,0.002249713693378,0.45787650550639425,0.7646904295454147
S06905,1,train,0.0,0.47442548786081523,1.0
S06917,1,train,0.0,0.23989800971184505,1.0
S06938,1,train,0.0,0.5212976287766584,1.0
S06972,1,train,0.0,0.33923262854051955,1.0
S06993,1,train,0.0,0.4793680413036208,1.0
S07000,1,train,0.0044834756408348,0.35699083015804406,0.7170239019650627
S07034,1,train,0.0022487059760379,0.4792715289622628,0.7647196713387601
S07043,1,train,0.0022915369896488,0.3397076619328881,0.7634834309635888
S07045,1,train,0.0,0.3978791199643439,1.0
S07073,1,train,0.0,0.31593209812616824,1.0
S07125,1,train,0.0,0.4619476002285458,1.0
S07138,1,train,0.0,0.3777853065148859,1.0
S07181,1,train,0.0,0.3539486857701239,1.0
S07221,1,train,0.0,0.23489131027844154,1.0
S07249,1,train,0.0042667902919789,0.4543162369777923,0.7202375061205741
S07281,1,train,0.0102352730043571,0.4397323957128376,0.7280862106130012
S07312,1,train,0.0,0.35369159047454773,1.0
S07313,1,train,0.0,0.4758972418529102,1.0
S07316,1,train,0.0060135274117632,0.14638650973738324,0.7021789769701648
S07363,1,train,0.001475951201549,0.37859375003526924,0.7894251901234791
S07375,1,train,0.0482477429375788,0.25930005219611657,20.91315246511769
S07393,1,train,0.0014912162263528,0.3582167152022959,0.7888916858224418
S07427,1,train,0.0014308375725854,0.40317478324023925,0.7910129576308912
S07429,1,train,0.0,0.40018196187839195,1.0
S07437,1,train,0.0043809775662215,0.3963857099003869,0.7185084551427097
S07461,1,train,0.0,0.4820824391826893,1.0
S07475,1,train,0.0,0.46195620413714594,1.0
S07486,1,train,0.0,0.2653052830562355,1.0
S07556,1,train,0.0,0.34324168964331475,1.0
S07584,1,train,0.0,0.3850599253109969,1.0
S07599,1,train,0.0115768386992944,0.47854358763936927,0.7572224455897096
S07622,1,train,0.0154481198052977,0.4542771911087766,0.9096524300350984
S07728,1,train,0.0175946056259423,0.7027032935217639,1.0504149376046734
S07739,1,train,0.0033471168999097,0.4973960832379792,0.737139649059139
S07781,1,train,0.009434021955772,0.3161928231433913,0.715674845685002
S07832,1,train,0.0032148101192131,0.34797791786036436,0.7400213509672869
S07843,1,train,0.0011100390412121,0.41833905062392507,0.802788244636706
S07849,1,train,0.0031138009673458,0.4313948422761638,0.7423002559906205
S07876,1,train,0.0,0.148433551700678,1.0
S07881,1,train,0.0,0.21475603169510502,1.0
S07882,1,train,0.0,0.20147546907010364,1.0
S07927,1,train,0.0232228685998526,0.5374206001631942,1.7378598749735452
