feature,lgbm_gain,et_impurity,enet_abs_coef,lgbm_weak,et_weak,enet_zero
X940,0.0,0.006435183670645903,7.041865145874101e-05,False,False,False
X941,0.0,0.01016994263326301,0.0,False,False,True
X942,0.0,0.002605856986578348,0.0,False,False,True
X943,0.0,0.00319328384158336,5.6045521353587387e-05,False,False,False
X944,0.0,0.002366319972828441,0.00010395884469290016,False,False,False
X945,0.0,0.0,0.0,False,True,True
X946,0.0,1.978299776179573e-05,0.0,False,True,True
X947,0.0,1.555370350069527e-05,0.0,False,True,True
X948,0.0,0.0006118571328040248,0.0,False,False,True
X949,0.0,0.0036381608620949185,0.0,False,False,True
X950,0.0,0.004796585264034053,2.0573729219827688e-05,False,False,False
X951,0.0,0.0,0.0,False,True,True
X952,0.0,0.0006984800736078397,0.0,False,False,True
X953,0.0,0.0036170396917953145,0.0001580582862094135,False,False,False
X954,0.0,0.0,0.0,False,True,True
X956,0.0,0.0,0.0,False,True,True
X957,0.0,0.0010101282889121625,0.00013259223963475698,False,False,False
X958,0.0,2.4276772736681815e-05,0.0,False,True,True
X959,0.0,0.0003534099132310166,0.0,False,True,True
X960,0.0,0.010389807181301289,0.00020052774647513289,False,False,False
X961,0.0,0.00024206667943408168,0.0,False,True,True
X962,0.0,0.002926682243434556,0.0,False,False,True
X963,0.0,8.102246104900927e-05,0.0,False,True,True
X964,0.0,0.00026162018051819247,0.0,False,True,True
X965,0.0,5.440710714511022e-05,0.0,False,True,True
X966,0.0,0.0008748694920428039,0.0,False,False,True
X967,0.0,0.001300338265135669,0.0003158709736304409,False,False,False
X968,0.0,0.0015683110037661855,1.9696335654178916e-05,False,False,False
X969,0.0,3.56193217997976e-05,0.0,False,True,True
X970,0.0,0.0006664853854834221,0.0,False,False,True
X971,0.0,0.00029842905134406015,0.0,False,True,True
X972,0.0,7.745723012786902e-05,0.0,False,True,True
X973,0.0,0.005489600329933806,0.0,False,False,True
X974,0.0,0.0009226762575874568,0.0,False,False,True
X975,0.0,0.001975325667802072,5.588257566090658e-05,False,False,False
X976,0.0,0.001867082144509921,0.0,False,False,True
X977,0.0,0.0011935425342978233,0.0003668515810731713,False,False,False
X978,0.0,0.0016678912316052735,0.0,False,False,True
X979,0.0,0.0013154967659577952,0.0,False,False,True
X980,0.0,0.001996086084905509,4.689285974030121e-06,False,False,False
X981,0.0,0.0001152391434060465,0.0,False,True,True
X982,0.0,0.0013078265774894456,0.0,False,False,True
X983,0.0,0.002508083298922835,0.0,False,False,True
X984,0.0,0.005408862488026173,3.114381662966736e-05,False,False,False
X985,0.0,0.0025051540909904117,0.0,False,False,True
X986,0.0,0.003976272975318805,0.00019000944551404654,False,False,False
X987,0.0,0.001132779626207699,0.00016559950132852768,False,False,False
X988,0.0,0.0015515957726376826,0.0,False,False,True
X989,0.0,0.0017924623567067161,0.0,False,False,True
X990,0.0,0.0008087787593448396,0.0,False,False,True
X991,0.0,0.0009470072340698888,1.5293275680161595e-05,False,False,False
X992,0.0,0.0014609512429845687,0.0,False,False,True
X993,0.0,0.0016687781567189855,0.0,False,False,True
X994,0.0,0.0027601714941423204,0.0,False,False,True
X995,0.0,0.0012831907083659666,3.493238703277208e-05,False,False,False
X996,0.0,0.00044438265309784995,0.0,False,True,True
X997,0.0,0.002767171106737077,0.00011423050555781479,False,False,False
X998,0.0,0.0037659717886819547,0.0,False,False,True
X999,0.0,0.0022216062944045885,8.138385976251586e-06,False,False,False
X1000,0.0,0.0012748480198832848,3.172052924048945e-05,False,False,False
X1001,0.0,0.0028994306430178383,0.00027834545617977136,False,False,False
X1002,0.0,0.008222896098994754,0.0003104405692418157,False,False,False
X1003,0.0,0.0026552164954028014,0.0005203026820392901,False,False,False
X1004,0.0,0.0030275382450575465,0.0006463424456670674,False,False,False
X1005,0.0,0.0015196895350260095,0.0003416486776806749,False,False,False
X1006,0.0,0.0034451712095337093,0.00024227569749115093,False,False,False
X1007,0.0,0.004132430399657917,0.0,False,False,True
X1010,0.0,0.0011941787932476613,0.0,False,False,True
X1011,0.0,0.0018629439743403386,0.0007100241136045542,False,False,False
X1012,0.0,0.0005835951187555505,8.267726801601817e-05,False,False,False
X1013,0.0,0.001187963233624547,0.0,False,False,True
X1015,0.0,0.0008238177215408422,0.0,False,False,True
X1016,0.0,0.0007632129944266457,0.00043350787410313755,False,False,False
X1017,0.0,0.0019844022580098753,0.0,False,False,True
X1018,0.0,0.0032590130768439204,0.00048245453581400157,False,False,False
X1019,0.0,0.000928000171901556,4.4433709932835256e-05,False,False,False
X1020,0.0,0.0006867489869916422,0.0,False,False,True
X1029,0.0,0.0005108804944162226,0.0,False,True,True
X1030,0.0,0.0005459831610464318,0.0,False,False,True
X1031,0.0,0.002921299586701438,0.001151279226879546,False,False,False
X1032,0.0,0.0015771327222579507,0.0001236713344672259,False,False,False
X1033,0.0,0.0033576696952801167,6.693947411816192e-05,False,False,False
X1041,0.0,0.0005590387835712151,1.9115564427162034e-05,False,False,False
X1042,0.0,0.0038152163146933254,0.0,False,False,True
X1044,0.0,0.0037521833486868035,0.0,False,False,True
X1045,0.0,0.0008513201324495871,0.0,False,False,True
X1049,0.0,0.0007516399373632739,0.0,False,False,True
X1058,0.0,0.0012306681059898305,0.0,False,False,True
X1059,0.0,0.008731407295919893,0.0,False,False,True
X1060,0.0,0.001786563684827676,0.0,False,False,True
X1063,0.0,0.005021649162321581,0.00022260147379666862,False,False,False
X1064,0.0,0.0027457536367818413,6.03591903080589e-05,False,False,False
X1066,0.0,0.003318106884010517,0.0004354511174551541,False,False,False
X1068,0.0,0.0030846543976199244,0.00011230205157905052,False,False,False
X1070,0.0,0.002142108004373855,0.0,False,False,True
X1071,0.0,0.0024078485137733873,4.7407567798727e-05,False,False,False
X1073,0.0,0.0030459070576437236,0.0,False,False,True
X1075,0.0,0.005356334329319902,0.0003144062930908676,False,False,False
X1076,0.0,0.011683904892908182,0.0004003606284259856,False,False,False
X1077,0.0,0.0016331166389272518,0.0,False,False,True
X1079,0.0,0.0006988972346575973,0.0,False,False,True
X1080,0.0,0.0005555842772413322,0.0,False,False,True
X1081,0.0,0.00043103217975999706,0.0,False,True,True
X1082,0.0,0.0,0.0,False,True,True
X1083,0.0,0.002392354181810087,0.0,False,False,True
X1084,0.0,0.0027926856478092824,0.0,False,False,True
X1085,0.0,0.0011891469239930401,0.0,False,False,True
X1086,0.0,0.001575699418279159,0.0,False,False,True
X587_missing,0.0,0.0005172104760911174,0.0,False,True,True
X588_missing,0.0,0.0004910906961710838,0.0,False,True,True
X594_missing,0.0,0.00047299827155914017,0.0,False,True,True
X727_missing,0.0,0.0005162749428169964,0.0,False,True,True
iso_anomaly_score,0.0,0.0007025128468751673,0.0,False,False,True
position,0.0,0.0011253241498680835,0.0,False,False,True
p_1,0.0,0.0007391378876561623,0.0,False,False,True
p_2,0.0,0.0007215068273397171,0.0,False,False,True
p_3,0.0,0.0007699509667696288,0.0,False,False,True
p_4,0.0,0.0005217780210733506,0.0,False,False,True
clf_proba_mean,0.0,0.0011458002087002595,0.0,False,False,True
