ufs_serial,position,split,health,reg_pred_die
S01802,1,train,0.0248257583771141,0.0015703261060614425
S01878,1,train,0.0100184588448391,0.0026855816471620195
S01906,1,train,0.0,0.00129379843985755
S01924,1,train,0.0,0.001670979741128912
S01926,1,train,0.0,0.0015707928568189473
S01937,1,train,0.0,0.0022578341033481406
S02065,1,train,0.0,0.0031644718923242764
S02082,1,train,0.0,0.0017193036470561044
S02121,1,train,0.0,0.001806437876641909
S02158,1,train,0.0,0.0016895811813610834
S02319,1,train,0.0085486746974136,0.002012280678298036
S02337,1,train,0.0,0.0008191037421455339
S02475,1,train,0.0,0.003376519348953407
S02482,1,train,0.0,0.0029780072612753438
S02505,1,train,0.0,0.0034783408309365686
S02517,1,train,0.0,0.002218597144985178
S02529,1,train,0.0,0.0020219888289083267
S02556,1,train,0.0,0.0022536041905490316
S02567,1,train,0.0,0.0016720009784118742
S02613,1,train,0.0029144090258719,0.0024951471672687367
S02650,1,train,0.0,0.00196495572503405
S02715,1,train,0.0,0.0027703333299577493
S02745,1,train,0.0,0.002635516310886396
S02763,1,train,0.0,0.0009951542878696192
S02783,1,train,0.0,0.0026834209854316583
S02833,1,train,0.0,0.0021149606056423674
S02861,1,train,0.0,0.0021879633727683485
S02868,1,train,0.0,0.001914952421214832
S02898,1,train,0.0,0.0023753429880372773
S02944,1,train,0.0,0.0014968701491367734
S02974,1,train,0.0,0.0023706439156579344
S03106,1,train,0.0030980788171198,0.002715448364585944
S03122,1,train,0.0,0.0013585232987295202
S03133,1,train,0.0,0.0013609611928536267
S03152,1,train,0.0122039183908998,0.001954323307211526
S03268,1,train,0.0,0.002976751203725559
S03315,1,train,0.0,0.0015739330803467338
S03368,1,train,0.0028596251992243,0.002590528659738908
S03388,1,train,0.0,0.0021029428393357975
S03452,1,train,0.0,0.001977449632743045
S03495,1,train,0.0,0.0015330167583240987
S03576,1,train,0.0,0.0024765709883560545
S03682,1,train,0.0,0.0029354098933348613
S03697,1,train,0.0,0.0027161698641014836
S03704,1,train,0.0,0.0011385570678039629
S03723,1,train,0.0,0.00289195428213166
S03729,1,train,0.0,0.002354801250770417
S03781,1,train,0.0,0.0019834934600312434
S03808,1,train,0.0,0.002229441378068379
S03825,1,train,0.0,0.002647129109563366
S03826,1,train,0.0,0.0030891207527239633
S03838,1,train,0.0,0.0028263400505696276
S03843,1,train,0.0,0.0028943218379507405
S03866,1,train,0.0,0.0013934965544739907
S03938,1,train,0.0,0.002532551022517111
S03990,1,train,0.0,0.001171640131869184
S04020,1,train,0.0,0.0027577023480913686
S04080,1,train,0.0,0.0035490367850702616
S04088,1,train,0.0,0.002469286736290278
S04152,1,train,0.0,0.0017878171266724342
S04178,1,train,0.0,0.0018157860878681505
S04273,1,train,0.0,0.002389261576533574
S04377,1,train,0.0,0.0018508427459839275
S04421,1,train,0.0,0.001088651226368722
S04425,1,train,0.0,0.002906442169175137
S04443,1,train,0.0,0.0029137892898034577
S04457,1,train,0.0,0.0026624204117451995
S04516,1,train,0.0,0.00252728111141637
S04521,1,train,0.0,0.002759056069044689
S04583,1,train,0.0,0.002854065680884254
S04615,1,train,0.0,0.002095558156947445
S04658,1,train,0.0034283191578889,0.0029477146670089686
S04688,1,train,0.0,0.002145045015229228
S04727,1,train,0.0,0.002553218299349465
S04730,1,train,0.0,0.001867371984104515
S04776,1,train,0.0,0.0024813039627928717
S04791,1,train,0.0,0.0037112954755077394
S04805,1,train,0.0,0.0023598431259869643
S04813,1,train,0.0,0.002873476181197325
S04883,1,train,0.0,0.0020633860249466354
S04893,1,train,0.0,0.003069593898326891
S04904,1,train,0.0,0.002226600347162563
S04915,1,train,0.0,0.0021677663355060936
S04936,1,train,0.0,0.0031434113963077874
S04968,1,train,0.0,0.003370713148506429
S04971,1,train,0.0,0.0025353785409764082
S04989,1,train,0.0,0.0017255674549956977
S05019,1,train,0.0,0.002106303224408555
S05075,1,train,0.0034852979333655,0.0017823827657106896
S05088,1,train,0.0,0.0013824770818145003
S05120,1,train,0.0,0.0022989411355101995
S05124,1,train,0.0,0.0024080975056515936
S05152,1,train,0.0,0.003110230761892127
S05158,1,train,0.0,0.002476747689804971
S05191,1,train,0.0,0.002334125481649318
S05210,1,train,0.0,0.00170319235839731
S05269,1,train,0.0,0.003191435185907492
S05287,1,train,0.0,0.002551890851453179
S05293,1,train,0.0,0.00252470410651409
S05340,1,train,0.010195290063182,0.0016217504378649124
S05380,1,train,0.0,0.0023114890470837673
S05488,1,train,0.0,0.0022029102949093866
S05552,1,train,0.0034483715637705,0.001194858772416683
S05560,1,train,0.0069424073530849,0.00383761900249578
S05618,1,train,0.0051030361524955,0.0016321920756023785
S05629,1,train,0.0,0.003231126506628216
S05632,1,train,0.0,0.0035253491889543818
S05645,1,train,0.0383807493899237,0.003211308746596197
S05681,1,train,0.0069270947666983,0.002028243276590665
S05682,1,train,0.0,0.0028557441208495833
