ufs_serial,run_wf_xy,pred,health
S00146,0000001_1_48_16,0.0033293165691434656,0.0
S00148,0000001_17_21_22,0.002794254769943008,0.0023848940713548
S00149,0000001_17_45_19,0.0022321363670844566,0.0
S00150,0000020_10_45_21,0.002191012880916141,0.0024284534611569
S00151,0000001_9_37_22,0.0021032952874440497,0.0
S00152,0000017_25_45_27,0.0009283325031548223,0.0
S00153,0000001_7_47_24,0.0012301450360173074,0.0
S00154,0000001_15_48_24,0.002219644547290745,0.0024048348309115
S00155,0000001_10_39_13,0.0022870333436626296,0.0
S00156,0000001_11_25_17,0.0015769405387942431,0.0
S00157,0000009_7_29_17,0.002406601342765799,0.0023905723905723
S00158,0000001_11_39_30,0.002295461041135559,0.0
S00162,0000001_23_16_22,0.00231224319822528,0.0
S00164,0000017_19_41_12,0.0008173978423219093,0.0
S00165,0000001_23_55_25,0.0015933339002178217,0.0
S00166,0000001_23_33_21,0.002386604644179632,0.0
S00168,0000007_10_25_22,0.0023819594273639167,0.0044468304030778
S00169,0000007_5_44_15,0.003296759943236141,0.002185201306724
S00170,0000007_5_32_12,0.002718798168658403,0.0
S00171,0000007_10_37_22,0.0029889341943468294,0.002232734493277
S00174,0000007_20_40_22,0.0021681585532195196,0.0
S00175,0000007_21_46_13,0.0027484340907710024,0.0
S00177,0000021_19_40_29,0.002567981451466717,0.0043713251623854
S00178,0000021_19_46_28,0.001744398825063879,0.0
S00180,0000021_22_54_28,0.002458907134071279,0.0
S00181,0000021_22_33_20,0.0018834047703089319,0.0
S00183,0000021_22_55_14,0.0028659398130866033,0.0
S00185,0000021_24_54_16,0.0027332000628298237,0.0
S00186,0000021_25_55_25,0.0018043601597696626,0.0
S00187,0000021_11_35_14,0.002731403903390806,0.0023849627379564
S00188,0000021_24_34_12,0.003032084578394788,0.0
S00189,0000021_11_40_25,0.00219631469275657,0.0
S00191,0000021_9_31_21,0.0019170686416815114,0.0
S00192,0000021_8_42_14,0.002970911883439007,0.0
S00193,0000021_9_17_24,0.002858985167516061,0.0
S00194,0000021_8_47_20,0.002241965886080964,0.0023942345675443
S00199,0000008_6_28_27,0.002897299600938741,0.0
S00201,0000008_6_35_28,0.002981128625719665,0.0
S00202,0000008_6_40_24,0.0023008242060841514,0.0
S00205,0000008_24_19_24,0.0034026696530375534,0.0024191978193146
S00206,0000016_3_14_20,0.0025460322857172642,0.0
S00207,0000016_3_47_21,0.0021603000507034852,0.0024246859373094
S00208,0000008_12_60_17,0.003134423718464542,0.0
S00210,0000008_12_51_18,0.002466207229376756,0.0
S00211,0000016_15_26_16,0.00292394447661911,0.0024002356770644
S00214,0000002_16_54_27,0.0022387949383111234,0.0
S00216,0000002_14_39_30,0.003100037844391405,0.0
S00217,0000002_22_35_18,0.002238879893296182,0.0
S00218,0000004_22_56_15,0.003044078912535293,0.0
S00220,0000004_10_33_26,0.003891145054314038,0.0048111362800333
S00221,0000006_23_50_17,0.002391391503539772,0.0024405814181889
S00223,0000004_4_32_29,0.002590101562044237,0.0
S00226,0000004_4_37_16,0.0031920653125099706,0.0
S00227,0000009_6_47_25,0.001815132893135419,0.0
S00229,0000003_10_41_20,0.0020887894009515478,0.0
S00233,0000011_23_16_18,0.001850177608138217,0.0
S00237,0000011_19_38_25,0.0022601922557099587,0.0
S00238,0000016_25_37_23,0.0022359828171542692,0.0
S00245,0000009_7_47_29,0.002250399600477787,0.0
S00247,0000008_22_40_17,0.0028372021630736362,0.0
S00248,0000009_2_61_20,0.0036234008458713492,0.0048394556829523
S00249,0000009_2_17_26,0.0025535676345268955,0.0072902762090563
S00252,0000001_16_16_19,0.0032999811276078913,0.0
S00253,0000008_14_19_17,0.0032055940478825286,0.0
S00257,0000019_14_46_22,0.0014483545836865399,0.0122792453576052
S00258,0000022_7_29_26,0.0031380241115182375,0.004889013491513
S00259,0000022_6_51_28,0.0024365759703546337,0.0
S00260,0000022_7_18_22,0.0031400213251675003,0.0
S00261,0000022_6_22_20,0.0014932095891466576,0.0
S00262,0000022_7_37_31,0.0011793246055863877,0.0
S00264,0000022_6_30_20,0.0029431034247628367,0.0
S00265,0000022_5_40_28,0.0029613058799951727,0.0021986286219862
