ufs_serial,pred,health
S00000,0.00013708888641467986,0.0
S00002,0.00010297608410163809,0.0
S00003,0.00016767037401445406,0.0
S00004,0.0002676820214260963,0.0
S00009,8.794771906404721e-05,0.0
S00012,9.293240651015415e-05,0.0
S00013,2.8165134911405038e-05,0.0
S00015,0.0030311190065610205,0.0
S00017,0.0014663097206721865,0.0
S00018,0.0014187175896369587,0.0
S00020,0.0017648673616482398,0.0
S00021,0.004802833948937919,0.0
S00022,0.0017363870253918352,0.0
S00023,0.0005614028115649637,0.0
S00024,0.002501302456012491,0.0
S00025,0.000691325750656753,0.0
S00026,0.004624959005414796,0.0
S00027,0.0020291345514739188,0.0
S00028,0.002194989704976577,0.0
S00029,0.0030402111574689772,0.0
S00031,0.002240109635298624,0.0
S00032,0.0037218635654801863,0.0024556306573382
S00034,0.0019206704863392553,0.0
S00035,0.0021383170660887836,0.0
S00037,0.0030886457174774803,0.0024203995363741
S00038,0.004452269185665759,0.0
S00039,0.001359239307123708,0.0024294149851399
S00041,0.0017729905400933887,0.0024488066378919
S00042,0.0025522789670732564,0.0024355223631917
S00043,0.0005459089742846176,0.0
S00044,0.0017079750970802902,0.0
S00047,0.002067509729867634,0.0024454088310256
S00049,0.0018218470587327675,0.0
S00051,0.0026263971088951858,0.0023918839575332
S00052,0.0008336974018100174,0.0
S00056,0.0013888931051420682,0.0024112401634015
S00057,0.0013604896906354975,0.0
S00058,0.0021492983729556317,0.0
S00059,0.0015611511539171947,0.00240752581914
S00061,0.002505609124504183,0.0
S00062,0.002722647781549249,0.0
S00063,0.004779012794843884,0.0
S00064,0.0028066052751282867,0.0
S00065,0.002891249623466569,0.0
S00068,0.0024054905333666596,0.0096413121496052
S00069,0.0036495431436655516,0.0024141213958187
S00071,0.0053989340398644965,0.0
S00072,0.0030554144008054594,0.0
S00075,0.0015987881463742104,0.0
S00079,0.0030859645931686566,0.0
S00080,0.002629216282959936,0.0024551575598599
S00081,0.0026739493590964797,0.0048692551117381
S00084,0.0018960996498088283,0.0
S00086,0.002270082796253389,0.0
S00087,0.003228417900448664,0.0071833265884257
S00092,0.0018650087099743517,0.0
S00096,0.0019390615375321826,0.0
S00098,0.0044935217300376435,0.0
S00099,0.003197191554166236,0.002429023161249
S00101,0.0015096518605008649,0.0047811447811447
S00103,0.0018269362331491666,0.0023947190902958
S00106,0.002049255365963295,0.0
S00108,0.004595425102307079,0.0
S00109,0.0011631219271705424,0.0024466006035276
S00111,0.0020497232332346957,0.0
S00113,0.00260128847612175,0.0
S00114,0.0038683054378383323,0.0
S00116,0.001389927683763848,0.0
S00120,0.0022397933414320527,0.0
S00121,0.002134912925437642,0.0
S00122,0.003958742807153208,0.0
S00123,0.001060059424883021,0.0120079634300735
