ufs_serial,run_wf_xy,pred,health
S00403,0000009_13_37_30,0.00581618119499915,0.0043498619334567
S00404,0000009_13_46_13,0.0053731797794921606,0.0
S00405,0000009_16_19_27,0.005595174067003289,0.0
S00406,0000009_21_42_15,0.008977961700780943,0.0
S00408,0000002_8_57_23,0.010607376717374136,0.0022408584697236
S00409,0000002_6_19_25,0.007990860411980803,0.002175502182068
S00410,0000002_3_21_17,0.005149193254380673,0.0
S00411,0000000_23_42_28,0.006274304821258304,0.0
S00412,0000000_2_32_24,0.003957255064015094,0.0
S00416,0000000_13_33_12,0.006511820917935586,0.0
S00417,0000004_23_31_27,0.00502601594599835,0.0065888903619249
S00420,0000007_25_39_24,0.0052347753531699895,0.0067010031280336
S00423,0000007_17_22_25,0.00609363705858836,0.0022000593174946
S00429,0000007_11_50_24,0.006221494250405228,0.0
S00430,0000007_21_26_14,0.007838223704432675,0.0065350023668016
S00432,0000007_12_23_14,0.00545452486208686,0.0
S00434,0000007_13_45_12,0.005778027774839574,0.002191705914519
S00435,0000007_13_53_24,0.0054742430461366355,0.0
S00436,0000007_18_58_26,0.007568805902881217,0.0
S00438,0000025_16_49_27,0.00783042363177566,0.0
S00439,0000003_10_28_12,0.004086232406570019,0.0
S00440,0000026_1_22_24,0.004703853249733828,0.0122367980460517
S00441,0000022_20_45_13,0.004798564296979615,0.0
S00446,0000025_3_42_23,0.004918404913095342,0.0
S00448,0000020_24_23_26,0.007214459304932513,0.012265971677205
S00450,0000020_1_40_16,0.0093127185337009,0.0
S00452,0000020_24_37_19,0.008253486147878105,0.0048683965637152
S00453,0000020_19_32_25,0.006517727568771978,0.0024367761990213
S00454,0000020_16_18_16,0.003991939629954577,0.0
S00455,0000020_4_42_20,0.006896876856646852,0.0
S00456,0000018_25_36_22,0.005736570415420544,0.0
S00457,0000020_19_59_19,0.0074693041182040424,0.0047714366632584
S00461,0000027_23_43_27,0.004371698997764175,0.0
S00462,0000015_10_27_26,0.005256419869905363,0.0
S00463,0000027_23_50_14,0.0035726161228192273,0.0
S00464,0000015_3_25_29,0.00747146037043941,0.0
S00465,0000027_25_23_26,0.005434801561214913,0.0
S00467,0000027_23_30_21,0.008048606619372947,0.0047907539412867
S00469,0000027_20_31_20,0.007622143467821627,0.0024476488781198
S00470,0000015_10_45_28,0.006682007587123164,0.0
S00472,0000027_25_48_20,0.006238433052859692,0.0
S00473,0000015_8_36_25,0.008339664705967777,0.0
S00475,0000022_15_20_25,0.008729097221387766,0.0
S00476,0000022_14_27_22,0.006048354422892555,0.0048258518065386
S00478,0000027_22_27_26,0.007288588952438343,0.0
S00482,0000022_14_24_28,0.007657848497459447,0.0
S00483,0000022_14_31_14,0.005258116020697589,0.0
S00484,0000027_16_16_24,0.009976365642819363,0.0
S00485,0000027_14_42_22,0.004851391099612416,0.0
S00486,0000022_10_25_26,0.0052566364184403564,0.0023937848290876
S00487,0000022_14_21_26,0.00628913406932248,0.0047925556278778
S00488,0000022_10_60_26,0.009147320828087613,0.0024354507544016
S00491,0000022_9_32_22,0.009112274933913991,0.0
S00493,0000027_5_40_26,0.008288845267198653,0.0
S00495,0000023_17_44_12,0.005144799603114646,0.0
S00497,0000023_19_37_22,0.009782919623287744,0.0043514615044499
S00498,0000023_22_24_29,0.008192023053553354,0.0
S00499,0000023_21_33_19,0.005560903114583504,0.0
S00500,0000023_22_30_16,0.011112430584649724,0.0021848266645565
S00501,0000004_10_20_27,0.006687787019661959,0.0021832142888519
S00502,0000004_22_41_17,0.004996171543082178,0.0022247289590775
S00503,0000004_10_42_31,0.006880313263988485,0.0
S00505,0000004_10_32_15,0.005994719531044563,0.0
S00510,0000004_16_41_13,0.004768114059925686,0.0022227290819726
S00512,0000006_17_25_17,0.004872972314514935,0.0043474647807241
S00513,0000004_4_51_24,0.006192182031941939,0.0
S00514,0000004_4_40_21,0.005632075022000658,0.0
S00515,0000004_4_49_17,0.006868636088119555,0.0065527516282994
S00516,0000004_4_53_20,0.006193762968283811,0.0
S00518,0000006_10_44_19,0.006251761932777784,0.0
