ufs_serial,pred,health
S00000,0.0005907645806384666,0.0
S00002,0.00049434765436,0.0
S00003,0.0007356548547735333,0.0
S00004,0.0009893087399908667,0.0
S00009,0.0008427719157430333,0.0
S00012,0.0005666304480668,0.0
S00013,0.00013167754353389998,0.0
S00015,0.0027389504132893,0.0
S00017,0.0022692640027416333,0.0
S00018,0.002837895874312966,0.0
S00020,0.0031000287150742,0.0
S00021,0.003396573445117199,0.0
S00022,0.0018569291030371,0.0
S00023,0.0024930267890538,0.0
S00024,0.0031990492443200996,0.0
S00025,0.0025528324583557,0.0
S00026,0.003451347048010333,0.0
S00027,0.0027497694365581997,0.0
S00028,0.0030251220990082333,0.0
S00029,0.0033738553202619665,0.0
S00031,0.0026985316602455,0.0
S00032,0.0033337782549070997,0.0024556306573382
S00034,0.003008702458573233,0.0
S00035,0.002866893772325633,0.0
S00037,0.002845573328002133,0.0024203995363741
S00038,0.003750661553194,0.0
S00039,0.0026960313467151997,0.0024294149851399
S00041,0.0032628118257705665,0.0024488066378919
S00042,0.0032761530479541666,0.0024355223631917
S00043,0.002284254056645633,0.0
S00044,0.0021638309838059666,0.0
S00047,0.0025024025303855666,0.0024454088310256
S00049,0.002735409703725533,0.0
S00051,0.0024905463439279995,0.0023918839575332
S00052,0.0018631750327921665,0.0
S00056,0.0028974256878508665,0.0024112401634015
S00057,0.002376937147705,0.0
S00058,0.0028866751712163328,0.0
S00059,0.0023049552450969666,0.00240752581914
S00061,0.0030648049741068334,0.0
S00062,0.0024481040773338667,0.0
S00063,0.0026803164199573,0.0
S00064,0.0027695816275158996,0.0
S00065,0.0026067415329182,0.0
S00068,0.0026289126757199333,0.0096413121496052
S00069,0.0028812577583465,0.0024141213958187
S00071,0.0031883648766076996,0.0
S00072,0.0032798593267332663,0.0
S00075,0.002832659075576933,0.0
S00079,0.003204352796217133,0.0
S00080,0.0026227657010087333,0.0024551575598599
S00081,0.0030136574481282,0.0048692551117381
S00084,0.0029219473499257995,0.0
S00086,0.0030448415443509666,0.0
S00087,0.0029406027109284997,0.0071833265884257
S00092,0.002781537436155433,0.0
S00096,0.003501101159522133,0.0
S00098,0.0032253830752004,0.0
S00099,0.0029594612435697998,0.002429023161249
S00101,0.0023839272562102,0.0047811447811447
S00103,0.0031554303135792995,0.0023947190902958
S00106,0.0033527732811767996,0.0
S00108,0.003604216988667399,0.0
S00109,0.0025185088728714,0.0024466006035276
S00111,0.003117034404090133,0.0
S00113,0.0031895902158092333,0.0
S00114,0.0032193463429318328,0.0
S00116,0.0030664823882295663,0.0
S00120,0.0028149479497238663,0.0
S00121,0.0031431584272351666,0.0
S00122,0.0028780796162710997,0.0
S00123,0.002408362568238766,0.0120079634300735
S00124,0.0034350239857197664,0.0
S00126,0.0021526010027986334,0.0145181549966406
S00127,0.0022638387130898,0.0
S00128,0.0025433513947801,0.0023878847281078
S00129,0.0017474759701356665,0.0071621056878935
S00130,0.0022106240681572667,0.0048756321399316
S00131,0.002426907093603233,0.0
S00132,0.0025506397590553,0.0
S00133,0.0022895971745996333,0.0
S00134,0.002749530869748067,0.0
S00135,0.0031882507881599662,0.0024002704530087
S00136,0.0027052305909314,0.0024124339857098
S00137,0.0027252030586990333,0.0
S00138,0.0021041046110820997,0.0024209654634906
S00139,0.003089352664272433,0.0023857183316292
S00142,0.0030864605657824327,0.0023883666839667
S00144,0.0029938332757282666,0.0
S00145,0.0028215777438072662,0.0048074365336157
S00146,0.0031800161430749,0.0
S00148,0.0025285334193136,0.0023848940713548
S00149,0.0026312111951094664,0.0
S00150,0.0014812558893443999,0.0024284534611569
S00151,0.0019025069127168,0.0
S00152,0.0015372417204815333,0.0
S00153,0.0014887229863567,0.0
S00154,0.002444034155876333,0.0024048348309115
S00155,0.0021160492443267,0.0
S00156,0.0019611164004217667,0.0
S00157,0.0020829048305214667,0.0023905723905723
S00158,0.0020558389744942335,0.0
S00162,0.0027160863807283667,0.0
S00164,0.0017368883500215662,0.0
S00165,0.0025342318731166,0.0
S00166,0.0024176670999161995,0.0
S00168,0.0028951069361862663,0.0044468304030778
S00169,0.0033532928026689,0.002185201306724
S00170,0.0032875432241758666,0.0
S00171,0.002648509399426533,0.002232734493277
S00174,0.003249442088214133,0.0
S00175,0.0029222123252630665,0.0
S00177,0.003120778503286333,0.0043713251623854
S00178,0.0030942972464717998,0.0
S00180,0.0020409885149495666,0.0
S00181,0.002937316550935333,0.0
S00183,0.0025323891340668665,0.0
S00185,0.002797939526554933,0.0
S00186,0.0022863543205756997,0.0
S00187,0.0024232672988659665,0.0023849627379564
S00188,0.0027281844313313,0.0
S00189,0.0021244466387750666,0.0
S00191,0.002257269076882033,0.0
S00192,0.0026164398698891667,0.0
S00193,0.002822673131770733,0.0
S00194,0.0020859442725380665,0.0023942345675443
