ufs_serial,pred,health
S00000,0.0008950647007185378,0.0
S00002,0.0007521779860732531,0.0
S00003,0.0008127589652101128,0.0
S00004,0.00035004030692219103,0.0
S00009,0.000663083585883165,0.0
S00012,0.0007072245523987114,0.0
S00013,0.0003797455168616944,0.0
S00015,0.002594788225963218,0.0
S00017,0.001857325277265545,0.0
S00018,0.0030023216315154993,0.0
S00020,0.003516343325189363,0.0
S00021,0.0034790221953439355,0.0
S00022,0.0022441656907509896,0.0
S00023,0.002467488245847416,0.0
S00024,0.0035142987583562796,0.0
S00025,0.0033579273700616117,0.0
S00026,0.0035740410311877278,0.0
S00027,0.0026047953520221935,0.0
S00028,0.003416222075742868,0.0
S00029,0.004016081060346429,0.0
S00031,0.0034836429471611194,0.0
S00032,0.003282748804728733,0.0024556306573382
S00034,0.003324909698566684,0.0
S00035,0.0033537241562579248,0.0
S00037,0.0033312692284718564,0.0024203995363741
S00038,0.003640407911317174,0.0
S00039,0.0025436366717752745,0.0024294149851399
S00041,0.0031980620362947877,0.0024488066378919
S00042,0.0030536632861732,0.0024355223631917
S00043,0.001934000421752045,0.0
S00044,0.001968511483430817,0.0
S00047,0.001915329623076294,0.0024454088310256
S00049,0.0029829132038250885,0.0
S00051,0.002466433549199003,0.0023918839575332
S00052,0.0015324432333012005,0.0
S00056,0.0024713613556542695,0.0024112401634015
S00057,0.004168378602415462,0.0
S00058,0.0031143593798615135,0.0
S00059,0.0033100564424976505,0.00240752581914
S00061,0.003516749253950795,0.0
S00062,0.0032275999584800326,0.0
S00063,0.003305253578741123,0.0
S00064,0.003418548673406631,0.0
S00065,0.003663668894085921,0.0
S00068,0.0036991076304495802,0.0096413121496052
S00069,0.0035890941579176296,0.0024141213958187
S00071,0.003859592653715459,0.0
S00072,0.00321887000525717,0.0
S00075,0.003222656778427633,0.0
S00079,0.0035062639684506343,0.0
S00080,0.00289597233031187,0.0024551575598599
S00081,0.0032350210528947288,0.0048692551117381
S00084,0.0031274873699230765,0.0
S00086,0.003061442084023728,0.0
S00087,0.0038708097812396643,0.0071833265884257
S00092,0.0029816998646010947,0.0
S00096,0.0031988753741466454,0.0
S00098,0.0031733040353044235,0.0
S00099,0.0035423347502670293,0.002429023161249
S00101,0.0024515720455763543,0.0047811447811447
S00103,0.0032989890484099453,0.0023947190902958
S00106,0.003719798125215029,0.0
S00108,0.00388669230506891,0.0
S00109,0.0031738687106617706,0.0024466006035276
S00111,0.0036463757923496177,0.0
S00113,0.0038967530090986803,0.0
S00114,0.0032164640779217936,0.0
S00116,0.0034615143491314843,0.0
S00120,0.0027530807421223494,0.0
S00121,0.003568201983341468,0.0
S00122,0.003576425132367735,0.0
S00123,0.0032505520997206426,0.0120079634300735
S00124,0.003452167771989814,0.0
S00126,0.0030380705084372605,0.0145181549966406
S00127,0.0032787290102622504,0.0
S00128,0.002787245015226339,0.0023878847281078
S00129,0.0022858514450002304,0.0071621056878935
S00130,0.0029705329053424886,0.0048756321399316
S00131,0.0034535394276926363,0.0
S00132,0.0030320437263651042,0.0
S00133,0.002925411784872022,0.0
S00134,0.0032676823478561033,0.0
S00135,0.0036826276551041068,0.0024002704530087
S00136,0.003137088813734402,0.0024124339857098
S00137,0.0026605506965825835,0.0
S00138,0.0030019257238090282,0.0024209654634906
S00139,0.0035966829286441467,0.0023857183316292
