ufs_serial,run_wf_xy,position,pi,one_minus_pi,mu,pred,pred_clipped,health
S07142,0000020_19_48_30,2,0.5640280328202081,0.4359719671797919,0.001632894047274684,0.000711896029986516,0.000711896029986516,0.0
S07143,0000020_19_54_25,2,0.6155024328823528,0.38449756711764715,0.0017067400145124808,0.0006562373832823867,0.0006562373832823867,0.0
S07144,0000018_25_14_23,2,0.6487981394092274,0.35120186059077263,0.0017135338844653531,0.000601796288409566,0.000601796288409566,0.0
S07145,0000019_5_21_26,2,0.6312184281131653,0.3687815718868347,0.0019631156920528153,0.0007239608907109485,0.0007239608907109485,0.0
S07146,0000025_25_22_15,2,0.6837230556917497,0.31627694430825026,0.0017274837874921502,0.00054636329365006,0.00054636329365006,0.0
S07147,0000020_16_29_21,2,0.7803976631399638,0.21960233686003616,0.0016662911200067572,0.00036592142384261087,0.00036592142384261087,0.0
S07148,0000020_6_17_21,2,0.6033699655963214,0.3966300344036786,0.001726026937841525,0.0006845941237377601,0.0006845941237377601,0.0
S07150,0000027_23_27_15,2,0.7838847709449795,0.21611522905502045,0.00169252963774418,0.00036578143034349427,0.00036578143034349427,0.0
S07151,0000027_18_30_24,2,0.673103761668771,0.32689623833122905,0.0016636581737863405,0.0005438435988797569,0.0005438435988797569,0.0
S07153,0000027_19_36_21,2,0.4733081636433429,0.5266918363566571,0.001600858353206182,0.0008431590257970579,0.0008431590257970579,0.0
S07154,0000027_19_53_19,2,0.5531319620733864,0.44686803792661356,0.0018117652192875921,0.000809619968726727,0.000809619968726727,0.0
S07155,0000027_18_44_29,2,0.6205753496069862,0.37942465039301376,0.0016702708434788575,0.0006337419308486097,0.0006337419308486097,0.0
S07156,0000022_13_60_17,2,0.5548811183364306,0.4451188816635694,0.0018483892776313324,0.0008227529681381915,0.0008227529681381915,0.0
S07158,0000022_14_56_15,2,0.6561517339700674,0.34384826602993257,0.0017310166284450893,0.000595207066159824,0.000595207066159824,0.0
S07159,0000022_9_42_21,2,0.6712280860767281,0.3287719139232719,0.0020532746503002896,0.000675059036589363,0.000675059036589363,0.0
S07160,0000022_9_44_13,2,0.6959140551247774,0.30408594487522256,0.0018018830713722332,0.0005479273163128937,0.0005479273163128937,0.0
S07161,0000022_11_55_19,2,0.7195784305156425,0.2804215694843575,0.0017345747085302744,0.0004864121621539315,0.0004864121621539315,0.0074599422117152
S07162,0000022_9_62_19,2,0.5466101238190478,0.45338987618095217,0.0019457208882101644,0.0008821701525882987,0.0008821701525882987,0.0
S07163,0000027_8_57_16,2,0.886207668133501,0.11379233186649895,0.001687251272456865,0.00019199625673758423,0.0,0.0037254416934643
S07165,0000027_12_23_29,2,0.6966032098830481,0.30339679011695186,0.0017946440244378022,0.0005444892364169977,0.0005444892364169977,0.0
S07167,0000015_10_61_22,2,0.8283612454990851,0.17163875450091493,0.001861128295666792,0.0003194417426346587,0.0003194417426346587,0.0
S07168,0000022_13_41_28,2,0.6219421764709394,0.3780578235290606,0.0018308020819654068,0.0006921490504203145,0.0006921490504203145,0.0
S07169,0000027_4_37_14,2,0.846502079556456,0.15349792044354404,0.0016047438611841375,0.0002463248455363084,0.0002463248455363084,0.0
S07176,0000027_3_47_21,2,0.7580021343718112,0.2419978656281888,0.002010425051828263,0.00048651857154788055,0.00048651857154788055,0.0
S07178,0000027_4_29_25,2,0.8285193236344135,0.1714806763655865,0.0015932818736058446,0.00027321705332695914,0.00027321705332695914,0.0
S07180,0000002_2_38_16,2,0.5773802559740113,0.4226197440259887,0.0017054911369035653,0.0007207742277167772,0.0007207742277167772,0.018963842195943
S07181,0000002_4_41_16,2,0.6425243020875765,0.3574756979124235,0.0016088661088272352,0.000575130535100661,0.000575130535100661,0.0
S07182,0000002_12_29_15,2,0.7007755355567501,0.2992244644432499,0.001630009772386148,0.00048773880117950884,0.00048773880117950884,0.0028509149314518
S07183,0000002_15_14_22,2,0.6635348764801224,0.33646512351987756,0.0015885946080526178,0.0005345066810214356,0.0005345066810214356,0.012799601675709
S07185,0000002_4_39_31,2,0.5860145688573055,0.4139854311426945,0.0017612130108434463,0.0007291165276281472,0.0007291165276281472,0.0072605409322125
S07187,0000002_4_43_23,2,0.6739883128686681,0.3260116871313319,0.0016623088019153789,0.0005419320970456957,0.0005419320970456957,0.0
S07189,0000002_12_43_16,2,0.5860735870973829,0.4139264129026171,0.0017026223419485233,0.0007047603585306054,0.0007047603585306054,0.0
S07190,0000002_12_40_20,2,0.6593431002132351,0.34065689978676494,0.0017672839899406365,0.0006020374850559616,0.0006020374850559616,0.0
S07191,0000002_20_45_16,2,0.600344491565035,0.399655508434965,0.0016390610371934179,0.0006550597721754765,0.0006550597721754765,0.0
S07192,0000002_21_31_26,2,0.6293486289234226,0.3706513710765774,0.001593225788174033,0.0005905313228212661,0.0005905313228212661,0.0
S07193,0000002_10_53_22,2,0.6712810545357227,0.32871894546427727,0.0017430359886666583,0.0005729689521007878,0.0005729689521007878,0.0014886167246238
S07194,0000002_18_40_21,2,0.6672756755737759,0.3327243244262241,0.001670703975083957,0.0005558838514260168,0.0005558838514260168,0.0074196823121939
S07195,0000002_18_47_20,2,0.6891703736975654,0.3108296263024346,0.001708975563160968,0.0005312002356573164,0.0005312002356573164,0.0057802627867961
S07196,0000002_21_58_27,2,0.5787586765789331,0.4212413234210669,0.0016687884516348595,0.0007029626558764613,0.0007029626558764613,0.0029731726504009
S07197,0000002_18_36_16,2,0.6052698819976563,0.3947301180023437,0.0017340767609080492,0.0006844923244583562,0.0006844923244583562,0.0
S07198,0000002_21_41_17,2,0.6814968804061285,0.31850311959387145,0.001584292924492527,0.0005046022388013677,0.0005046022388013677,0.0074315978982185
S07199,0000002_15_54_19,2,0.6090961071744493,0.3909038928255507,0.001624076267382344,0.0006348577351653483,0.0006348577351653483,0.0
S07202,0000002_23_47_18,2,0.6679948770241064,0.3320051229758936,0.0018937483647704944,0.0006287341587310253,0.0006287341587310253,0.0104007844684807
S07203,0000002_23_26_23,2,0.6439302838882841,0.3560697161117159,0.0016954711932393655,0.0006037059464523331,0.0006037059464523331,0.0059003879178575
S07204,0000002_20_57_17,2,0.6631126500305382,0.3368873499694618,0.0016159856512979775,0.0005444051236544504,0.0005444051236544504,0.0132441507221659
S07206,0000002_10_49_13,2,0.5627927841483266,0.43720721585167344,0.0017261289423307759,0.0007546760290774323,0.0007546760290774323,0.0029704804767113
S07207,0000002_23_50_15,2,0.5483686265160206,0.4516313734839794,0.0017587892880081852,0.0007943244218120469,0.0007943244218120469,0.0
S07208,0000002_23_31_22,2,0.6849624531130608,0.3150375468869392,0.001743924533579488,0.0005494017070148316,0.0005494017070148316,0.0
S07209,0000002_4_47_22,2,0.6676681187623013,0.33233188123769875,0.001596177202035711,0.0005304605723412541,0.0005304605723412541,0.0
S07210,0000002_2_41_22,2,0.6090269602125385,0.39097303978746145,0.0016639204943382602,0.0006505480536360851,0.0006505480536360851,0.0088168247013012
S07212,0000016_8_38_17,2,0.7366782843458016,0.2633217156541984,0.0018576357698565503,0.0004891558379792344,0.0004891558379792344,0.0
S07213,0000016_14_48_28,2,0.5712769090678499,0.4287230909321501,0.0018711006280369487,0.000802184044697088,0.000802184044697088,0.0
S07214,0000016_13_53_19,2,0.5545002429694899,0.44549975703051015,0.0017762446960354348,0.0007913165805105186,0.0007913165805105186,0.0
S07215,0000016_2_42_23,2,0.5678941742661837,0.4321058257338163,0.001811944896648197,0.0007829519457503436,0.0007829519457503436,0.0
S07221,0000016_20_40_27,2,0.5573179404449561,0.4426820595550439,0.0018900467279778551,0.0008366897781965088,0.0008366897781965088,0.0
S07222,0000016_1_33_30,2,0.5737056478902066,0.4262943521097934,0.0017391821715993536,0.0007414035370428499,0.0007414035370428499,0.0
S07224,0000016_1_24_15,2,0.5330146504626078,0.46698534953739224,0.0017882197745083103,0.0008350724364484401,0.0008350724364484401,0.0
S07226,0000016_5_64_23,2,0.5092566829083501,0.49074331709164987,0.0016902364685879045,0.0008294722512641045,0.0008294722512641045,0.0
S07227,0000016_20_58_27,2,0.4969526753057047,0.5030473246942953,0.0020732931226199337,0.001042964558641039,0.001042964558641039,0.0
S07228,0000016_17_46_15,2,0.48838895461062054,0.5116110453893794,0.0016860473694585815,0.0008626004572647181,0.0008626004572647181,0.0
S07229,0000024_20_56_30,2,0.4666865644329469,0.533313435567053,0.0017358248960878144,0.0009257387388754151,0.0009257387388754151,0.0
S07230,0000024_19_36_32,2,0.5649893553526807,0.4350106446473193,0.002066832330844967,0.0008990940646187907,0.0008990940646187907,0.0
S07231,0000024_9_59_28,2,0.601296873094791,0.39870312690520904,0.0015738058113783072,0.0006274812981381207,0.0006274812981381207,0.0
S07232,0000025_24_17_23,2,0.5538257627299875,0.4461742372700125,0.001732957265255861,0.0007732008860470604,0.0007732008860470604,0.008874683047034
S07233,0000019_14_28_21,2,0.7795362762955586,0.22046372370444145,0.0019649155263456687,0.0004331925937028386,0.0004331925937028386,0.0
S07235,0000004_14_29_27,2,0.6059803414081484,0.3940196585918516,0.0016096842908290888,0.0006342472547131443,0.0006342472547131443,0.0
S07236,0000003_15_38_16,2,0.5247509096843722,0.4752490903156278,0.0016141782872663639,0.0007671367626305776,0.0007671367626305776,0.0044269859084673
S07239,0000003_17_57_25,2,0.47412665118760416,0.5258733488123959,0.001852849348893763,0.0009743640919476304,0.0009743640919476304,0.0072984768651499
S07241,0000004_15_56_27,2,0.4378287117991973,0.5621712882008028,0.0015937723351380727,0.0008959730467433719,0.0008959730467433719,0.0071416665229711
S07242,0000004_19_59_22,2,0.5297889038729201,0.4702110961270799,0.0017552517559860008,0.0008253388521611592,0.0008253388521611592,0.0044672952639479
S07243,0000004_20_52_19,2,0.6425950780169611,0.35740492198303886,0.001761102811381742,0.0006294268129060019,0.0006294268129060019,0.0
S07246,0000004_15_60_19,2,0.5117648239093187,0.48823517609068134,0.0017354295393947486,0.0008472977467593651,0.0008472977467593651,0.0044197421076033
S07248,0000003_25_43_26,2,0.6327993340211888,0.3672006659788112,0.0017253236590381005,0.0006335399966277899,0.0006335399966277899,0.0057751245515418
S07249,0000004_15_29_22,2,0.5116461054744015,0.4883538945255985,0.0015421852278998305,0.0007531321621247299,0.0007531321621247299,0.0042667902919789
S07251,0000004_21_35_21,2,0.6228679609203766,0.37713203907962345,0.00208618833884633,0.0007867684621332489,0.0007867684621332489,0.0
S07252,0000004_19_26_17,2,0.499183013107443,0.5008169868925569,0.0017986254526351816,0.0009007821797370131,0.0009007821797370131,0.0
S07254,0000003_25_38_17,2,0.552847353419896,0.447152646580104,0.0017489396149755524,0.0007820429775451063,0.0007820429775451063,0.0
S07255,0000004_21_51_21,2,0.5636540640161951,0.4363459359838049,0.001789975747419995,0.0007810486428962884,0.0007810486428962884,0.0087896151669496
S07256,0000004_21_52_13,2,0.6159059593230723,0.38409404067692765,0.0016809520205484242,0.0006456436537564901,0.0006456436537564901,0.0117493048229477
S07258,0000005_12_40_13,2,0.6466932148295083,0.35330678517049174,0.0016256341696438401,0.000574347582340167,0.000574347582340167,0.0
S07259,0000004_21_24_28,2,0.525481427593125,0.474518572406875,0.0016468152667078637,0.0007814444293760627,0.0007814444293760627,0.0028996922358844
S07260,0000005_7_35_17,2,0.4687926278435067,0.5312073721564933,0.0018478352495132778,0.0009815837070720863,0.0009815837070720863,0.0100161225312374
S07261,0000004_20_46_13,2,0.61888793895802,0.38111206104198003,0.0017581700941443907,0.0006700598282417408,0.0006700598282417408,0.0174344672752944
S07266,0000005_13_43_22,2,0.5505310043222199,0.4494689956777801,0.0018001065685680135,0.0008090920914872401,0.0008090920914872401,0.0146465092977337
S07267,0000004_21_36_18,2,0.512296918949831,0.487703081050169,0.0017406013180212617,0.0008488966256789544,0.0008488966256789544,0.0
S07268,0000003_25_54_14,2,0.7729444781961828,0.22705552180381716,0.0017733153843658143,0.00040264104991991653,0.00040264104991991653,0.0028451863682942
S07271,0000005_13_40_31,2,0.40138473913092476,0.5986152608690752,0.002104389943373298,0.0012597199349226652,0.0012597199349226652,0.0
S07273,0000016_6_46_27,2,0.5404622631983381,0.4595377368016619,0.0016978632319241298,0.0007802322269971698,0.0007802322269971698,0.0056861735598649
S07276,0000016_1_40_17,2,0.509986001255374,0.49001399874462603,0.0017255500920829903,0.0008455437006557437,0.0008455437006557437,0.0071443151663604
S07278,0000016_1_30_17,2,0.4857928144134486,0.5142071855865513,0.0018224970221207856,0.0009371410644845999,0.0009371410644845999,0.0119004860761918
S07281,0000016_1_56_18,2,0.5489232616253522,0.4510767383746478,0.0016999799527689999,0.0007668214123973283,0.0007668214123973283,0.0102352730043571
S07284,0000016_17_50_17,2,0.5012561270814725,0.4987438729185275,0.0019832428236583157,0.0009891302068092247,0.0009891302068092247,0.0014720168704388
S07285,0000016_14_34_20,2,0.7151086882032179,0.28489131179678207,0.0017183921811669662,0.0004895550026739906,0.0004895550026739906,0.0156938057263588
S07286,0000016_14_57_19,2,0.5698151978050646,0.4301848021949354,0.001677957264530103,0.0007218317139334373,0.0007218317139334373,0.0101130781081945
S07287,0000016_18_35_28,2,0.606936268666693,0.39306373133330696,0.001954285501998954,0.0007681587515062938,0.0007681587515062938,0.0043320984964044
S07288,0000016_17_38_13,2,0.463848417678823,0.536151582321177,0.0017943793770389639,0.0009620593422839283,0.0009620593422839283,0.0102870254558787
S07289,0000016_17_32_30,2,0.46909562234158714,0.5309043776584128,0.0017623828693443908,0.0009356567804451317,0.0009356567804451317,0.0159093223914909
S07291,0000016_13_58_18,2,0.5579571503175671,0.4420428496824329,0.0016925319560025986,0.0007481716490099708,0.0007481716490099708,0.0130708067782346
S07292,0000016_20_49_19,2,0.5550993221589039,0.4449006778410961,0.0016960254003878588,0.0007545628502682748,0.0007545628502682748,0.00143715553088
S07293,0000016_20_15_18,2,0.4356656546219937,0.5643343453780063,0.001934385280019988,0.0010916400507089313,0.0010916400507089313,0.0044588387281992
S07294,0000016_20_14_21,2,0.4966632534252868,0.5033367465747132,0.0019041381017360509,0.000958422677156774,0.000958422677156774,0.0148390987860004
S07295,0000016_24_27_17,2,0.3990278562173165,0.6009721437826835,0.0017218483782365623,0.0010347829111375638,0.0010347829111375638,0.0028682646998565
S07300,0000016_18_15_21,2,0.5547254228326324,0.4452745771673676,0.0017799898794223694,0.0007925842409219892,0.0007925842409219892,0.0128136816775524
S07301,0000027_25_39_11,2,0.8672014038282063,0.13279859617179368,0.0017763636409715076,0.00023589859781163235,0.00023589859781163235,0.0
S07303,0000027_6_52_31,2,0.7841914591062126,0.21580854089378743,0.0018242611136295537,0.00039369112914166974,0.00039369112914166974,0.0
S07305,0000015_4_41_11,2,0.8634881774819955,0.13651182251800453,0.0019063865383780042,0.00026024430077777115,0.00026024430077777115,0.0
S07306,0000022_17_39_31,2,0.9178948440124133,0.08210515598758672,0.0017377241142700595,0.0001426761094655342,0.0,0.0
S07307,0000025_8_16_26,2,0.6986459503975252,0.3013540496024748,0.0017689057324331836,0.0005330669058337716,0.0005330669058337716,0.0
S07308,0000001_7_63_26,2,0.7586656392304088,0.24133436076959125,0.0018565841869729364,0.00044805755797804487,0.00044805755797804487,0.0
S07309,0000003_19_49_12,2,0.6152096215568974,0.3847903784431026,0.0015303216622397128,0.0005888530515528969,0.0005888530515528969,0.0
S07310,0000018_24_54_13,2,0.4533698554094375,0.5466301445905625,0.00179989557820777,0.0009838771801636273,0.0009838771801636273,0.0
S07312,0000009_18_24_30,2,0.6517599919988499,0.34824000800115007,0.0018118556923806789,0.0006309606408115769,0.0006309606408115769,0.0
S07313,0000020_24_41_32,2,0.5920523338809756,0.40794766611902444,0.001814963397865271,0.0007404100822505917,0.0007404100822505917,0.0
S07314,0000020_19_27_31,2,0.8294812153312551,0.17051878466874493,0.0016788863647141448,0.0002862816625079832,0.0002862816625079832,0.0
S07315,0000008_24_24_13,2,0.7303882543903263,0.2696117456096737,0.0018493203502759762,0.0004985984878293992,0.0004985984878293992,0.0
S07316,0000000_5_25_30,2,0.575548445744618,0.42445155425538195,0.0016397622039187384,0.0006959996160625391,0.0006959996160625391,0.0060135274117632
S07319,0000006_4_57_22,2,0.5367118558636983,0.4632881441363017,0.001802090753886653,0.0008348872809333364,0.0008348872809333364,0.0
S07322,0000004_10_18_23,2,0.5479122611037013,0.4520877388962987,0.0015851647345906106,0.0007166335406392206,0.0007166335406392206,0.0
S07323,0000009_6_54_29,2,0.8210217344857766,0.17897826551422336,0.001825311895957003,0.00032669115716086293,0.00032669115716086293,0.0
S07325,0000009_10_54_23,2,0.8065171731068825,0.19348282689311747,0.0017263106969224624,0.0003340114737363858,0.0003340114737363858,0.0
S07326,0000009_6_58_16,2,0.757810255949243,0.242189744050757,0.0017358191656885616,0.00042039759945651127,0.00042039759945651127,0.0
S07327,0000009_19_34_21,2,0.8141638502324966,0.1858361497675034,0.0018452990522878924,0.00034292327104680487,0.00034292327104680487,0.003727117970408
S07330,0000012_16_57_26,2,0.6662621612991932,0.33373783870080675,0.001712817492526372,0.0005716320080446866,0.0005716320080446866,0.0
S07331,0000012_16_49_18,2,0.8579513328703506,0.14204866712964936,0.0015793035454046995,0.00022433796361786724,0.00022433796361786724,0.0
S07333,0000012_20_54_17,2,0.6421148458027427,0.3578851541972573,0.0017241145889295647,0.0006170350155127981,0.0006170350155127981,0.0
S07334,0000011_24_23_19,2,0.7458478721703956,0.2541521278296044,0.0017783943831453368,0.0004519827165966041,0.0004519827165966041,0.0
S07335,0000011_22_36_25,2,0.7948582680767041,0.20514173192329588,0.0016391939543261545,0.0003362670867486633,0.0003362670867486633,0.0
S07336,0000011_21_28_17,2,0.73063514078282,0.26936485921718,0.0016614578667775444,0.00044753836437980946,0.00044753836437980946,0.0
S07338,0000011_22_36_17,2,0.7917696125905171,0.20823038740948285,0.0016582433771984912,0.000345296660853251,0.000345296660853251,0.0
S07344,0000011_25_48_20,2,0.44535204421285896,0.5546479557871411,0.001677733446557094,0.000930551426488607,0.000930551426488607,0.0
S07345,0000016_25_54_20,2,0.8196234188228879,0.18037658117711208,0.001655697534394346,0.0002986490607174261,0.0002986490607174261,0.0
S07349,0000001_19_16_24,2,0.799176294732597,0.200823705267403,0.002250353259764982,0.0004519242797865824,0.0004519242797865824,0.0
S07350,0000001_21_17_21,2,0.7764885640962469,0.2235114359037531,0.0015619866171316817,0.00034912187165754804,0.00034912187165754804,0.0
S07351,0000008_22_55_28,2,0.6328449535983918,0.36715504640160823,0.0018455256990043006,0.0006775940736532844,0.0006775940736532844,0.0
S07352,0000001_16_61_19,2,0.629000665228379,0.37099933477162095,0.0018564632758052565,0.0006887466403516945,0.0006887466403516945,0.0
S07353,0000002_8_36_26,2,0.7359920851626336,0.2640079148373664,0.0019074614279456059,0.0005035849142246249,0.0005035849142246249,0.0087690665443349
S07354,0000002_8_53_21,2,0.6955206747752406,0.3044793252247594,0.0016900839690668127,0.0005145956264746463,0.0005145956264746463,0.0
S07355,0000000_20_23_15,2,0.9303034281524842,0.06969657184751576,0.0016187283629652666,0.00011281981765102029,0.0,0.0
S07356,0000000_2_31_21,2,0.8324946425207852,0.1675053574792148,0.0016439728775534872,0.0002753742645407303,0.0002753742645407303,0.0
S07357,0000000_7_24_29,2,0.7823514842330601,0.2176485157669399,0.001660225281633582,0.0003613455683862989,0.0003613455683862989,0.0
S07358,0000000_10_51_18,2,0.9503586310529326,0.04964136894706739,0.0016533799850537785,8.207604584775138e-05,0.0,0.0
S07359,0000000_10_45_26,2,0.9412929591190171,0.058707040880982886,0.0016181704148995027,9.499799669990215e-05,0.0,0.0028716704223724
S07361,0000002_8_45_11,2,0.8137982126188327,0.18620178738116733,0.001916988077637611,0.00035694660644451117,0.00035694660644451117,0.0
S07363,0000011_18_51_28,2,0.5584295951728291,0.4415704048271709,0.0015497187030268447,0.0006843099150638021,0.0006843099150638021,0.001475951201549
S07364,0000013_13_47_26,2,0.5945024003991582,0.40549759960084175,0.0018652698228158926,0.0007563624357597318,0.0007563624357597318,0.0100215756255923
S07366,0000013_13_41_20,2,0.5401572299144473,0.45984277008555274,0.0016971464282201651,0.0007804205147935625,0.0007804205147935625,0.0202989115372384
S07368,0000013_17_47_25,2,0.4915553245593566,0.5084446754406434,0.0017227509722149005,0.000875923558932858,0.000875923558932858,0.0043723827286483
S07369,0000011_14_54_27,2,0.5259044044313437,0.4740955955686563,0.001516225373514107,0.0007188357714724789,0.0007188357714724789,0.005707723227103
S07370,0000012_8_33_27,2,0.4813515072587713,0.5186484927412287,0.001946630391695042,0.0010096169185769012,0.0010096169185769012,0.0161154345006485
S07371,0000013_1_32_15,2,0.6126196820462769,0.3873803179537231,0.0018398810077560014,0.0007127336897815363,0.0007127336897815363,0.0073490487639698
S07373,0000012_8_54_29,2,0.5159435138465477,0.4840564861534523,0.0016572485403316124,0.0008022019051158582,0.0008022019051158582,0.0029829157551368
S07374,0000013_6_47_29,2,0.5340302347295801,0.4659697652704199,0.001695315113862213,0.0007899655856657705,0.0007899655856657705,0.0147764943733369
S07375,0000013_13_34_17,2,0.7498591135783311,0.2501408864216689,0.0018124160250421874,0.00045335935106889034,0.00045335935106889034,0.0482477429375788
S07376,0000013_4_29_16,2,0.5576013698647226,0.44239863013527736,0.001610149157345452,0.0007123277815230991,0.0007123277815230991,0.0088814231721155
S07377,0000013_4_24_21,2,0.5543238083726443,0.4456761916273557,0.0015867029735501523,0.0007071557384956328,0.0007071557384956328,0.0043927100457831
S07379,0000013_4_59_27,2,0.49763417810751265,0.5023658218924874,0.001979766100135223,0.0009945668240493157,0.0009945668240493157,0.0
S07380,0000013_4_21_28,2,0.44358444067967767,0.5564155593203224,0.0016819064952001096,0.0009358389432512521,0.0009358389432512521,0.0216367293275635
S07382,0000013_12_22_17,2,0.6979290977364063,0.3020709022635937,0.002020894100562575,0.0006104533043361106,0.0006104533043361106,0.0028753337440952
S07383,0000013_6_32_12,2,0.5099381434811986,0.4900618565188014,0.0017725643300844597,0.0008686661664001958,0.0008686661664001958,0.001422446608166
S07384,0000013_5_28_19,2,0.5473069114444269,0.4526930885555731,0.004012617388443925,0.0018164841587664782,0.0018164841587664782,0.0058708530455788
S07386,0000013_7_32_22,2,0.5925029656953579,0.4074970343046421,0.0016021690029284419,0.0006528791171481655,0.0006528791171481655,0.0072905756474236
S07387,0000013_7_35_29,2,0.4998938185592254,0.5001061814407746,0.001671022117606936,0.0008356884903394817,0.0008356884903394817,0.0043588079493431
S07388,0000013_4_32_25,2,0.6362810672187762,0.3637189327812238,0.0021744727032546717,0.000790896890989692,0.000790896890989692,0.0
S07391,0000013_6_44_12,2,0.8208880805813183,0.17911191941868165,0.0016856747250383792,0.00030192443551718256,0.00030192443551718256,0.0029304418068502
S07392,0000013_12_21_26,2,0.502595697312599,0.497404302687401,0.0017077224647456648,0.0008494285017604271,0.0008494285017604271,0.009965854273372
S07393,0000013_12_53_26,2,0.6234333388193618,0.3765666611806382,0.0017619476618681539,0.0006634907482047228,0.0006634907482047228,0.0014912162263528
S07395,0000002_16_20_16,2,0.696651458279054,0.30334854172094605,0.0017183015307597413,0.0005212442635928368,0.0005212442635928368,0.0074259348908372
S07396,0000002_9_54_27,2,0.714824266412068,0.285175733587932,0.0016140903839138218,0.000460299409309851,0.000460299409309851,0.0042815668639461
S07399,0000002_16_49_25,2,0.6850618409499627,0.3149381590500373,0.0017150438346527897,0.0005401327479756661,0.0005401327479756661,0.0073080712279618
S07401,0000002_11_44_24,2,0.5960051587860339,0.4039948412139661,0.0017354960254675133,0.0007011314412362173,0.0007011314412362173,0.0043918948773008
S07402,0000002_24_27_14,2,0.6377837154193235,0.36221628458067645,0.001578572337359472,0.0005717846069801821,0.0005717846069801821,0.0014593739080388
S07404,0000022_21_31_26,2,0.913621285027484,0.08637871497251604,0.0018363035800308453,0.00015861754354249517,0.0,0.0
S07406,0000022_23_48_16,2,0.9538993269491507,0.046100673050849306,0.0018582593565806375,8.566700704140556e-05,0.0,0.0
S07407,0000022_18_32_27,2,0.9153967717146847,0.0846032282853153,0.0016176935157799434,0.00013686209381120486,0.0,0.0
S07408,0000022_17_38_29,2,0.9507336564651261,0.04926634353487391,0.0015952787391384272,7.859355039627426e-05,0.0,0.0
S07409,0000022_16_48_20,2,0.9012034992736341,0.09879650072636592,0.0017295304988642155,0.00017087156118731047,0.0,0.0
S07412,0000021_3_16_23,2,0.8051140492923144,0.19488595070768555,0.0018670741585841658,0.0003638665224374272,0.0003638665224374272,0.0044387682194912
S07415,0000021_16_15_21,2,0.6881852864033795,0.3118147135966205,0.001961344003355105,0.0006115759186706212,0.0006115759186706212,0.0
S07416,0000021_17_27_29,2,0.8072207632476339,0.19277923675236608,0.0018764276896833436,0.0003617362978381606,0.0003617362978381606,0.0
S07417,0000021_16_62_18,2,0.6935768861803008,0.3064231138196992,0.0016327165321300663,0.0005003020837601959,0.0005003020837601959,0.0
S07418,0000021_16_38_13,2,0.5594028290147447,0.4405971709852553,0.0016962535343665625,0.0007473645085156479,0.0007473645085156479,0.0
S07420,0000021_9_28_14,2,0.6119318505193225,0.38806814948067747,0.0017877034877688033,0.0006937507843185924,0.0006937507843185924,0.0
S07423,0000021_11_21_21,2,0.6878080792146251,0.31219192078537494,0.0016778068521837587,0.0005237977438901113,0.0005237977438901113,0.0044060283687943
S07424,0000021_11_49_20,2,0.5545434188704641,0.4454565811295359,0.0015766844921201385,0.0007023444833797956,0.0007023444833797956,0.0
S07427,0000021_11_35_13,2,0.48532941703044763,0.5146705829695524,0.0016804958287303892,0.0008649017678505704,0.0008649017678505704,0.0014308375725854
S07428,0000021_11_46_28,2,0.7283468178658068,0.2716531821341932,0.0016977156056526429,0.0004611898466344195,0.0004611898466344195,0.0043102326831848
S07429,0000021_11_26_28,2,0.6350506415601737,0.36494935843982634,0.0016155662159723818,0.0005895998540361787,0.0005895998540361787,0.0
S07431,0000017_24_24_14,2,0.7521699180451118,0.2478300819548882,0.001541555408277903,0.0003820438031715139,0.0003820438031715139,0.0
S07432,0000019_9_36_26,2,0.918093835745861,0.08190616425413899,0.0019016335096049962,0.00015575550658888162,0.0,0.0
S07433,0000009_7_17_19,2,0.6737843958828863,0.3262156041171137,0.0015989505377919289,0.0005216026156391779,0.0005216026156391779,0.0037048632853266
S07434,0000001_7_19_18,2,0.7430648258436958,0.2569351741563042,0.0017895487023759885,0.00045979800750616277,0.00045979800750616277,0.0
S07436,0000001_9_53_21,2,0.7210380173019466,0.2789619826980534,0.0018126138537666564,0.0005056503545127058,0.0005056503545127058,0.0186524398869479
S07437,0000009_1_20_20,2,0.7451979506945898,0.25480204930541017,0.001671846776972573,0.0004259899848972566,0.0004259899848972566,0.0043809775662215
S07438,0000001_9_44_19,2,0.7584373102553018,0.2415626897446982,0.0019435420043464164,0.00046948723420172224,0.00046948723420172224,0.0
S07440,0000001_13_23_14,2,0.632469427322506,0.367530572677494,0.0017436488601756568,0.0006408442641288189,0.0006408442641288189,0.0014597082345754
S07441,0000001_13_43_21,2,0.6697242312057311,0.3302757687942689,0.0018359191624496474,0.0006063596128221875,0.0006063596128221875,0.0029456303026531
S07444,0000010_21_28_26,2,0.4978504120199272,0.5021495879800728,0.0017043754250580245,0.0008558514174562485,0.0008558514174562485,0.0
S07446,0000010_5_25_24,2,0.8422200503967273,0.15777994960327268,0.0016533159563906397,0.0002608601082776017,0.0002608601082776017,0.0
S07447,0000010_6_16_20,2,0.785230790419842,0.214769209580158,0.001779452573879596,0.0003821716227774985,0.0003821716227774985,0.0
S07448,0000012_2_26_14,2,0.583435402379984,0.41656459762001596,0.0017745483319136575,0.0007392140118408833,0.0007392140118408833,0.0
S07449,0000012_6_45_18,2,0.602636724032553,0.397363275967447,0.0018146779748434163,0.0007210863849097523,0.0007210863849097523,0.0
